species,subject,time_point,mean,uci,lci
orang,bimbo,2,-1.0278031375253067,0.313819,-2.70526
orang,bimbo,3,-0.5597169156556454,0.796695,-2.17265
orang,bimbo,4,-0.6210778851527694,0.518128,-2.27339
orang,bimbo,5,-0.020325141643995792,1.06427,-1.11298
orang,bimbo,6,-0.2438921501257849,1.12946,-1.64841
orang,bimbo,7,-0.5417813088136905,0.635197,-2.06761
orang,bimbo,8,-1.0810316920961016,0.403464,-2.78889
orang,bimbo,9,-0.3693029201479834,0.651746,-1.72833
orang,bimbo,10,-0.45827924263734543,0.589684,-1.92749
orang,dokana,1,-0.02815005874098464,0.882107,-1.56057
orang,dokana,2,-0.7947513125621537,0.464957,-2.53892
orang,dokana,3,-0.34756463787797864,1.03896,-1.78389
orang,dokana,4,-0.5285770106043701,0.602749,-2.08983
orang,dokana,5,-0.021812797197395817,0.969893,-1.19668
orang,dokana,6,0.2705764218343041,1.57405,-1.06862
orang,dokana,7,-0.4171333326553288,0.788924,-1.8198
orang,dokana,8,-0.6116297509886581,0.845975,-2.20606
orang,dokana,9,0.06250937224595532,1.0832,-1.17324
orang,dokana,10,-0.22470339419095176,0.639745,-1.74321
orang,lursa,1,-0.006259098739881175,1.08478,-1.09416
orang,lursa,2,0.3256029804565741,1.58173,-0.862178
orang,lursa,3,0.439154972492251,1.6799,-0.780918
orang,lursa,4,0.42941781388016675,1.57905,-0.699447
orang,lursa,5,0.35160747934540515,1.38599,-0.566837
orang,lursa,6,0.906111615761473,2.10229,-0.331142
orang,lursa,7,0.6342896654020429,1.77578,-0.419451
orang,lursa,8,0.8894220256293703,2.10231,-0.343262
orang,lursa,9,0.7133032241173172,1.78289,-0.208147
orang,lursa,10,-0.052454518917934845,0.886355,-1.16929
orang,padana,1,0.007703214992882845,1.17729,-1.0773
orang,padana,2,0.6410266726156415,1.83512,-0.65999
orang,padana,3,-0.13262009830084853,1.16111,-1.3877
orang,padana,4,0.8295848879826042,2.22001,-0.164199
orang,padana,5,0.06262833079160846,0.98793,-1.02547
orang,padana,6,0.12117431166964021,1.30854,-1.19217
orang,padana,7,0.5751563566550622,1.67361,-0.584371
orang,padana,8,0.21340139973412686,1.46775,-1.11002
orang,padana,9,-0.36669981340280433,0.658026,-1.41594
orang,padana,10,-0.018190857279392958,0.931028,-1.19605
orang,pini,1,0.0019722340991141785,0.958172,-1.23316
orang,pini,2,-0.31536032879752796,0.852979,-1.65696
orang,pini,3,-0.4393673454025948,0.852669,-1.77492
orang,pini,4,-0.10640978535959089,0.936722,-1.39832
orang,pini,5,-0.019103289780664223,0.948868,-1.01957
orang,pini,6,-0.11655469190987411,1.05112,-1.42246
orang,pini,7,-0.41490098405216314,0.73083,-1.59895
orang,pini,8,0.011083865335006937,1.19192,-1.42792
orang,pini,9,0.05489717194976862,1.11402,-0.888243
orang,pini,10,0.06924861183507147,1.10155,-0.943571
orang,raja,1,0.006543665523778941,1.30324,-0.913
orang,raja,2,0.46427502635984075,1.83469,-0.624248
orang,raja,3,0.108489035242469,1.39241,-1.12829
orang,raja,4,0.5906315764980237,1.87753,-0.436114
orang,raja,5,0.43359181127148894,1.42013,-0.55468
orang,raja,6,0.8551690005327006,2.13446,-0.302417
orang,raja,7,0.4414051844255069,1.56879,-0.646347
orang,raja,8,0.481582702394979,1.7592,-0.751333
orang,raja,9,0.38146758507848966,1.49323,-0.531423
orang,raja,10,-0.16355123190989573,0.778331,-1.29464
orang,sari,1,-0.0014307589495712314,1.00864,-1.08282
orang,sari,2,0.0031773506203172097,1.10407,-1.23778
orang,sari,3,0.08959929867962568,1.21355,-1.17936
orang,sari,4,0.3132965139853714,1.36971,-0.79507
orang,sari,5,0.21224834122202418,1.20823,-0.659127
orang,sari,6,0.6176139986923301,1.87673,-0.415767
orang,sari,7,0.45052410414732336,1.53269,-0.590405
orang,sari,8,0.7219676053537727,1.95374,-0.472584
orang,sari,9,0.3255204436955672,1.3788,-0.523988
orang,sari,10,0.09450740222099396,1.2377,-0.741494
