time_point,subject,task,time_cat,trait,n,sum,phase
2,lexi,quant,2,1,12,9,1
2,luiza,quant,2,1,12,8,1
2,makeni,quant,2,1,12,6,1
2,natascha,quant,2,1,1,1,1
2,ohini,quant,2,1,12,7,1
2,padana,quant,2,1,12,11,1
2,pini,quant,2,1,12,11,1
2,raja,quant,2,1,12,10,1
2,riet,quant,2,1,12,9,1
2,robert,quant,2,1,12,8,1
2,sandra,quant,2,1,12,11,1
2,shanga,quant,2,1,12,7,1
2,swela,quant,2,1,12,8,1
2,tai,quant,2,1,12,11,1
2,yaro,quant,2,1,12,9,1
2,yasa,quant,2,1,12,10,1
2,youma,quant,2,1,12,6,1
2,zira,quant,2,1,12,6,1
3,abeeku,quant,3,1,12,8,1
3,alex,quant,3,1,12,9,1
3,azibo,quant,3,1,12,8,1
3,bambari,quant,3,1,1,0,1
3,bimbo,quant,3,1,12,4,1
3,corrie,quant,3,1,12,9,1
3,daza,quant,3,1,12,5,1
3,diara,quant,3,1,12,6,1
3,dokana,quant,3,1,12,11,1
3,dorien,quant,3,1,12,12,1
3,fraukje,quant,3,1,12,9,1
3,frederike,quant,3,1,12,6,1
3,frodo,quant,3,1,12,11,1
3,hope,quant,3,1,12,11,1
3,jeudi,quant,3,1,12,7,1
3,kasai,quant,3,1,12,9,1
3,kianga,quant,3,1,12,8,1
3,kibara,quant,3,1,12,11,1
3,kio,quant,3,1,12,6,1
3,kisha,quant,3,1,12,9,1
3,kumili,quant,3,1,12,10,1
3,kuno,quant,3,1,12,7,1
3,lexi,quant,3,1,12,10,1
3,maja,quant,3,1,12,6,1
3,makeni,quant,3,1,12,6,1
3,natascha,quant,3,1,1,0,1
3,ohini,quant,3,1,12,9,1
3,padana,quant,3,1,12,10,1
3,pini,quant,3,1,12,11,1
3,raja,quant,3,1,6,3,1
3,riet,quant,3,1,12,8,1
3,robert,quant,3,1,12,10,1
3,sandra,quant,3,1,12,12,1
3,shanga,quant,3,1,12,9,1
3,swela,quant,3,1,12,10,1
3,tai,quant,3,1,12,11,1
3,yaro,quant,3,1,12,11,1
3,yasa,quant,3,1,12,10,1
3,youma,quant,3,1,12,6,1
3,zira,quant,3,1,12,8,1
4,abeeku,quant,4,1,12,12,1
4,alex,quant,4,1,12,7,1
4,azibo,quant,4,1,12,6,1
4,bambari,quant,4,1,1,1,1
4,corrie,quant,4,1,12,6,1
4,daza,quant,4,1,12,9,1
4,diara,quant,4,1,12,6,1
4,dokana,quant,4,1,12,11,1
4,dorien,quant,4,1,12,10,1
4,frodo,quant,4,1,12,11,1
4,hope,quant,4,1,12,9,1
4,jasongo,quant,4,1,12,10,1
4,joey,quant,4,1,12,7,1
4,kasai,quant,4,1,12,10,1
4,kianga,quant,4,1,12,5,1
4,kibara,quant,4,1,12,12,1
4,kio,quant,4,1,12,6,1
4,kisha,quant,4,1,12,6,1
4,kumili,quant,4,1,12,8,1
4,kuno,quant,4,1,12,10,1
4,lexi,quant,4,1,12,10,1
4,luiza,quant,4,1,12,6,1
4,maja,quant,4,1,9,5,1
4,makeni,quant,4,1,12,5,1
4,natascha,quant,4,1,12,8,1
4,ohini,quant,4,1,12,12,1
4,padana,quant,4,1,12,12,1
4,pini,quant,4,1,12,11,1
4,raja,quant,4,1,12,7,1
4,riet,quant,4,1,12,12,1
4,robert,quant,4,1,12,8,1
4,sandra,quant,4,1,12,11,1
4,shanga,quant,4,1,12,12,1
4,swela,quant,4,1,12,11,1
4,tai,quant,4,1,12,10,1
4,yaro,quant,4,1,12,11,1
4,yasa,quant,4,1,12,10,1
4,youma,quant,4,1,12,6,1
4,zira,quant,4,1,12,8,1
5,abeeku,quant,5,1,12,10,1
5,alex,quant,5,1,12,11,1
5,azibo,quant,5,1,12,8,1
5,bimbo,quant,5,1,12,5,1
5,corrie,quant,5,1,12,7,1
5,daza,quant,5,1,12,9,1
5,diara,quant,5,1,12,7,1
5,dokana,quant,5,1,12,11,1
5,dorien,quant,5,1,12,10,1
5,fraukje,quant,5,1,12,5,1
5,frederike,quant,5,1,12,7,1
5,frodo,quant,5,1,12,11,1
5,hope,quant,5,1,12,11,1
5,jasongo,quant,5,1,12,8,1
5,jeudi,quant,5,1,12,6,1
5,joey,quant,5,1,12,7,1
5,kasai,quant,5,1,12,8,1
5,kianga,quant,5,1,12,6,1
5,kibara,quant,5,1,12,11,1
5,kio,quant,5,1,12,6,1
5,kisha,quant,5,1,12,7,1
5,kumili,quant,5,1,12,8,1
5,kuno,quant,5,1,12,7,1
5,lexi,quant,5,1,12,10,1
5,luiza,quant,5,1,12,10,1
5,maja,quant,5,1,12,5,1
5,makeni,quant,5,1,12,6,1
5,ohini,quant,5,1,12,9,1
5,padana,quant,5,1,12,10,1
5,pini,quant,5,1,12,12,1
5,raja,quant,5,1,12,8,1
5,riet,quant,5,1,12,11,1
5,robert,quant,5,1,12,9,1
5,sandra,quant,5,1,12,8,1
5,shanga,quant,5,1,12,12,1
5,swela,quant,5,1,12,10,1
5,tai,quant,5,1,12,12,1
5,yaro,quant,5,1,12,9,1
5,yasa,quant,5,1,12,11,1
5,youma,quant,5,1,12,6,1
5,zira,quant,5,1,12,11,1
6,abeeku,quant,6,1,12,12,1
6,alex,quant,6,1,12,12,1
6,azibo,quant,6,1,12,10,1
6,bambari,quant,6,1,12,9,1
6,corrie,quant,6,1,12,6,1
6,daza,quant,6,1,12,10,1
6,diara,quant,6,1,12,7,1
6,dorien,quant,6,1,12,10,1
6,fraukje,quant,6,1,12,7,1
6,frederike,quant,6,1,12,8,1
6,frodo,quant,6,1,12,11,1
6,hope,quant,6,1,12,9,1
6,kianga,quant,6,1,12,7,1
6,kibara,quant,6,1,12,12,1
6,kio,quant,6,1,12,6,1
6,kisha,quant,6,1,12,10,1
6,kumili,quant,6,1,12,10,1
6,maja,quant,6,1,12,4,1
6,makeni,quant,6,1,12,5,1
6,natascha,quant,6,1,12,5,1
6,ohini,quant,6,1,12,7,1
6,riet,quant,6,1,12,11,1
6,robert,quant,6,1,12,8,1
6,sandra,quant,6,1,12,12,1
6,shanga,quant,6,1,12,12,1
6,swela,quant,6,1,12,8,1
6,tai,quant,6,1,12,10,1
6,youma,quant,6,1,12,5,1
6,zira,quant,6,1,12,9,1
7,abeeku,quant,7,1,12,10,1
7,alex,quant,7,1,12,10,1
7,azibo,quant,7,1,12,9,1
7,bambari,quant,7,1,12,11,1
7,bimbo,quant,7,1,12,5,1
7,corrie,quant,7,1,7,5,1
7,daza,quant,7,1,12,9,1
7,diara,quant,7,1,12,7,1
7,dokana,quant,7,1,12,12,1
7,dorien,quant,7,1,12,12,1
7,frederike,quant,7,1,12,8,1
7,frodo,quant,7,1,12,10,1
7,hope,quant,7,1,12,11,1
7,jeudi,quant,7,1,12,5,1
7,kianga,quant,7,1,12,4,1
7,kibara,quant,7,1,12,12,1
7,kio,quant,7,1,12,7,1
7,kisha,quant,7,1,12,8,1
7,kumili,quant,7,1,12,9,1
7,maja,quant,7,1,12,8,1
7,makeni,quant,7,1,12,7,1
7,natascha,quant,7,1,1,1,1
7,ohini,quant,7,1,12,6,1
7,padana,quant,7,1,12,11,1
7,pini,quant,7,1,12,10,1
7,raja,quant,7,1,12,10,1
7,riet,quant,7,1,12,12,1
7,robert,quant,7,1,12,9,1
7,sandra,quant,7,1,12,11,1
7,shanga,quant,7,1,12,11,1
7,swela,quant,7,1,12,9,1
7,tai,quant,7,1,12,11,1
7,youma,quant,7,1,12,7,1
7,zira,quant,7,1,12,10,1
8,abeeku,quant,8,1,12,11,1
8,alex,quant,8,1,12,11,1
8,azibo,quant,8,1,12,12,1
8,bambari,quant,8,1,12,10,1
8,bimbo,quant,8,1,12,6,1
8,daza,quant,8,1,12,9,1
8,diara,quant,8,1,12,6,1
8,dokana,quant,8,1,12,10,1
8,dorien,quant,8,1,12,10,1
8,frederike,quant,8,1,12,10,1
8,frodo,quant,8,1,12,11,1
8,hope,quant,8,1,12,10,1
8,jasongo,quant,8,1,12,8,1
8,jeudi,quant,8,1,12,6,1
8,kasai,quant,8,1,12,8,1
8,kianga,quant,8,1,12,4,1
8,kibara,quant,8,1,12,9,1
8,kio,quant,8,1,12,7,1
8,kisha,quant,8,1,12,9,1
8,kumili,quant,8,1,12,8,1
8,kuno,quant,8,1,12,8,1
8,lexi,quant,8,1,12,8,1
8,luiza,quant,8,1,12,8,1
8,maja,quant,8,1,12,7,1
8,makeni,quant,8,1,12,6,1
8,natascha,quant,8,1,4,3,1
8,ohini,quant,8,1,12,6,1
8,padana,quant,8,1,12,11,1
8,pini,quant,8,1,12,9,1
8,raja,quant,8,1,12,6,1
8,riet,quant,8,1,12,9,1
8,sandra,quant,8,1,12,12,1
8,shanga,quant,8,1,12,12,1
8,swela,quant,8,1,12,12,1
8,tai,quant,8,1,12,11,1
8,yaro,quant,8,1,12,11,1
8,yasa,quant,8,1,12,9,1
8,youma,quant,8,1,12,7,1
8,zira,quant,8,1,12,10,1
9,abeeku,quant,9,1,12,11,1
9,alex,quant,9,1,12,11,1
9,azibo,quant,9,1,12,8,1
9,bambari,quant,9,1,12,11,1
9,bimbo,quant,9,1,12,7,1
9,corrie,quant,9,1,12,9,1
9,daza,quant,9,1,12,9,1
9,diara,quant,9,1,12,9,1
9,dokana,quant,9,1,12,9,1
9,dorien,quant,9,1,12,11,1
9,frederike,quant,9,1,12,10,1
9,frodo,quant,9,1,12,11,1
9,hope,quant,9,1,12,12,1
9,jeudi,quant,9,1,12,6,1
9,kasai,quant,9,1,12,6,1
9,kianga,quant,9,1,12,7,1
9,kibara,quant,9,1,12,9,1
9,kio,quant,9,1,12,5,1
9,kisha,quant,9,1,12,11,1
9,kumili,quant,9,1,12,8,1
9,kuno,quant,9,1,12,11,1
9,lexi,quant,9,1,12,11,1
9,luiza,quant,9,1,12,6,1
9,maja,quant,9,1,2,2,1
9,makeni,quant,9,1,12,6,1
9,natascha,quant,9,1,2,2,1
9,ohini,quant,9,1,12,8,1
9,padana,quant,9,1,12,11,1
9,pini,quant,9,1,12,10,1
9,raja,quant,9,1,12,6,1
9,riet,quant,9,1,12,11,1
9,robert,quant,9,1,12,11,1
9,sandra,quant,9,1,12,11,1
9,shanga,quant,9,1,12,11,1
9,swela,quant,9,1,12,12,1
9,tai,quant,9,1,12,12,1
9,yaro,quant,9,1,12,8,1
9,yasa,quant,9,1,12,10,1
9,youma,quant,9,1,12,6,1
9,zira,quant,9,1,12,11,1
10,abeeku,quant,10,1,12,12,1
10,alex,quant,10,1,12,11,1
10,azibo,quant,10,1,12,11,1
10,bambari,quant,10,1,12,10,1
10,bimbo,quant,10,1,12,8,1
10,corrie,quant,10,1,12,10,1
10,daza,quant,10,1,12,8,1
10,diara,quant,10,1,12,6,1
10,dokana,quant,10,1,12,11,1
10,dorien,quant,10,1,12,12,1
10,frederike,quant,10,1,12,9,1
10,frodo,quant,10,1,12,11,1
10,hope,quant,10,1,12,11,1
10,jeudi,quant,10,1,12,6,1
10,kasai,quant,10,1,12,9,1
10,kianga,quant,10,1,12,5,1
10,kibara,quant,10,1,12,9,1
10,kio,quant,10,1,12,6,1
10,kisha,quant,10,1,12,10,1
10,kumili,quant,10,1,12,8,1
10,kuno,quant,10,1,12,11,1
10,lexi,quant,10,1,12,11,1
10,luiza,quant,10,1,12,12,1
10,maja,quant,10,1,12,7,1
10,makeni,quant,10,1,12,6,1
10,natascha,quant,10,1,1,1,1
10,ohini,quant,10,1,12,10,1
10,padana,quant,10,1,12,10,1
10,pini,quant,10,1,12,11,1
10,raja,quant,10,1,12,8,1
10,riet,quant,10,1,12,11,1
10,sandra,quant,10,1,12,12,1
10,shanga,quant,10,1,12,12,1
10,swela,quant,10,1,12,11,1
10,tai,quant,10,1,12,12,1
10,yaro,quant,10,1,12,8,1
10,yasa,quant,10,1,12,12,1
10,youma,quant,10,1,12,6,1
10,zira,quant,10,1,12,7,1
