time_point,subject,task,time_cat,trait,n,sum,phase
4,diara,pop,4,1,12,12,2
4,diara,reas,4,1,12,7,2
4,diara,search,4,1,12,0,2
4,diara,vfood,4,1,12,12,2
4,dokana,pop,4,1,12,11,2
4,dokana,reas,4,1,12,6,2
4,fraukje,attent,4,1,12,4,2
4,fraukje,comm,4,1,12,12,2
4,fraukje,pop,4,1,12,12,2
4,fraukje,reas,4,1,12,6,2
4,fraukje,search,4,1,12,0,2
4,fraukje,vfood,4,1,12,11,2
4,frederike,attent,4,1,12,9,2
4,frederike,comm,4,1,12,12,2
4,frederike,pop,4,1,12,12,2
4,frederike,reas,4,1,12,7,2
4,frederike,search,4,1,8,1,2
4,frederike,vfood,4,1,12,12,2
4,frodo,attent,4,1,5,1,2
4,frodo,comm,4,1,12,12,2
4,frodo,pop,4,1,12,12,2
4,frodo,reas,4,1,12,6,2
4,frodo,search,4,1,12,0,2
4,frodo,vfood,4,1,12,12,2
4,hope,attent,4,1,12,6,2
4,hope,comm,4,1,12,12,2
4,hope,pop,4,1,12,12,2
4,hope,reas,4,1,12,2,2
4,hope,search,4,1,12,0,2
4,hope,vfood,4,1,12,9,2
4,jeudi,attent,4,1,12,8,2
4,jeudi,comm,4,1,12,8,2
4,jeudi,pop,4,1,12,8,2
4,jeudi,reas,4,1,12,5,2
4,jeudi,search,4,1,8,3,2
4,jeudi,vfood,4,1,12,8,2
4,kianga,attent,4,1,12,2,2
4,kianga,comm,4,1,12,9,2
4,kianga,pop,4,1,12,5,2
4,kianga,reas,4,1,12,5,2
4,kianga,search,4,1,12,1,2
4,kianga,vfood,4,1,12,12,2
4,kibara,attent,4,1,12,11,2
4,kibara,comm,4,1,12,3,2
4,kibara,pop,4,1,12,12,2
4,kibara,reas,4,1,12,5,2
4,kibara,search,4,1,12,0,2
4,kibara,vfood,4,1,12,12,2
4,kio,attent,4,1,12,8,2
4,kio,comm,4,1,12,8,2
4,kio,pop,4,1,12,9,2
4,kio,reas,4,1,12,5,2
4,kio,search,4,1,12,0,2
4,kio,vfood,4,1,12,11,2
4,kisha,attent,4,1,12,6,2
4,kisha,comm,4,1,4,2,2
4,kisha,pop,4,1,12,5,2
4,kisha,reas,4,1,12,6,2
4,kisha,search,4,1,12,7,2
4,kisha,vfood,4,1,2,0,2
4,kumili,attent,4,1,12,8,2
4,kumili,comm,4,1,12,10,2
4,kumili,pop,4,1,12,8,2
4,kumili,reas,4,1,12,9,2
4,kumili,search,4,1,12,0,2
4,kumili,vfood,4,1,12,12,2
4,maja,attent,4,1,12,10,2
4,maja,comm,4,1,7,6,2
4,maja,reas,4,1,5,4,2
4,maja,vfood,4,1,12,12,2
4,makeni,attent,4,1,12,6,2
4,makeni,comm,4,1,12,5,2
4,makeni,pop,4,1,12,5,2
4,makeni,reas,4,1,12,4,2
4,makeni,search,4,1,12,12,2
4,makeni,vfood,4,1,12,9,2
4,natascha,attent,4,1,12,3,2
4,natascha,comm,4,1,12,6,2
4,natascha,pop,4,1,12,12,2
4,natascha,reas,4,1,12,2,2
4,natascha,search,4,1,1,0,2
4,natascha,vfood,4,1,5,0,2
4,ohini,attent,4,1,12,8,2
4,ohini,comm,4,1,12,12,2
4,ohini,pop,4,1,12,9,2
4,ohini,reas,4,1,12,6,2
4,ohini,search,4,1,12,0,2
4,ohini,vfood,4,1,12,12,2
4,padana,pop,4,1,12,12,2
4,padana,reas,4,1,9,5,2
4,pini,pop,4,1,12,11,2
4,raja,pop,4,1,12,9,2
4,raja,reas,4,1,6,5,2
4,riet,attent,4,1,12,6,2
4,riet,pop,4,1,12,10,2
4,riet,reas,4,1,12,6,2
4,riet,search,4,1,12,1,2
4,sandra,attent,4,1,12,7,2
4,sandra,comm,4,1,4,3,2
4,sandra,pop,4,1,12,12,2
4,sandra,reas,4,1,6,2,2
4,sandra,search,4,1,12,0,2
4,sari,pop,4,1,6,2,2
4,sari,reas,4,1,6,3,2
4,shanga,attent,4,1,3,2,2
4,shanga,comm,4,1,12,10,2
4,shanga,search,4,1,8,1,2
4,shanga,vfood,4,1,12,11,2
4,swela,attent,4,1,12,8,2
4,swela,comm,4,1,6,4,2
4,swela,pop,4,1,12,6,2
4,swela,reas,4,1,12,7,2
4,swela,search,4,1,12,1,2
4,swela,vfood,4,1,12,6,2
4,tai,attent,4,1,12,7,2
4,tai,comm,4,1,2,0,2
4,tai,pop,4,1,12,11,2
4,tai,reas,4,1,12,9,2
4,tai,search,4,1,12,0,2
4,tai,vfood,4,1,12,12,2
4,youma,attent,4,1,7,3,2
4,youma,comm,4,1,12,4,2
4,youma,pop,4,1,12,7,2
4,youma,reas,4,1,12,5,2
4,youma,search,4,1,12,12,2
4,youma,vfood,4,1,12,6,2
4,zira,comm,4,1,12,10,2
4,zira,pop,4,1,12,10,2
4,zira,reas,4,1,12,7,2
4,zira,vfood,4,1,12,10,2
5,abeeku,attent,5,1,4,2,2
1,abeeku,cause,1,1,2,2,1
5,abeeku,comm,5,1,1,0,2
1,abeeku,delay,1,1,6,5,1
1,abeeku,gaze,1,1,6,0,1
1,abeeku,inference,1,1,2,1,1
5,abeeku,pop,5,1,8,4,2
1,abeeku,quant,1,1,12,6,1
5,abeeku,reas,5,1,2,0,2
5,abeeku,search,5,1,8,1,2
5,abeeku,vfood,5,1,12,10,2
5,alex,attent,5,1,2,1,2
1,alex,cause,1,1,12,12,1
1,alex,delay,1,1,12,5,1
1,alex,gaze,1,1,5,0,1
1,alex,inference,1,1,12,12,1
5,alex,pop,5,1,1,0,2
1,alex,quant,1,1,12,9,1
5,alex,reas,5,1,11,6,2
5,alex,search,5,1,12,0,2
5,alex,vfood,5,1,10,10,2
5,amira,attent,5,1,12,6,2
5,amira,comm,5,1,12,8,2
5,amira,pop,5,1,12,7,2
5,amira,reas,5,1,12,6,2
5,amira,search,5,1,12,10,2
5,amira,vfood,5,1,12,8,2
5,azibo,attent,5,1,12,7,2
1,azibo,cause,1,1,12,11,1
5,azibo,comm,5,1,12,8,2
1,azibo,delay,1,1,12,0,1
1,azibo,gaze,1,1,8,0,1
1,azibo,inference,1,1,12,3,1
5,azibo,pop,5,1,12,7,2
1,azibo,quant,1,1,12,10,1
5,azibo,reas,5,1,12,3,2
5,azibo,search,5,1,12,1,2
5,azibo,vfood,5,1,12,12,2
1,bambari,cause,1,1,6,4,1
1,bambari,gaze,1,1,4,0,1
1,bambari,inference,1,1,5,2,1
5,bambari,pop,5,1,12,7,2
1,bambari,quant,1,1,9,8,1
5,bambari,reas,5,1,5,1,2
5,bimbo,attent,5,1,12,6,2
1,bimbo,cause,1,1,12,11,1
5,bimbo,comm,5,1,12,8,2
1,bimbo,delay,1,1,12,10,1
1,bimbo,gaze,1,1,8,0,1
1,bimbo,inference,1,1,12,9,1
5,bimbo,pop,5,1,12,12,2
1,bimbo,quant,1,1,12,4,1
5,bimbo,reas,5,1,12,7,2
5,bimbo,search,5,1,12,0,2
5,bimbo,vfood,5,1,12,7,2
5,corrie,attent,5,1,12,9,2
1,corrie,cause,1,1,12,5,1
5,corrie,comm,5,1,12,5,2
1,corrie,gaze,1,1,4,0,1
1,corrie,inference,1,1,12,5,1
5,corrie,pop,5,1,12,8,2
5,corrie,reas,5,1,12,3,2
5,corrie,vfood,5,1,12,8,2
5,daza,attent,5,1,6,4,2
1,daza,cause,1,1,12,11,1
5,daza,comm,5,1,11,6,2
1,daza,delay,1,1,12,0,1
1,daza,gaze,1,1,8,0,1
1,daza,inference,1,1,12,6,1
5,daza,pop,5,1,12,9,2
1,daza,quant,1,1,12,6,1
5,daza,reas,5,1,12,4,2
5,daza,search,5,1,12,2,2
5,diara,attent,5,1,6,3,2
1,diara,cause,1,1,12,6,1
5,diara,comm,5,1,12,6,2
1,diara,delay,1,1,12,0,1
1,diara,gaze,1,1,8,0,1
1,diara,inference,1,1,12,6,1
5,diara,pop,5,1,12,9,2
1,diara,quant,1,1,12,6,1
5,diara,reas,5,1,12,9,2
5,diara,search,5,1,12,0,2
5,diara,vfood,5,1,12,12,2
5,dokana,attent,5,1,12,6,2
1,dokana,cause,1,1,12,10,1
5,dokana,comm,5,1,12,10,2
1,dokana,delay,1,1,12,11,1
1,dokana,gaze,1,1,8,0,1
1,dokana,inference,1,1,12,9,1
5,dokana,pop,5,1,12,11,2
1,dokana,quant,1,1,12,12,1
5,dokana,reas,5,1,12,6,2
5,dokana,search,5,1,12,0,2
5,dokana,vfood,5,1,12,11,2
1,dorien,cause,1,1,12,9,1
1,dorien,delay,1,1,12,2,1
1,dorien,gaze,1,1,8,0,1
1,dorien,inference,1,1,12,8,1
1,dorien,quant,1,1,12,12,1
5,fraukje,attent,5,1,12,12,2
1,fraukje,cause,1,1,12,10,1
5,fraukje,comm,5,1,12,12,2
1,fraukje,gaze,1,1,6,0,1
1,fraukje,inference,1,1,12,12,1
5,fraukje,pop,5,1,12,12,2
1,fraukje,quant,1,1,2,2,1
5,fraukje,reas,5,1,12,5,2
5,fraukje,search,5,1,12,0,2
5,fraukje,vfood,5,1,12,10,2
5,frederike,attent,5,1,12,8,2
1,frederike,cause,1,1,12,12,1
5,frederike,comm,5,1,12,11,2
1,frederike,delay,1,1,12,3,1
1,frederike,gaze,1,1,8,0,1
1,frederike,inference,1,1,12,6,1
5,frederike,pop,5,1,12,8,2
1,frederike,quant,1,1,12,4,1
5,frederike,reas,5,1,12,9,2
5,frederike,search,5,1,12,0,2
5,frederike,vfood,5,1,12,12,2
5,frodo,attent,5,1,12,9,2
1,frodo,cause,1,1,12,11,1
5,frodo,comm,5,1,12,12,2
1,frodo,delay,1,1,12,11,1
1,frodo,gaze,1,1,8,0,1
1,frodo,inference,1,1,12,10,1
5,frodo,pop,5,1,12,10,2
1,frodo,quant,1,1,12,10,1
5,frodo,reas,5,1,12,8,2
5,frodo,search,5,1,12,1,2
5,frodo,vfood,5,1,12,12,2
5,hope,attent,5,1,12,6,2
1,hope,cause,1,1,12,11,1
5,hope,comm,5,1,12,11,2
1,hope,delay,1,1,12,2,1
1,hope,gaze,1,1,8,0,1
1,hope,inference,1,1,12,3,1
5,hope,pop,5,1,12,12,2
1,hope,quant,1,1,12,9,1
5,hope,reas,5,1,12,5,2
5,hope,search,5,1,12,0,2
5,hope,vfood,5,1,12,11,2
1,jasongo,cause,1,1,12,11,1
1,jasongo,delay,1,1,12,4,1
1,jasongo,gaze,1,1,7,3,1
1,jasongo,inference,1,1,12,0,1
1,jasongo,quant,1,1,12,9,1
5,jeudi,attent,5,1,8,3,2
1,jeudi,cause,1,1,12,10,1
5,jeudi,comm,5,1,8,5,2
1,jeudi,delay,1,1,12,0,1
1,jeudi,gaze,1,1,8,0,1
1,jeudi,inference,1,1,12,2,1
5,jeudi,pop,5,1,5,4,2
1,jeudi,quant,1,1,12,7,1
5,jeudi,reas,5,1,12,4,2
5,jeudi,search,5,1,6,3,2
1,joey,cause,1,1,12,10,1
1,joey,delay,1,1,12,7,1
1,joey,gaze,1,1,8,1,1
1,joey,inference,1,1,12,3,1
1,joey,quant,1,1,12,6,1
5,kasai,attent,5,1,12,8,2
1,kasai,cause,1,1,12,9,1
5,kasai,comm,5,1,12,8,2
1,kasai,delay,1,1,12,0,1
1,kasai,gaze,1,1,8,2,1
1,kasai,inference,1,1,12,3,1
5,kasai,pop,5,1,12,10,2
1,kasai,quant,1,1,12,9,1
5,kasai,reas,5,1,12,3,2
5,kasai,search,5,1,12,0,2
5,kasai,vfood,5,1,12,12,2
5,kianga,attent,5,1,12,5,2
1,kianga,cause,1,1,12,6,1
5,kianga,comm,5,1,12,6,2
1,kianga,delay,1,1,12,0,1
1,kianga,gaze,1,1,8,0,1
1,kianga,inference,1,1,12,6,1
5,kianga,pop,5,1,12,6,2
1,kianga,quant,1,1,12,6,1
5,kianga,reas,5,1,12,4,2
5,kianga,search,5,1,12,1,2
5,kianga,vfood,5,1,12,12,2
5,kibara,attent,5,1,12,10,2
1,kibara,cause,1,1,12,9,1
5,kibara,comm,5,1,12,2,2
1,kibara,delay,1,1,12,4,1
1,kibara,gaze,1,1,8,1,1
1,kibara,inference,1,1,12,10,1
5,kibara,pop,5,1,12,12,2
1,kibara,quant,1,1,12,10,1
5,kibara,reas,5,1,12,5,2
5,kibara,search,5,1,12,0,2
5,kibara,vfood,5,1,12,12,2
5,kio,attent,5,1,12,9,2
1,kio,cause,1,1,12,6,1
5,kio,comm,5,1,12,9,2
1,kio,delay,1,1,12,4,1
1,kio,gaze,1,1,8,0,1
1,kio,inference,1,1,12,6,1
5,kio,pop,5,1,12,5,2
1,kio,quant,1,1,12,6,1
5,kio,reas,5,1,12,4,2
5,kio,search,5,1,12,1,2
5,kio,vfood,5,1,12,12,2
5,kisha,attent,5,1,12,8,2
1,kisha,cause,1,1,12,8,1
5,kisha,comm,5,1,5,2,2
1,kisha,delay,1,1,12,0,1
1,kisha,gaze,1,1,8,3,1
1,kisha,inference,1,1,12,8,1
5,kisha,pop,5,1,12,8,2
1,kisha,quant,1,1,12,8,1
5,kisha,reas,5,1,12,5,2
5,kisha,search,5,1,12,4,2
5,kisha,vfood,5,1,2,1,2
5,kumili,attent,5,1,12,9,2
1,kumili,cause,1,1,12,11,1
5,kumili,comm,5,1,12,12,2
1,kumili,delay,1,1,12,2,1
1,kumili,gaze,1,1,7,2,1
1,kumili,inference,1,1,12,12,1
5,kumili,pop,5,1,12,6,2
1,kumili,quant,1,1,12,8,1
5,kumili,reas,5,1,12,0,2
5,kumili,search,5,1,12,0,2
5,kumili,vfood,5,1,12,12,2
5,kuno,attent,5,1,12,8,2
1,kuno,cause,1,1,12,12,1
5,kuno,comm,5,1,12,9,2
1,kuno,delay,1,1,12,10,1
1,kuno,gaze,1,1,8,0,1
1,kuno,inference,1,1,12,12,1
5,kuno,pop,5,1,12,11,2
1,kuno,quant,1,1,12,11,1
5,kuno,reas,5,1,8,4,2
5,kuno,search,5,1,12,1,2
5,kuno,vfood,5,1,12,11,2
1,lexi,cause,1,1,12,12,1
5,lexi,comm,5,1,6,5,2
1,lexi,delay,1,1,12,1,1
1,lexi,gaze,1,1,8,0,1
1,lexi,inference,1,1,12,1,1
5,lexi,pop,5,1,12,10,2
1,lexi,quant,1,1,12,7,1
5,lexi,reas,5,1,6,1,2
5,lexi,vfood,5,1,12,12,2
5,luiza,attent,5,1,12,8,2
1,luiza,cause,1,1,12,11,1
5,luiza,comm,5,1,12,12,2
1,luiza,delay,1,1,12,2,1
1,luiza,gaze,1,1,8,0,1
1,luiza,inference,1,1,12,6,1
5,luiza,pop,5,1,12,12,2
1,luiza,quant,1,1,12,8,1
5,luiza,reas,5,1,12,3,2
5,luiza,search,5,1,12,0,2
5,luiza,vfood,5,1,12,12,2
1,maja,cause,1,1,12,8,1
5,maja,comm,5,1,4,4,2
1,maja,delay,1,1,12,0,1
1,maja,gaze,1,1,8,5,1
1,maja,inference,1,1,12,5,1
5,maja,pop,5,1,12,8,2
1,maja,quant,1,1,12,7,1
5,maja,reas,5,1,1,0,2
5,maja,search,5,1,7,0,2
5,makeni,attent,5,1,12,6,2
1,makeni,cause,1,1,12,7,1
5,makeni,comm,5,1,12,7,2
1,makeni,delay,1,1,12,0,1
1,makeni,gaze,1,1,8,0,1
1,makeni,inference,1,1,12,6,1
5,makeni,pop,5,1,12,6,2
1,makeni,quant,1,1,12,6,1
5,makeni,reas,5,1,12,4,2
5,makeni,search,5,1,12,2,2
5,makeni,vfood,5,1,12,12,2
5,natascha,attent,5,1,12,7,2
1,natascha,cause,1,1,12,3,1
5,natascha,comm,5,1,12,8,2
1,natascha,gaze,1,1,6,0,1
1,natascha,inference,1,1,12,9,1
5,natascha,pop,5,1,12,10,2
1,natascha,quant,1,1,7,4,1
5,natascha,reas,5,1,3,0,2
5,natascha,search,5,1,3,3,2
5,natascha,vfood,5,1,12,10,2
5,ohini,attent,5,1,12,10,2
1,ohini,cause,1,1,12,6,1
5,ohini,comm,5,1,12,8,2
1,ohini,delay,1,1,12,0,1
1,ohini,gaze,1,1,8,0,1
1,ohini,inference,1,1,12,6,1
5,ohini,pop,5,1,12,6,2
1,ohini,quant,1,1,12,12,1
5,ohini,reas,5,1,12,5,2
5,ohini,search,5,1,12,0,2
5,ohini,vfood,5,1,12,11,2
5,padana,attent,5,1,12,8,2
1,padana,cause,1,1,12,12,1
5,padana,comm,5,1,8,3,2
1,padana,delay,1,1,12,2,1
1,padana,gaze,1,1,8,1,1
1,padana,inference,1,1,12,12,1
5,padana,pop,5,1,6,6,2
1,padana,quant,1,1,12,12,1
5,padana,reas,5,1,6,4,2
5,padana,search,5,1,6,0,2
5,padana,vfood,5,1,6,6,2
5,pini,attent,5,1,12,3,2
1,pini,cause,1,1,12,12,1
5,pini,comm,5,1,8,7,2
1,pini,delay,1,1,12,1,1
1,pini,gaze,1,1,8,0,1
1,pini,inference,1,1,12,12,1
5,pini,pop,5,1,12,12,2
1,pini,quant,1,1,12,10,1
5,pini,search,5,1,6,0,2
5,pini,vfood,5,1,6,6,2
5,raja,attent,5,1,8,5,2
1,raja,cause,1,1,12,11,1
5,raja,comm,5,1,8,4,2
1,raja,delay,1,1,7,7,1
1,raja,gaze,1,1,6,0,1
1,raja,inference,1,1,12,6,1
5,raja,pop,5,1,12,12,2
1,raja,quant,1,1,12,12,1
5,raja,reas,5,1,2,2,2
5,raja,search,5,1,7,0,2
5,raja,vfood,5,1,12,12,2
5,riet,attent,5,1,12,6,2
1,riet,cause,1,1,12,11,1
5,riet,comm,5,1,1,1,2
1,riet,delay,1,1,12,0,1
1,riet,gaze,1,1,8,7,1
1,riet,inference,1,1,12,3,1
5,riet,pop,5,1,12,11,2
1,riet,quant,1,1,12,11,1
1,robert,cause,1,1,12,4,1
1,robert,delay,1,1,12,7,1
1,robert,gaze,1,1,8,0,1
1,robert,inference,1,1,12,5,1
1,robert,quant,1,1,12,9,1
5,sandra,attent,5,1,12,8,2
1,sandra,cause,1,1,12,12,1
5,sandra,comm,5,1,12,8,2
1,sandra,delay,1,1,12,10,1
1,sandra,gaze,1,1,8,4,1
1,sandra,inference,1,1,12,12,1
5,sandra,pop,5,1,12,12,2
1,sandra,quant,1,1,12,12,1
5,sandra,reas,5,1,12,6,2
5,sandra,search,5,1,12,0,2
5,sandra,vfood,5,1,12,9,2
5,sari,comm,5,1,6,4,2
5,sari,search,5,1,6,4,2
5,sari,vfood,5,1,1,1,2
1,shanga,cause,1,1,12,7,1
1,shanga,delay,1,1,12,3,1
1,shanga,gaze,1,1,8,1,1
1,shanga,inference,1,1,12,6,1
1,shanga,quant,1,1,12,6,1
5,sumai,comm,5,1,5,5,2
5,sumai,pop,5,1,4,1,2
5,sumai,reas,5,1,4,1,2
5,sumai,vfood,5,1,1,0,2
5,swela,attent,5,1,12,8,2
1,swela,cause,1,1,12,6,1
5,swela,comm,5,1,12,3,2
1,swela,delay,1,1,12,0,1
1,swela,gaze,1,1,8,0,1
1,swela,inference,1,1,12,6,1
5,swela,pop,5,1,12,4,2
1,swela,quant,1,1,12,9,1
5,swela,reas,5,1,12,4,2
5,swela,search,5,1,12,1,2
5,swela,vfood,5,1,12,9,2
5,tai,attent,5,1,12,8,2
1,tai,cause,1,1,12,5,1
5,tai,comm,5,1,12,4,2
1,tai,delay,1,1,12,12,1
1,tai,gaze,1,1,8,0,1
1,tai,inference,1,1,12,6,1
5,tai,pop,5,1,12,12,2
1,tai,quant,1,1,12,11,1
5,tai,reas,5,1,12,8,2
5,tai,search,5,1,12,0,2
5,tai,vfood,5,1,12,11,2
5,tayo,attent,5,1,12,6,2
5,tayo,comm,5,1,12,6,2
5,tayo,pop,5,1,12,6,2
5,tayo,reas,5,1,12,6,2
5,tayo,search,5,1,12,3,2
5,tayo,vfood,5,1,12,9,2
5,yaro,attent,5,1,12,11,2
1,yaro,cause,1,1,12,10,1
5,yaro,comm,5,1,12,5,2
1,yaro,delay,1,1,12,6,1
1,yaro,gaze,1,1,7,0,1
1,yaro,inference,1,1,12,6,1
5,yaro,pop,5,1,12,11,2
1,yaro,quant,1,1,12,7,1
5,yaro,reas,5,1,12,7,2
5,yaro,search,5,1,12,0,2
5,yaro,vfood,5,1,12,12,2
5,yasa,attent,5,1,12,5,2
1,yasa,cause,1,1,12,6,1
5,yasa,comm,5,1,12,2,2
1,yasa,delay,1,1,12,4,1
1,yasa,gaze,1,1,8,0,1
1,yasa,inference,1,1,12,11,1
5,yasa,pop,5,1,12,11,2
1,yasa,quant,1,1,12,11,1
5,yasa,reas,5,1,12,5,2
5,yasa,search,5,1,12,0,2
5,yasa,vfood,5,1,12,9,2
5,youma,attent,5,1,4,2,2
1,youma,cause,1,1,12,7,1
5,youma,comm,5,1,12,7,2
1,youma,delay,1,1,12,3,1
1,youma,gaze,1,1,8,0,1
1,youma,inference,1,1,12,6,1
5,youma,pop,5,1,12,8,2
1,youma,quant,1,1,12,6,1
5,youma,reas,5,1,12,5,2
5,youma,search,5,1,12,12,2
5,youma,vfood,5,1,12,9,2
5,zira,attent,5,1,12,9,2
1,zira,cause,1,1,12,9,1
5,zira,comm,5,1,12,12,2
1,zira,delay,1,1,12,8,1
1,zira,gaze,1,1,8,5,1
1,zira,inference,1,1,12,6,1
5,zira,pop,5,1,12,10,2
1,zira,quant,1,1,12,10,1
5,zira,reas,5,1,12,6,2
5,zira,search,5,1,12,1,2
5,zira,vfood,5,1,12,11,2
6,abeeku,attent,6,1,2,0,2
2,abeeku,cause,2,1,4,2,1
6,abeeku,comm,6,1,1,0,2
2,abeeku,delay,2,1,12,11,1
2,abeeku,gaze,2,1,5,0,1
2,abeeku,inference,2,1,4,2,1
6,abeeku,pop,6,1,1,0,2
2,abeeku,quant,2,1,12,9,1
6,abeeku,reas,6,1,2,1,2
6,abeeku,search,6,1,12,0,2
2,alex,cause,2,1,12,12,1
6,alex,comm,6,1,12,12,2
2,alex,delay,2,1,12,7,1
2,alex,gaze,2,1,8,0,1
2,alex,inference,2,1,12,11,1
6,alex,pop,6,1,4,3,2
2,alex,quant,2,1,12,9,1
6,alex,reas,6,1,12,4,2
6,alex,vfood,6,1,12,11,2
6,amira,attent,6,1,12,7,2
6,amira,comm,6,1,12,10,2
6,amira,pop,6,1,12,10,2
6,amira,search,6,1,8,8,2
6,amira,vfood,6,1,12,7,2
6,azibo,attent,6,1,6,4,2
2,azibo,cause,2,1,12,12,1
6,azibo,comm,6,1,12,8,2
2,azibo,delay,2,1,12,0,1
2,azibo,gaze,2,1,8,1,1
2,azibo,inference,2,1,12,2,1
6,azibo,pop,6,1,6,4,2
2,azibo,quant,2,1,12,8,1
6,azibo,reas,6,1,6,0,2
6,azibo,search,6,1,6,0,2
6,azibo,vfood,6,1,12,12,2
2,bambari,cause,2,1,12,6,1
2,bambari,gaze,2,1,6,1,1
2,bambari,inference,2,1,12,6,1
2,bambari,quant,2,1,8,6,1
6,bimbo,attent,6,1,12,8,2
2,bimbo,cause,2,1,12,10,1
6,bimbo,comm,6,1,12,11,2
2,bimbo,delay,2,1,12,12,1
2,bimbo,gaze,2,1,8,0,1
2,bimbo,inference,2,1,12,8,1
6,bimbo,pop,6,1,12,12,2
2,bimbo,quant,2,1,12,7,1
6,bimbo,reas,6,1,12,10,2
6,bimbo,search,6,1,1,1,2
6,bimbo,vfood,6,1,12,10,2
2,corrie,cause,2,1,12,6,1
2,corrie,gaze,2,1,6,0,1
2,corrie,inference,2,1,12,6,1
6,corrie,pop,6,1,12,9,2
2,corrie,quant,2,1,1,0,1
6,corrie,reas,6,1,12,6,2
6,daza,attent,6,1,8,3,2
2,daza,cause,2,1,12,8,1
6,daza,comm,6,1,12,3,2
2,daza,delay,2,1,11,1,1
2,daza,gaze,2,1,7,1,1
2,daza,inference,2,1,12,5,1
6,daza,pop,6,1,12,6,2
2,daza,quant,2,1,12,6,1
6,daza,reas,6,1,12,2,2
6,daza,search,6,1,12,1,2
6,daza,vfood,6,1,12,12,2
6,diara,attent,6,1,2,1,2
2,diara,cause,2,1,12,6,1
6,diara,comm,6,1,12,8,2
2,diara,delay,2,1,12,3,1
2,diara,gaze,2,1,8,0,1
2,diara,inference,2,1,12,6,1
6,diara,pop,6,1,12,12,2
2,diara,quant,2,1,12,6,1
6,diara,reas,6,1,12,1,2
6,diara,search,6,1,12,0,2
6,diara,vfood,6,1,12,12,2
6,dokana,attent,6,1,12,6,2
2,dokana,cause,2,1,12,12,1
6,dokana,comm,6,1,12,8,2
2,dokana,delay,2,1,12,12,1
2,dokana,gaze,2,1,8,0,1
2,dokana,inference,2,1,12,12,1
6,dokana,pop,6,1,12,12,2
2,dokana,quant,2,1,12,11,1
6,dokana,reas,6,1,12,7,2
6,dokana,search,6,1,12,0,2
6,dokana,vfood,6,1,12,12,2
2,dorien,cause,2,1,12,8,1
2,dorien,delay,2,1,12,11,1
2,dorien,gaze,2,1,8,0,1
2,dorien,inference,2,1,12,9,1
2,dorien,quant,2,1,12,11,1
6,fraukje,attent,6,1,12,8,2
2,fraukje,cause,2,1,12,12,1
6,fraukje,comm,6,1,12,10,2
2,fraukje,gaze,2,1,6,0,1
2,fraukje,inference,2,1,12,12,1
6,fraukje,pop,6,1,12,11,2
6,fraukje,reas,6,1,12,5,2
6,fraukje,search,6,1,12,0,2
6,fraukje,vfood,6,1,12,10,2
6,frederike,attent,6,1,12,5,2
2,frederike,cause,2,1,12,11,1
6,frederike,comm,6,1,12,12,2
2,frederike,delay,2,1,12,2,1
2,frederike,gaze,2,1,8,0,1
2,frederike,inference,2,1,12,3,1
6,frederike,pop,6,1,6,5,2
2,frederike,quant,2,1,12,6,1
6,frederike,reas,6,1,6,4,2
6,frederike,search,6,1,12,0,2
6,frederike,vfood,6,1,12,11,2
6,frodo,attent,6,1,12,8,2
2,frodo,cause,2,1,12,11,1
6,frodo,comm,6,1,12,10,2
2,frodo,delay,2,1,12,12,1
2,frodo,gaze,2,1,8,0,1
2,frodo,inference,2,1,12,10,1
6,frodo,pop,6,1,12,8,2
2,frodo,quant,2,1,12,9,1
6,frodo,reas,6,1,12,5,2
6,frodo,search,6,1,12,1,2
6,frodo,vfood,6,1,12,12,2
6,hope,attent,6,1,12,6,2
2,hope,cause,2,1,12,11,1
6,hope,comm,6,1,12,12,2
2,hope,delay,2,1,12,1,1
2,hope,gaze,2,1,8,2,1
2,hope,inference,2,1,12,2,1
6,hope,pop,6,1,12,12,2
2,hope,quant,2,1,12,7,1
6,hope,reas,6,1,12,5,2
6,hope,search,6,1,12,0,2
6,hope,vfood,6,1,12,6,2
6,jasongo,comm,6,1,12,8,2
6,jasongo,pop,6,1,12,7,2
6,jasongo,reas,6,1,12,6,2
6,jasongo,vfood,6,1,12,12,2
6,jeudi,attent,6,1,12,7,2
2,jeudi,delay,2,1,12,2,1
2,jeudi,gaze,2,1,4,0,1
6,jeudi,pop,6,1,1,0,2
2,jeudi,quant,2,1,12,6,1
6,jeudi,reas,6,1,12,6,2
2,kasai,cause,2,1,12,8,1
6,kasai,comm,6,1,12,11,2
2,kasai,delay,2,1,12,2,1
2,kasai,gaze,2,1,6,1,1
2,kasai,inference,2,1,12,3,1
6,kasai,pop,6,1,12,7,2
2,kasai,quant,2,1,12,9,1
6,kasai,reas,6,1,12,3,2
6,kasai,vfood,6,1,12,12,2
6,kianga,attent,6,1,12,5,2
2,kianga,cause,2,1,12,7,1
6,kianga,comm,6,1,12,9,2
2,kianga,delay,2,1,12,1,1
2,kianga,gaze,2,1,8,0,1
2,kianga,inference,2,1,12,6,1
6,kianga,pop,6,1,12,6,2
2,kianga,quant,2,1,12,6,1
6,kianga,reas,6,1,12,5,2
6,kianga,search,6,1,12,1,2
6,kianga,vfood,6,1,12,12,2
6,kibara,attent,6,1,12,8,2
2,kibara,cause,2,1,12,7,1
6,kibara,comm,6,1,12,3,2
2,kibara,delay,2,1,12,4,1
