date,time_point,session,group,subject,room,sick_severity,heat,test_day,test_tp,rank,observer,keeper,task,trial,correct_location,pick,search_1,search_2,search_3,condition,code,experimenter,in_leipzig,birth_date,sex,rearing,age,time_in_leipzig,le_present,le_mean,le_max,dist_present,dist_mean,dist_max,time_outdoors
20231018,10,3,b_chimp,hope,sleep_room,0,no,no,20,2,alex,robert,inhibit_searched,10,NA,NA,1,2,3,NA,0,nico,20160203,19901214,f,mother,32.837782340862425,7.698836413415469,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20231018,10,3,b_chimp,hope,sleep_room,0,no,no,20,2,alex,robert,inhibit_searched,11,NA,NA,1,2,3,NA,0,nico,20160203,19901214,f,mother,32.837782340862425,7.698836413415469,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20231018,10,3,b_chimp,hope,sleep_room,0,no,no,20,2,alex,robert,inhibit_searched,12,NA,NA,1,2,3,NA,0,nico,20160203,19901214,f,mother,32.837782340862425,7.698836413415469,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20231018,10,3,b_chimp,frederike,sleep_room,0,no,no,20,6,NA,robert,inhibit_searched,1,NA,NA,3,2,1,NA,0,nico,20130527,19740101,f,unknown,49.78781656399726,10.387405886379192,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20231018,10,3,b_chimp,frederike,sleep_room,0,no,no,20,6,NA,robert,inhibit_searched,2,NA,NA,1,2,3,NA,0,nico,20130527,19740101,f,unknown,49.78781656399726,10.387405886379192,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20231018,10,3,b_chimp,frederike,sleep_room,0,no,no,20,6,NA,robert,inhibit_searched,3,NA,NA,3,2,1,NA,0,nico,20130527,19740101,f,unknown,49.78781656399726,10.387405886379192,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20231018,10,3,b_chimp,frederike,sleep_room,0,no,no,20,6,NA,robert,inhibit_searched,4,NA,NA,1,2,3,NA,0,nico,20130527,19740101,f,unknown,49.78781656399726,10.387405886379192,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20231018,10,3,b_chimp,frederike,sleep_room,0,no,no,20,6,NA,robert,inhibit_searched,5,NA,NA,3,2,1,NA,0,nico,20130527,19740101,f,unknown,49.78781656399726,10.387405886379192,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20231018,10,3,b_chimp,frederike,sleep_room,0,no,no,20,6,NA,robert,inhibit_searched,6,NA,NA,3,1,2,NA,0,nico,20130527,19740101,f,unknown,49.78781656399726,10.387405886379192,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20231018,10,3,b_chimp,frederike,sleep_room,0,no,no,20,6,NA,robert,inhibit_searched,7,NA,NA,3,1,2,NA,0,nico,20130527,19740101,f,unknown,49.78781656399726,10.387405886379192,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20231018,10,3,b_chimp,frederike,sleep_room,0,no,no,20,6,NA,robert,inhibit_searched,8,NA,NA,1,2,1,NA,1,nico,20130527,19740101,f,unknown,49.78781656399726,10.387405886379192,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20231018,10,3,b_chimp,frederike,sleep_room,0,no,no,20,6,NA,robert,inhibit_searched,9,NA,NA,1,2,3,NA,0,nico,20130527,19740101,f,unknown,49.78781656399726,10.387405886379192,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20231018,10,3,b_chimp,frederike,sleep_room,0,no,no,20,6,NA,robert,inhibit_searched,10,NA,NA,2,1,3,NA,0,nico,20130527,19740101,f,unknown,49.78781656399726,10.387405886379192,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20231018,10,3,b_chimp,frederike,sleep_room,0,no,no,20,6,NA,robert,inhibit_searched,11,NA,NA,2,1,3,NA,0,nico,20130527,19740101,f,unknown,49.78781656399726,10.387405886379192,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20231018,10,3,b_chimp,frederike,sleep_room,0,no,no,20,6,NA,robert,inhibit_searched,12,NA,NA,3,2,1,NA,0,nico,20130527,19740101,f,unknown,49.78781656399726,10.387405886379192,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20231018,10,3,b_chimp,jeudi,sleep_room,0,no,no,20,5,"alex, frederike",robert,inhibit_searched,1,NA,NA,3,1,2,NA,0,nico,20130527,19660101,f,unknown,57.790554414784395,10.390143737166325,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20231018,10,3,b_chimp,jeudi,sleep_room,0,no,no,20,5,"alex, frederike",robert,inhibit_searched,2,NA,NA,2,1,3,NA,0,nico,20130527,19660101,f,unknown,57.790554414784395,10.390143737166325,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20231018,10,3,b_chimp,jeudi,sleep_room,0,no,no,20,5,"alex, frederike",robert,inhibit_searched,3,NA,NA,3,2,3,NA,1,nico,20130527,19660101,f,unknown,57.790554414784395,10.390143737166325,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20231018,10,3,b_chimp,jeudi,sleep_room,0,no,no,20,5,"alex, frederike",robert,inhibit_searched,4,NA,NA,3,2,1,NA,0,nico,20130527,19660101,f,unknown,57.790554414784395,10.390143737166325,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20231018,10,3,b_chimp,jeudi,sleep_room,0,no,no,20,5,"alex, frederike",robert,inhibit_searched,5,NA,NA,3,2,1,NA,0,nico,20130527,19660101,f,unknown,57.790554414784395,10.390143737166325,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20231018,10,3,b_chimp,jeudi,sleep_room,0,no,no,20,5,"alex, frederike",robert,inhibit_searched,6,NA,NA,3,2,1,NA,0,nico,20130527,19660101,f,unknown,57.790554414784395,10.390143737166325,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20231018,10,3,b_chimp,jeudi,sleep_room,0,no,no,20,5,"alex, frederike",robert,inhibit_searched,7,NA,NA,3,1,1,NA,1,nico,20130527,19660101,f,unknown,57.790554414784395,10.390143737166325,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20231018,10,3,b_chimp,jeudi,sleep_room,0,no,no,20,5,"alex, frederike",robert,inhibit_searched,8,NA,NA,3,2,1,NA,0,nico,20130527,19660101,f,unknown,57.790554414784395,10.390143737166325,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20231018,10,3,b_chimp,jeudi,sleep_room,0,no,no,20,5,"alex, frederike",robert,inhibit_searched,9,NA,NA,2,2,1,NA,1,nico,20130527,19660101,f,unknown,57.790554414784395,10.390143737166325,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20231018,10,3,b_chimp,jeudi,sleep_room,0,no,no,20,5,"alex, frederike",robert,inhibit_searched,10,NA,NA,2,1,2,NA,1,nico,20130527,19660101,f,unknown,57.790554414784395,10.390143737166325,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20231018,10,3,b_chimp,jeudi,sleep_room,0,no,no,20,5,"alex, frederike",robert,inhibit_searched,11,NA,NA,1,3,2,NA,0,nico,20130527,19660101,f,unknown,57.790554414784395,10.390143737166325,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20231018,10,3,b_chimp,jeudi,sleep_room,0,no,no,20,5,"alex, frederike",robert,inhibit_searched,12,NA,NA,2,1,3,NA,0,nico,20130527,19660101,f,unknown,57.790554414784395,10.390143737166325,no,0,0,yes,0.03896103896103901,1,0.16233766233766228
20220514,1,3,bonobos,jasongo,sleep_room,0,yes,no,33,7,joey,frank,inhibit_searched,1,NA,NA,3,1,2,NA,0,nico,20110524,19900802,m,mother,31.77549623545517,10.967830253251197,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,jasongo,sleep_room,0,yes,no,33,7,joey,frank,inhibit_searched,2,NA,NA,3,2,2,NA,1,nico,20110524,19900802,m,mother,31.77549623545517,10.967830253251197,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,jasongo,sleep_room,0,yes,no,33,7,joey,frank,inhibit_searched,3,NA,NA,2,3,2,NA,1,nico,20110524,19900802,m,mother,31.77549623545517,10.967830253251197,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,jasongo,sleep_room,0,yes,no,33,7,joey,frank,inhibit_searched,4,NA,NA,2,3,1,NA,0,nico,20110524,19900802,m,mother,31.77549623545517,10.967830253251197,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,jasongo,sleep_room,0,yes,no,33,7,joey,frank,inhibit_searched,5,NA,NA,3,2,1,NA,0,nico,20110524,19900802,m,mother,31.77549623545517,10.967830253251197,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,jasongo,sleep_room,0,yes,no,33,7,joey,frank,inhibit_searched,6,NA,NA,2,3,1,NA,0,nico,20110524,19900802,m,mother,31.77549623545517,10.967830253251197,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,jasongo,sleep_room,0,yes,no,33,7,joey,frank,inhibit_searched,7,NA,NA,1,2,3,NA,0,nico,20110524,19900802,m,mother,31.77549623545517,10.967830253251197,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,jasongo,sleep_room,0,yes,no,33,7,joey,frank,inhibit_searched,8,NA,NA,3,2,1,NA,0,nico,20110524,19900802,m,mother,31.77549623545517,10.967830253251197,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,jasongo,sleep_room,0,yes,no,33,7,joey,frank,inhibit_searched,9,NA,NA,2,3,1,NA,0,nico,20110524,19900802,m,mother,31.77549623545517,10.967830253251197,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,jasongo,sleep_room,0,yes,no,33,7,joey,frank,inhibit_searched,10,NA,NA,3,2,1,NA,0,nico,20110524,19900802,m,mother,31.77549623545517,10.967830253251197,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,jasongo,sleep_room,0,yes,no,33,7,joey,frank,inhibit_searched,11,NA,NA,3,2,1,NA,0,nico,20110524,19900802,m,mother,31.77549623545517,10.967830253251197,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,jasongo,sleep_room,0,yes,no,33,7,joey,frank,inhibit_searched,12,NA,NA,2,3,3,NA,1,nico,20110524,19900802,m,mother,31.77549623545517,10.967830253251197,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,yaro,sleep_room,0,yes,no,35,5,NA,frank,inhibit_searched,1,NA,NA,3,1,1,NA,1,nico,20130418,20130418,m,mother,9.065023956194388,9.065023956194388,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,yaro,sleep_room,0,yes,no,35,5,NA,frank,inhibit_searched,2,NA,NA,3,2,1,NA,0,nico,20130418,20130418,m,mother,9.065023956194388,9.065023956194388,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,yaro,sleep_room,0,yes,no,35,5,NA,frank,inhibit_searched,3,NA,NA,3,1,3,NA,1,nico,20130418,20130418,m,mother,9.065023956194388,9.065023956194388,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,yaro,sleep_room,0,yes,no,35,5,NA,frank,inhibit_searched,4,NA,NA,3,1,3,NA,1,nico,20130418,20130418,m,mother,9.065023956194388,9.065023956194388,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,yaro,sleep_room,0,yes,no,35,5,NA,frank,inhibit_searched,5,NA,NA,3,1,2,NA,0,nico,20130418,20130418,m,mother,9.065023956194388,9.065023956194388,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,yaro,sleep_room,0,yes,no,35,5,NA,frank,inhibit_searched,6,NA,NA,3,2,3,NA,1,nico,20130418,20130418,m,mother,9.065023956194388,9.065023956194388,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,yaro,sleep_room,0,yes,no,35,5,NA,frank,inhibit_searched,7,NA,NA,3,2,1,NA,0,nico,20130418,20130418,m,mother,9.065023956194388,9.065023956194388,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,yaro,sleep_room,0,yes,no,35,5,NA,frank,inhibit_searched,8,NA,NA,2,3,1,NA,0,nico,20130418,20130418,m,mother,9.065023956194388,9.065023956194388,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,yaro,sleep_room,0,yes,no,35,5,NA,frank,inhibit_searched,9,NA,NA,2,3,1,NA,0,nico,20130418,20130418,m,mother,9.065023956194388,9.065023956194388,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,yaro,sleep_room,0,yes,no,35,5,NA,frank,inhibit_searched,10,NA,NA,3,2,1,NA,0,nico,20130418,20130418,m,mother,9.065023956194388,9.065023956194388,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,yaro,sleep_room,0,yes,no,35,5,NA,frank,inhibit_searched,11,NA,NA,2,3,1,NA,0,nico,20130418,20130418,m,mother,9.065023956194388,9.065023956194388,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,yaro,sleep_room,0,yes,no,35,5,NA,frank,inhibit_searched,12,NA,NA,3,1,2,NA,0,nico,20130418,20130418,m,mother,9.065023956194388,9.065023956194388,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,lexi,sleep_room,0,yes,no,32,1,"hodari, yaro, amira, tayo",frank,inhibit_searched,1,NA,NA,3,1,3,NA,1,nico,20120522,19990913,f,hand,22.661190965092402,9.971252566735114,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,lexi,sleep_room,0,yes,no,32,1,"hodari, yaro, amira, tayo",frank,inhibit_searched,2,NA,NA,3,2,3,NA,1,nico,20120522,19990913,f,hand,22.661190965092402,9.971252566735114,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,lexi,sleep_room,0,yes,no,32,1,"hodari, yaro, amira, tayo",frank,inhibit_searched,3,NA,NA,2,2,3,NA,1,nico,20120522,19990913,f,hand,22.661190965092402,9.971252566735114,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,lexi,sleep_room,0,yes,no,32,1,"hodari, yaro, amira, tayo",frank,inhibit_searched,4,NA,NA,1,3,2,NA,0,nico,20120522,19990913,f,hand,22.661190965092402,9.971252566735114,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,lexi,sleep_room,0,yes,no,32,1,"hodari, yaro, amira, tayo",frank,inhibit_searched,5,NA,NA,2,3,2,NA,1,nico,20120522,19990913,f,hand,22.661190965092402,9.971252566735114,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,lexi,sleep_room,0,yes,no,32,1,"hodari, yaro, amira, tayo",frank,inhibit_searched,6,NA,NA,1,3,2,NA,0,nico,20120522,19990913,f,hand,22.661190965092402,9.971252566735114,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,lexi,sleep_room,0,yes,no,32,1,"hodari, yaro, amira, tayo",frank,inhibit_searched,7,NA,NA,1,3,2,NA,0,nico,20120522,19990913,f,hand,22.661190965092402,9.971252566735114,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,lexi,sleep_room,0,yes,no,32,1,"hodari, yaro, amira, tayo",frank,inhibit_searched,8,NA,NA,1,2,3,NA,0,nico,20120522,19990913,f,hand,22.661190965092402,9.971252566735114,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,lexi,sleep_room,0,yes,no,32,1,"hodari, yaro, amira, tayo",frank,inhibit_searched,9,NA,NA,1,3,2,NA,0,nico,20120522,19990913,f,hand,22.661190965092402,9.971252566735114,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,lexi,sleep_room,0,yes,no,32,1,"hodari, yaro, amira, tayo",frank,inhibit_searched,10,NA,NA,1,3,2,NA,0,nico,20120522,19990913,f,hand,22.661190965092402,9.971252566735114,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,lexi,sleep_room,0,yes,no,32,1,"hodari, yaro, amira, tayo",frank,inhibit_searched,11,NA,NA,1,2,3,NA,0,nico,20120522,19990913,f,hand,22.661190965092402,9.971252566735114,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,lexi,sleep_room,0,yes,no,32,1,"hodari, yaro, amira, tayo",frank,inhibit_searched,12,NA,NA,1,2,3,NA,0,nico,20120522,19990913,f,hand,22.661190965092402,9.971252566735114,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,tayo,sleep_room,0,yes,no,35,6,"hodari, yaro, lexi, amira",frank,inhibit_searched,1,NA,NA,3,3,2,NA,1,nico,20160722,20160722,m,mother,5.804243668720055,5.804243668720055,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,tayo,sleep_room,0,yes,no,35,6,"hodari, yaro, lexi, amira",frank,inhibit_searched,2,NA,NA,2,2,2,NA,2,nico,20160722,20160722,m,mother,5.804243668720055,5.804243668720055,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,tayo,sleep_room,0,yes,no,35,6,"hodari, yaro, lexi, amira",frank,inhibit_searched,3,NA,NA,2,2,2,NA,2,nico,20160722,20160722,m,mother,5.804243668720055,5.804243668720055,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,tayo,sleep_room,0,yes,no,35,6,"hodari, yaro, lexi, amira",frank,inhibit_searched,4,NA,NA,3,2,2,NA,1,nico,20160722,20160722,m,mother,5.804243668720055,5.804243668720055,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,tayo,sleep_room,0,yes,no,35,6,"hodari, yaro, lexi, amira",frank,inhibit_searched,5,NA,NA,2,2,1,NA,1,nico,20160722,20160722,m,mother,5.804243668720055,5.804243668720055,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,tayo,sleep_room,0,yes,no,35,6,"hodari, yaro, lexi, amira",frank,inhibit_searched,6,NA,NA,2,2,3,NA,1,nico,20160722,20160722,m,mother,5.804243668720055,5.804243668720055,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,tayo,sleep_room,0,yes,no,35,6,"hodari, yaro, lexi, amira",frank,inhibit_searched,7,NA,NA,1,2,2,NA,1,nico,20160722,20160722,m,mother,5.804243668720055,5.804243668720055,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,tayo,sleep_room,0,yes,no,35,6,"hodari, yaro, lexi, amira",frank,inhibit_searched,8,NA,NA,2,1,1,NA,1,nico,20160722,20160722,m,mother,5.804243668720055,5.804243668720055,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,tayo,sleep_room,0,yes,no,35,6,"hodari, yaro, lexi, amira",frank,inhibit_searched,9,NA,NA,2,2,3,NA,1,nico,20160722,20160722,m,mother,5.804243668720055,5.804243668720055,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,tayo,sleep_room,0,yes,no,35,6,"hodari, yaro, lexi, amira",frank,inhibit_searched,10,NA,NA,2,1,2,NA,1,nico,20160722,20160722,m,mother,5.804243668720055,5.804243668720055,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,tayo,sleep_room,0,yes,no,35,6,"hodari, yaro, lexi, amira",frank,inhibit_searched,11,NA,NA,1,1,2,NA,1,nico,20160722,20160722,m,mother,5.804243668720055,5.804243668720055,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,tayo,sleep_room,0,yes,no,35,6,"hodari, yaro, lexi, amira",frank,inhibit_searched,12,NA,NA,2,1,1,NA,1,nico,20160722,20160722,m,mother,5.804243668720055,5.804243668720055,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,luiza,sleep_room,0,no,no,32,3,gerda,frank,inhibit_searched,1,NA,NA,3,2,1,NA,0,nico,20050127,20050127,f,mother,17.286789869952088,17.286789869952088,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,luiza,sleep_room,0,no,no,32,3,gerda,frank,inhibit_searched,2,NA,NA,3,2,1,NA,0,nico,20050127,20050127,f,mother,17.286789869952088,17.286789869952088,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,luiza,sleep_room,0,no,no,32,3,gerda,frank,inhibit_searched,3,NA,NA,3,2,1,NA,0,nico,20050127,20050127,f,mother,17.286789869952088,17.286789869952088,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,luiza,sleep_room,0,no,no,32,3,gerda,frank,inhibit_searched,4,NA,NA,1,2,3,NA,0,nico,20050127,20050127,f,mother,17.286789869952088,17.286789869952088,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,luiza,sleep_room,0,no,no,32,3,gerda,frank,inhibit_searched,5,NA,NA,3,2,1,NA,0,nico,20050127,20050127,f,mother,17.286789869952088,17.286789869952088,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,luiza,sleep_room,0,no,no,32,3,gerda,frank,inhibit_searched,6,NA,NA,3,2,1,NA,0,nico,20050127,20050127,f,mother,17.286789869952088,17.286789869952088,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,luiza,sleep_room,0,no,no,32,3,gerda,frank,inhibit_searched,7,NA,NA,3,2,1,NA,0,nico,20050127,20050127,f,mother,17.286789869952088,17.286789869952088,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,luiza,sleep_room,0,no,no,32,3,gerda,frank,inhibit_searched,8,NA,NA,3,2,1,NA,0,nico,20050127,20050127,f,mother,17.286789869952088,17.286789869952088,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,luiza,sleep_room,0,no,no,32,3,gerda,frank,inhibit_searched,9,NA,NA,3,2,1,NA,0,nico,20050127,20050127,f,mother,17.286789869952088,17.286789869952088,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,luiza,sleep_room,0,no,no,32,3,gerda,frank,inhibit_searched,10,NA,NA,3,2,1,NA,0,nico,20050127,20050127,f,mother,17.286789869952088,17.286789869952088,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,luiza,sleep_room,0,no,no,32,3,gerda,frank,inhibit_searched,11,NA,NA,3,2,1,NA,0,nico,20050127,20050127,f,mother,17.286789869952088,17.286789869952088,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,luiza,sleep_room,0,no,no,32,3,gerda,frank,inhibit_searched,12,NA,NA,3,2,1,NA,0,nico,20050127,20050127,f,mother,17.286789869952088,17.286789869952088,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,kuno,sleep_room,0,yes,no,31,4,NA,frank,inhibit_searched,1,NA,NA,3,2,1,NA,0,nico,20010308,19961126,m,hand,25.456536618754278,21.177275838466805,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,kuno,sleep_room,0,yes,no,31,4,NA,frank,inhibit_searched,2,NA,NA,3,1,2,NA,0,nico,20010308,19961126,m,hand,25.456536618754278,21.177275838466805,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,kuno,sleep_room,0,yes,no,31,4,NA,frank,inhibit_searched,3,NA,NA,2,1,3,NA,0,nico,20010308,19961126,m,hand,25.456536618754278,21.177275838466805,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,kuno,sleep_room,0,yes,no,31,4,NA,frank,inhibit_searched,4,NA,NA,3,1,2,NA,0,nico,20010308,19961126,m,hand,25.456536618754278,21.177275838466805,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,kuno,sleep_room,0,yes,no,31,4,NA,frank,inhibit_searched,5,NA,NA,3,2,1,NA,0,nico,20010308,19961126,m,hand,25.456536618754278,21.177275838466805,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,kuno,sleep_room,0,yes,no,31,4,NA,frank,inhibit_searched,6,NA,NA,2,1,3,NA,0,nico,20010308,19961126,m,hand,25.456536618754278,21.177275838466805,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,kuno,sleep_room,0,yes,no,31,4,NA,frank,inhibit_searched,7,NA,NA,3,2,1,NA,0,nico,20010308,19961126,m,hand,25.456536618754278,21.177275838466805,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,kuno,sleep_room,0,yes,no,31,4,NA,frank,inhibit_searched,8,NA,NA,1,3,2,NA,0,nico,20010308,19961126,m,hand,25.456536618754278,21.177275838466805,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,kuno,sleep_room,0,yes,no,31,4,NA,frank,inhibit_searched,9,NA,NA,1,2,3,NA,0,nico,20010308,19961126,m,hand,25.456536618754278,21.177275838466805,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,kuno,sleep_room,0,yes,no,31,4,NA,frank,inhibit_searched,10,NA,NA,2,1,3,NA,0,nico,20010308,19961126,m,hand,25.456536618754278,21.177275838466805,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,kuno,sleep_room,0,yes,no,31,4,NA,frank,inhibit_searched,11,NA,NA,2,1,3,NA,0,nico,20010308,19961126,m,hand,25.456536618754278,21.177275838466805,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,kuno,sleep_room,0,yes,no,31,4,NA,frank,inhibit_searched,12,NA,NA,3,1,2,NA,0,nico,20010308,19961126,m,hand,25.456536618754278,21.177275838466805,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
20220514,1,3,bonobos,kasai,sleep_room,0,yes,no,35,5,yaro,frank,inhibit_searched,1,NA,NA,1,2,3,NA,0,nico,20130109,20130109,m,mother,9.336071184120465,9.336071184120465,yes,0.05494505494505505,10,yes,0.04395604395604404,2,1.9835164835164778
