"","date","time_point","session","group","subject","trial","trial.id","choice.nr.within.trial","choice.where","choice.correct","last.choice","previous.correct","any.error.earlier","cup.id","choice.id","error.ny"
"612",20220523,1,3,"a_chimp","ohini",12,102,3,1,1,1,"yes","0",3,204,0
"614",20220523,1,3,"a_chimp","maja",1,103,2,3,1,1,"yes","0",2,205,0
"617",20220523,1,3,"a_chimp","maja",1,103,3,1,1,1,"yes","0",2,206,0
"618",20220523,1,3,"a_chimp","maja",1,103,3,1,1,2,"yes","0",3,206,0
"620",20220713,2,3,"a_chimp","azibo",1,104,2,3,1,1,"yes","0",2,207,0
"623",20220713,2,3,"a_chimp","azibo",1,104,3,1,1,1,"yes","0",2,208,0
"624",20220713,2,3,"a_chimp","azibo",1,104,3,1,1,2,"yes","0",3,208,0
"625",20220713,2,3,"a_chimp","azibo",2,105,2,3,1,1,"yes","0",1,209,0
"628",20220713,2,3,"a_chimp","azibo",2,105,3,2,1,1,"yes","0",1,210,0
"630",20220713,2,3,"a_chimp","azibo",2,105,3,2,1,2,"yes","0",3,210,0
"632",20220713,2,3,"a_chimp","azibo",3,106,2,3,1,1,"yes","0",2,211,0
"635",20220713,2,3,"a_chimp","azibo",3,106,3,1,1,1,"yes","0",2,212,0
"636",20220713,2,3,"a_chimp","azibo",3,106,3,1,1,2,"yes","0",3,212,0
"639",20220713,2,3,"a_chimp","azibo",4,107,2,1,1,1,"yes","0",3,213,0
"640",20220713,2,3,"a_chimp","azibo",4,107,3,2,1,2,"yes","0",1,214,0
"642",20220713,2,3,"a_chimp","azibo",4,107,3,2,1,1,"yes","0",3,214,0
"643",20220713,2,3,"a_chimp","azibo",5,108,2,2,1,1,"yes","0",1,215,0
"646",20220713,2,3,"a_chimp","azibo",5,108,3,3,1,1,"yes","0",1,216,0
"647",20220713,2,3,"a_chimp","azibo",5,108,3,3,1,2,"yes","0",2,216,0
"651",20220713,2,3,"a_chimp","azibo",6,109,2,1,1,1,"yes","0",3,217,0
"652",20220713,2,3,"a_chimp","azibo",6,109,3,2,1,2,"yes","0",1,218,0
"654",20220713,2,3,"a_chimp","azibo",6,109,3,2,1,1,"yes","0",3,218,0
"657",20220713,2,3,"a_chimp","azibo",7,110,2,1,1,1,"yes","0",3,219,0
"658",20220713,2,3,"a_chimp","azibo",7,110,3,2,1,2,"yes","0",1,220,0
"660",20220713,2,3,"a_chimp","azibo",7,110,3,2,1,1,"yes","0",3,220,0
"663",20220713,2,3,"a_chimp","azibo",8,111,2,2,1,1,"yes","0",3,221,0
"665",20220713,2,3,"a_chimp","azibo",8,111,3,1,1,2,"yes","0",2,222,0
"666",20220713,2,3,"a_chimp","azibo",8,111,3,1,1,1,"yes","0",3,222,0
"667",20220713,2,3,"a_chimp","azibo",9,112,2,2,1,1,"yes","0",1,223,0
"670",20220713,2,3,"a_chimp","azibo",9,112,3,3,1,1,"yes","0",1,224,0
"671",20220713,2,3,"a_chimp","azibo",9,112,3,3,1,2,"yes","0",2,224,0
"673",20220713,2,3,"a_chimp","azibo",10,113,2,2,1,1,"yes","0",1,225,0
"676",20220713,2,3,"a_chimp","azibo",10,113,3,3,1,1,"yes","0",1,226,0
"677",20220713,2,3,"a_chimp","azibo",10,113,3,3,1,2,"yes","0",2,226,0
"679",20220713,2,3,"a_chimp","azibo",11,114,2,2,1,1,"yes","0",1,227,0
"682",20220713,2,3,"a_chimp","azibo",11,114,3,3,1,1,"yes","0",1,228,0
"683",20220713,2,3,"a_chimp","azibo",11,114,3,3,1,2,"yes","0",2,228,0
"685",20220713,2,3,"a_chimp","azibo",12,115,2,2,1,1,"yes","0",1,229,0
"688",20220713,2,3,"a_chimp","azibo",12,115,3,3,1,1,"yes","0",1,230,0
"689",20220713,2,3,"a_chimp","azibo",12,115,3,3,1,2,"yes","0",2,230,0
"692",20220713,2,3,"a_chimp","robert",1,116,2,3,1,1,"yes","0",2,231,0
"695",20220713,2,3,"a_chimp","robert",1,116,3,2,0,1,"yes","0",2,232,1
"696",20220713,2,3,"a_chimp","robert",1,116,3,2,0,2,"yes","0",3,232,0
"699",20220713,2,3,"a_chimp","robert",2,117,2,2,1,1,"yes","0",3,233,0
"701",20220713,2,3,"a_chimp","robert",2,117,3,1,1,2,"yes","0",2,234,0
"702",20220713,2,3,"a_chimp","robert",2,117,3,1,1,1,"yes","0",3,234,0
"705",20220713,2,3,"a_chimp","robert",3,118,2,1,1,1,"yes","0",3,235,0
"706",20220713,2,3,"a_chimp","robert",3,118,3,2,1,2,"yes","0",1,236,0
"708",20220713,2,3,"a_chimp","robert",3,118,3,2,1,1,"yes","0",3,236,0
"711",20220713,2,3,"a_chimp","robert",4,119,2,1,1,1,"yes","0",3,237,0
"712",20220713,2,3,"a_chimp","robert",4,119,3,2,1,2,"yes","0",1,238,0
"714",20220713,2,3,"a_chimp","robert",4,119,3,2,1,1,"yes","0",3,238,0
"716",20220713,2,3,"a_chimp","robert",5,120,2,1,1,1,"yes","0",2,239,0
"718",20220713,2,3,"a_chimp","robert",5,120,3,3,1,2,"yes","0",1,240,0
"719",20220713,2,3,"a_chimp","robert",5,120,3,3,1,1,"yes","0",2,240,0
"723",20220713,2,3,"a_chimp","robert",6,121,2,1,1,1,"yes","0",3,241,0
"724",20220713,2,3,"a_chimp","robert",6,121,3,2,1,2,"yes","0",1,242,0
"726",20220713,2,3,"a_chimp","robert",6,121,3,2,1,1,"yes","0",3,242,0
"728",20220713,2,3,"a_chimp","robert",7,122,2,1,1,1,"yes","0",2,243,0
"730",20220713,2,3,"a_chimp","robert",7,122,3,3,1,2,"yes","0",1,244,0
"731",20220713,2,3,"a_chimp","robert",7,122,3,3,1,1,"yes","0",2,244,0
"735",20220713,2,3,"a_chimp","robert",8,123,2,1,1,1,"yes","0",3,245,0
"736",20220713,2,3,"a_chimp","robert",8,123,3,2,1,2,"yes","0",1,246,0
"738",20220713,2,3,"a_chimp","robert",8,123,3,2,1,1,"yes","0",3,246,0
"740",20220713,2,3,"a_chimp","robert",9,124,2,3,1,1,"yes","0",2,247,0
"743",20220713,2,3,"a_chimp","robert",9,124,3,1,1,1,"yes","0",2,248,0
"744",20220713,2,3,"a_chimp","robert",9,124,3,1,1,2,"yes","0",3,248,0
"746",20220713,2,3,"a_chimp","robert",10,125,2,3,1,1,"yes","0",2,249,0
"749",20220713,2,3,"a_chimp","robert",10,125,3,1,1,1,"yes","0",2,250,0
"750",20220713,2,3,"a_chimp","robert",10,125,3,1,1,2,"yes","0",3,250,0
"752",20220713,2,3,"a_chimp","robert",11,126,2,1,1,1,"yes","0",2,251,0
"754",20220713,2,3,"a_chimp","robert",11,126,3,2,0,2,"yes","0",1,252,0
"755",20220713,2,3,"a_chimp","robert",11,126,3,2,0,1,"yes","0",2,252,1
"759",20220713,2,3,"a_chimp","robert",12,127,2,1,1,1,"yes","0",3,253,0
"760",20220713,2,3,"a_chimp","robert",12,127,3,2,1,2,"yes","0",1,254,0
"762",20220713,2,3,"a_chimp","robert",12,127,3,2,1,1,"yes","0",3,254,0
"763",20220713,2,3,"a_chimp","tai",1,128,2,3,1,1,"yes","0",1,255,0
"766",20220713,2,3,"a_chimp","tai",1,128,3,2,1,1,"yes","0",1,256,0
"768",20220713,2,3,"a_chimp","tai",1,128,3,2,1,2,"yes","0",3,256,0
"770",20220713,2,3,"a_chimp","tai",2,129,2,1,1,1,"yes","0",2,257,0
"772",20220713,2,3,"a_chimp","tai",2,129,3,3,1,2,"yes","0",1,258,0
"773",20220713,2,3,"a_chimp","tai",2,129,3,3,1,1,"yes","0",2,258,0
"777",20220713,2,3,"a_chimp","tai",3,130,2,1,1,1,"yes","0",3,259,0
"778",20220713,2,3,"a_chimp","tai",3,130,3,2,1,2,"yes","0",1,260,0
"780",20220713,2,3,"a_chimp","tai",3,130,3,2,1,1,"yes","0",3,260,0
"783",20220713,2,3,"a_chimp","tai",4,131,2,2,1,1,"yes","0",3,261,0
"785",20220713,2,3,"a_chimp","tai",4,131,3,1,1,2,"yes","0",2,262,0
"786",20220713,2,3,"a_chimp","tai",4,131,3,1,1,1,"yes","0",3,262,0
"789",20220713,2,3,"a_chimp","tai",5,132,2,2,1,1,"yes","0",3,263,0
"791",20220713,2,3,"a_chimp","tai",5,132,3,1,1,2,"yes","0",2,264,0
"792",20220713,2,3,"a_chimp","tai",5,132,3,1,1,1,"yes","0",3,264,0
"795",20220713,2,3,"a_chimp","tai",6,133,2,2,1,1,"yes","0",3,265,0
"797",20220713,2,3,"a_chimp","tai",6,133,3,1,1,2,"yes","0",2,266,0
"798",20220713,2,3,"a_chimp","tai",6,133,3,1,1,1,"yes","0",3,266,0
"801",20220713,2,3,"a_chimp","tai",7,134,2,2,1,1,"yes","0",3,267,0
"803",20220713,2,3,"a_chimp","tai",7,134,3,1,1,2,"yes","0",2,268,0
"804",20220713,2,3,"a_chimp","tai",7,134,3,1,1,1,"yes","0",3,268,0
"807",20220713,2,3,"a_chimp","tai",8,135,2,2,1,1,"yes","0",3,269,0
"809",20220713,2,3,"a_chimp","tai",8,135,3,1,1,2,"yes","0",2,270,0
"810",20220713,2,3,"a_chimp","tai",8,135,3,1,1,1,"yes","0",3,270,0
"813",20220713,2,3,"a_chimp","tai",9,136,2,2,1,1,"yes","0",3,271,0
"815",20220713,2,3,"a_chimp","tai",9,136,3,1,1,2,"yes","0",2,272,0
"816",20220713,2,3,"a_chimp","tai",9,136,3,1,1,1,"yes","0",3,272,0
"819",20220713,2,3,"a_chimp","tai",10,137,2,2,1,1,"yes","0",3,273,0
"821",20220713,2,3,"a_chimp","tai",10,137,3,1,1,2,"yes","0",2,274,0
"822",20220713,2,3,"a_chimp","tai",10,137,3,1,1,1,"yes","0",3,274,0
"825",20220713,2,3,"a_chimp","tai",11,138,2,2,1,1,"yes","0",3,275,0
"827",20220713,2,3,"a_chimp","tai",11,138,3,1,1,2,"yes","0",2,276,0
"828",20220713,2,3,"a_chimp","tai",11,138,3,1,1,1,"yes","0",3,276,0
"831",20220713,2,3,"a_chimp","tai",12,139,2,2,1,1,"yes","0",3,277,0
"833",20220713,2,3,"a_chimp","tai",12,139,3,1,1,2,"yes","0",2,278,0
"834",20220713,2,3,"a_chimp","tai",12,139,3,1,1,1,"yes","0",3,278,0
"836",20220713,2,3,"a_chimp","frodo",1,140,2,3,1,1,"yes","0",2,279,0
"839",20220713,2,3,"a_chimp","frodo",1,140,3,1,1,1,"yes","0",2,280,0
"840",20220713,2,3,"a_chimp","frodo",1,140,3,1,1,2,"yes","0",3,280,0
"842",20220713,2,3,"a_chimp","frodo",2,141,2,3,1,1,"yes","0",2,281,0
"845",20220713,2,3,"a_chimp","frodo",2,141,3,1,1,1,"yes","0",2,282,0
"846",20220713,2,3,"a_chimp","frodo",2,141,3,1,1,2,"yes","0",3,282,0
"849",20220713,2,3,"a_chimp","frodo",3,142,2,2,1,1,"yes","0",3,283,0
"851",20220713,2,3,"a_chimp","frodo",3,142,3,1,1,2,"yes","0",2,284,0
"852",20220713,2,3,"a_chimp","frodo",3,142,3,1,1,1,"yes","0",3,284,0
"855",20220713,2,3,"a_chimp","frodo",4,143,2,1,1,1,"yes","0",3,285,0
"856",20220713,2,3,"a_chimp","frodo",4,143,3,2,1,2,"yes","0",1,286,0
"858",20220713,2,3,"a_chimp","frodo",4,143,3,2,1,1,"yes","0",3,286,0
"860",20220713,2,3,"a_chimp","frodo",5,144,2,1,1,1,"yes","0",2,287,0
"862",20220713,2,3,"a_chimp","frodo",5,144,3,3,1,2,"yes","0",1,288,0
"863",20220713,2,3,"a_chimp","frodo",5,144,3,3,1,1,"yes","0",2,288,0
"866",20220713,2,3,"a_chimp","frodo",6,145,2,1,1,1,"yes","0",2,289,0
"868",20220713,2,3,"a_chimp","frodo",6,145,3,3,1,2,"yes","0",1,290,0
"869",20220713,2,3,"a_chimp","frodo",6,145,3,3,1,1,"yes","0",2,290,0
"873",20220713,2,3,"a_chimp","frodo",7,146,2,1,1,1,"yes","0",3,291,0
"874",20220713,2,3,"a_chimp","frodo",7,146,3,2,1,2,"yes","0",1,292,0
"876",20220713,2,3,"a_chimp","frodo",7,146,3,2,1,1,"yes","0",3,292,0
"878",20220713,2,3,"a_chimp","frodo",8,147,2,1,1,1,"yes","0",2,293,0
"880",20220713,2,3,"a_chimp","frodo",8,147,3,3,1,2,"yes","0",1,294,0
"881",20220713,2,3,"a_chimp","frodo",8,147,3,3,1,1,"yes","0",2,294,0
"883",20220713,2,3,"a_chimp","frodo",9,148,2,3,1,1,"yes","0",1,295,0
"886",20220713,2,3,"a_chimp","frodo",9,148,3,2,1,1,"yes","0",1,296,0
"888",20220713,2,3,"a_chimp","frodo",9,148,3,2,1,2,"yes","0",3,296,0
"889",20220713,2,3,"a_chimp","frodo",10,149,2,3,1,1,"yes","0",1,297,0
"892",20220713,2,3,"a_chimp","frodo",10,149,3,2,1,1,"yes","0",1,298,0
"894",20220713,2,3,"a_chimp","frodo",10,149,3,2,1,2,"yes","0",3,298,0
"897",20220713,2,3,"a_chimp","frodo",11,150,2,1,1,1,"yes","0",3,299,0
"898",20220713,2,3,"a_chimp","frodo",11,150,3,2,1,2,"yes","0",1,300,0
"900",20220713,2,3,"a_chimp","frodo",11,150,3,2,1,1,"yes","0",3,300,0
"903",20220713,2,3,"a_chimp","frodo",12,151,2,1,1,1,"yes","0",3,301,0
"904",20220713,2,3,"a_chimp","frodo",12,151,3,2,1,2,"yes","0",1,302,0
"906",20220713,2,3,"a_chimp","frodo",12,151,3,2,1,1,"yes","0",3,302,0
"907",20220713,2,3,"a_chimp","riet",1,152,2,3,1,1,"yes","0",1,303,0
"910",20220713,2,3,"a_chimp","riet",1,152,3,1,0,1,"yes","0",1,304,1
"912",20220713,2,3,"a_chimp","riet",1,152,3,1,0,2,"yes","0",3,304,0
"913",20220713,2,3,"a_chimp","riet",2,153,2,2,1,1,"yes","0",1,305,0
"916",20220713,2,3,"a_chimp","riet",2,153,3,3,1,1,"yes","0",1,306,0
"917",20220713,2,3,"a_chimp","riet",2,153,3,3,1,2,"yes","0",2,306,0
"919",20220713,2,3,"a_chimp","riet",3,154,2,3,1,1,"yes","0",1,307,0
"922",20220713,2,3,"a_chimp","riet",3,154,3,2,1,1,"yes","0",1,308,0
"924",20220713,2,3,"a_chimp","riet",3,154,3,2,1,2,"yes","0",3,308,0
"927",20220713,2,3,"a_chimp","riet",4,155,2,1,1,1,"yes","0",3,309,0
"928",20220713,2,3,"a_chimp","riet",4,155,3,1,0,2,"yes","0",1,310,1
"930",20220713,2,3,"a_chimp","riet",4,155,3,1,0,1,"yes","0",3,310,0
"933",20220713,2,3,"a_chimp","riet",5,156,2,1,1,1,"yes","0",3,311,0
"934",20220713,2,3,"a_chimp","riet",5,156,3,2,1,2,"yes","0",1,312,0
"936",20220713,2,3,"a_chimp","riet",5,156,3,2,1,1,"yes","0",3,312,0
"939",20220713,2,3,"a_chimp","riet",6,157,2,1,1,1,"yes","0",3,313,0
"940",20220713,2,3,"a_chimp","riet",6,157,3,2,1,2,"yes","0",1,314,0
"942",20220713,2,3,"a_chimp","riet",6,157,3,2,1,1,"yes","0",3,314,0
"944",20220713,2,3,"a_chimp","riet",7,158,2,1,1,1,"yes","0",2,315,0
"946",20220713,2,3,"a_chimp","riet",7,158,3,3,1,2,"yes","0",1,316,0
"947",20220713,2,3,"a_chimp","riet",7,158,3,3,1,1,"yes","0",2,316,0
"949",20220713,2,3,"a_chimp","riet",8,159,2,3,1,1,"yes","0",1,317,0
"952",20220713,2,3,"a_chimp","riet",8,159,3,2,1,1,"yes","0",1,318,0
"954",20220713,2,3,"a_chimp","riet",8,159,3,2,1,2,"yes","0",3,318,0
"955",20220713,2,3,"a_chimp","riet",9,160,2,3,1,1,"yes","0",1,319,0
"958",20220713,2,3,"a_chimp","riet",9,160,3,2,1,1,"yes","0",1,320,0
"960",20220713,2,3,"a_chimp","riet",9,160,3,2,1,2,"yes","0",3,320,0
"962",20220713,2,3,"a_chimp","sandra",1,161,2,3,1,1,"yes","0",2,321,0
"965",20220713,2,3,"a_chimp","sandra",1,161,3,1,1,1,"yes","0",2,322,0
"966",20220713,2,3,"a_chimp","sandra",1,161,3,1,1,2,"yes","0",3,322,0
"969",20220713,2,3,"a_chimp","sandra",2,162,2,1,1,1,"yes","0",3,323,0
"970",20220713,2,3,"a_chimp","sandra",2,162,3,2,1,2,"yes","0",1,324,0
"972",20220713,2,3,"a_chimp","sandra",2,162,3,2,1,1,"yes","0",3,324,0
"975",20220713,2,3,"a_chimp","sandra",3,163,2,2,1,1,"yes","0",3,325,0
"977",20220713,2,3,"a_chimp","sandra",3,163,3,1,1,2,"yes","0",2,326,0
"978",20220713,2,3,"a_chimp","sandra",3,163,3,1,1,1,"yes","0",3,326,0
"981",20220713,2,3,"a_chimp","sandra",4,164,2,2,1,1,"yes","0",3,327,0
"983",20220713,2,3,"a_chimp","sandra",4,164,3,1,1,2,"yes","0",2,328,0
"984",20220713,2,3,"a_chimp","sandra",4,164,3,1,1,1,"yes","0",3,328,0
"987",20220713,2,3,"a_chimp","sandra",5,165,2,2,1,1,"yes","0",3,329,0
"989",20220713,2,3,"a_chimp","sandra",5,165,3,1,1,2,"yes","0",2,330,0
"990",20220713,2,3,"a_chimp","sandra",5,165,3,1,1,1,"yes","0",3,330,0
"993",20220713,2,3,"a_chimp","sandra",6,166,2,2,1,1,"yes","0",3,331,0
"995",20220713,2,3,"a_chimp","sandra",6,166,3,1,1,2,"yes","0",2,332,0
"996",20220713,2,3,"a_chimp","sandra",6,166,3,1,1,1,"yes","0",3,332,0
"999",20220713,2,3,"a_chimp","sandra",7,167,2,2,1,1,"yes","0",3,333,0
"1001",20220713,2,3,"a_chimp","sandra",7,167,3,1,1,2,"yes","0",2,334,0
"1002",20220713,2,3,"a_chimp","sandra",7,167,3,1,1,1,"yes","0",3,334,0
"1005",20220713,2,3,"a_chimp","sandra",8,168,2,1,1,1,"yes","0",3,335,0
"1006",20220713,2,3,"a_chimp","sandra",8,168,3,2,1,2,"yes","0",1,336,0
"1008",20220713,2,3,"a_chimp","sandra",8,168,3,2,1,1,"yes","0",3,336,0
"1011",20220713,2,3,"a_chimp","sandra",9,169,2,2,1,1,"yes","0",3,337,0
"1013",20220713,2,3,"a_chimp","sandra",9,169,3,1,1,2,"yes","0",2,338,0
"1014",20220713,2,3,"a_chimp","sandra",9,169,3,1,1,1,"yes","0",3,338,0
"1017",20220713,2,3,"a_chimp","sandra",10,170,2,2,1,1,"yes","0",3,339,0
"1019",20220713,2,3,"a_chimp","sandra",10,170,3,1,1,2,"yes","0",2,340,0
"1020",20220713,2,3,"a_chimp","sandra",10,170,3,1,1,1,"yes","0",3,340,0
"1021",20220713,2,3,"a_chimp","sandra",11,171,2,3,1,1,"yes","0",1,341,0
"1024",20220713,2,3,"a_chimp","sandra",11,171,3,2,1,1,"yes","0",1,342,0
"1026",20220713,2,3,"a_chimp","sandra",11,171,3,2,1,2,"yes","0",3,342,0
"1028",20220713,2,3,"a_chimp","sandra",12,172,2,3,1,1,"yes","0",2,343,0
"1031",20220713,2,3,"a_chimp","sandra",12,172,3,1,1,1,"yes","0",2,344,0
"1032",20220713,2,3,"a_chimp","sandra",12,172,3,1,1,2,"yes","0",3,344,0
"1034",20220713,2,3,"a_chimp","kisha",1,173,2,1,1,1,"yes","0",2,345,0
"1036",20220713,2,3,"a_chimp","kisha",1,173,3,1,0,2,"yes","0",1,346,1
"1037",20220713,2,3,"a_chimp","kisha",1,173,3,1,0,1,"yes","0",2,346,0
"1040",20220713,2,3,"a_chimp","kisha",2,174,2,1,1,1,"yes","0",2,347,0
"1042",20220713,2,3,"a_chimp","kisha",2,174,3,1,0,2,"yes","0",1,348,1
"1043",20220713,2,3,"a_chimp","kisha",2,174,3,1,0,1,"yes","0",2,348,0
"1045",20220713,2,3,"a_chimp","kisha",3,175,2,2,1,1,"yes","0",1,349,0
"1048",20220713,2,3,"a_chimp","kisha",3,175,3,2,0,1,"yes","0",1,350,0
"1049",20220713,2,3,"a_chimp","kisha",3,175,3,2,0,2,"yes","0",2,350,1
"1051",20220713,2,3,"a_chimp","kisha",4,176,2,2,1,1,"yes","0",1,351,0
"1054",20220713,2,3,"a_chimp","kisha",4,176,3,2,0,1,"yes","0",1,352,0
"1055",20220713,2,3,"a_chimp","kisha",4,176,3,2,0,2,"yes","0",2,352,1
"1058",20220713,2,3,"a_chimp","kisha",5,177,2,1,1,1,"yes","0",2,353,0
"1060",20220713,2,3,"a_chimp","kisha",5,177,3,1,0,2,"yes","0",1,354,1
"1061",20220713,2,3,"a_chimp","kisha",5,177,3,1,0,1,"yes","0",2,354,0
"1063",20220713,2,3,"a_chimp","kisha",6,178,2,2,1,1,"yes","0",1,355,0
"1066",20220713,2,3,"a_chimp","kisha",6,178,3,3,1,1,"yes","0",1,356,0
"1067",20220713,2,3,"a_chimp","kisha",6,178,3,3,1,2,"yes","0",2,356,0
"1071",20220713,2,3,"a_chimp","kisha",7,179,2,2,1,1,"yes","0",3,357,0
"1073",20220713,2,3,"a_chimp","kisha",7,179,3,1,1,2,"yes","0",2,358,0
"1074",20220713,2,3,"a_chimp","kisha",7,179,3,1,1,1,"yes","0",3,358,0
"1075",20220713,2,3,"a_chimp","kisha",8,180,2,3,1,1,"yes","0",1,359,0
"1078",20220713,2,3,"a_chimp","kisha",8,180,3,2,1,1,"yes","0",1,360,0
"1080",20220713,2,3,"a_chimp","kisha",8,180,3,2,1,2,"yes","0",3,360,0
"1081",20220713,2,3,"a_chimp","kisha",9,181,2,2,1,1,"yes","0",1,361,0
"1084",20220713,2,3,"a_chimp","kisha",9,181,3,3,1,1,"yes","0",1,362,0
"1085",20220713,2,3,"a_chimp","kisha",9,181,3,3,1,2,"yes","0",2,362,0
"1087",20220713,2,3,"a_chimp","kisha",10,182,2,3,1,1,"yes","0",1,363,0
"1090",20220713,2,3,"a_chimp","kisha",10,182,3,2,1,1,"yes","0",1,364,0
"1092",20220713,2,3,"a_chimp","kisha",10,182,3,2,1,2,"yes","0",3,364,0
"1094",20220718,2,3,"a_chimp","fraukje",1,183,2,3,1,1,"yes","0",2,365,0
"1097",20220718,2,3,"a_chimp","fraukje",1,183,3,1,1,1,"yes","0",2,366,0
"1098",20220718,2,3,"a_chimp","fraukje",1,183,3,1,1,2,"yes","0",3,366,0
"1099",20220718,2,3,"a_chimp","fraukje",2,184,2,3,1,1,"yes","0",1,367,0
"1102",20220718,2,3,"a_chimp","fraukje",2,184,3,2,1,1,"yes","0",1,368,0
"1104",20220718,2,3,"a_chimp","fraukje",2,184,3,2,1,2,"yes","0",3,368,0
"1107",20220718,2,3,"a_chimp","fraukje",3,185,2,1,1,1,"yes","0",3,369,0
"1108",20220718,2,3,"a_chimp","fraukje",3,185,3,2,1,2,"yes","0",1,370,0
"1110",20220718,2,3,"a_chimp","fraukje",3,185,3,2,1,1,"yes","0",3,370,0
"1112",20220718,2,3,"a_chimp","fraukje",4,186,2,1,1,1,"yes","0",2,371,0
"1114",20220718,2,3,"a_chimp","fraukje",4,186,3,1,0,2,"yes","0",1,372,1
"1115",20220718,2,3,"a_chimp","fraukje",4,186,3,1,0,1,"yes","0",2,372,0
"1118",20220718,2,3,"a_chimp","fraukje",5,187,2,1,1,1,"yes","0",2,373,0
"1120",20220718,2,3,"a_chimp","fraukje",5,187,3,2,0,2,"yes","0",1,374,0
"1121",20220718,2,3,"a_chimp","fraukje",5,187,3,2,0,1,"yes","0",2,374,1
"1123",20220718,2,3,"a_chimp","fraukje",6,188,2,2,1,1,"yes","0",1,375,0
"1126",20220718,2,3,"a_chimp","fraukje",6,188,3,3,1,1,"yes","0",1,376,0
"1127",20220718,2,3,"a_chimp","fraukje",6,188,3,3,1,2,"yes","0",2,376,0
"1131",20220718,2,3,"a_chimp","fraukje",7,189,2,2,1,1,"yes","0",3,377,0
"1133",20220718,2,3,"a_chimp","fraukje",7,189,3,1,1,2,"yes","0",2,378,0
"1134",20220718,2,3,"a_chimp","fraukje",7,189,3,1,1,1,"yes","0",3,378,0
"1137",20220718,2,3,"a_chimp","fraukje",8,190,2,2,1,1,"yes","0",3,379,0
"1139",20220718,2,3,"a_chimp","fraukje",8,190,3,1,1,2,"yes","0",2,380,0
"1140",20220718,2,3,"a_chimp","fraukje",8,190,3,1,1,1,"yes","0",3,380,0
"1141",20220718,2,3,"a_chimp","fraukje",9,191,2,2,1,1,"yes","0",1,381,0
"1144",20220718,2,3,"a_chimp","fraukje",9,191,3,3,1,1,"yes","0",1,382,0
"1145",20220718,2,3,"a_chimp","fraukje",9,191,3,3,1,2,"yes","0",2,382,0
"1148",20220718,2,3,"a_chimp","fraukje",10,192,2,3,1,1,"yes","0",2,383,0
"1151",20220718,2,3,"a_chimp","fraukje",10,192,3,1,1,1,"yes","0",2,384,0
"1152",20220718,2,3,"a_chimp","fraukje",10,192,3,1,1,2,"yes","0",3,384,0
"1155",20220718,2,3,"a_chimp","fraukje",11,193,2,2,1,1,"yes","0",3,385,0
"1157",20220718,2,3,"a_chimp","fraukje",11,193,3,1,1,2,"yes","0",2,386,0
"1158",20220718,2,3,"a_chimp","fraukje",11,193,3,1,1,1,"yes","0",3,386,0
"1161",20220718,2,3,"a_chimp","fraukje",12,194,2,2,1,1,"yes","0",3,387,0
"1163",20220718,2,3,"a_chimp","fraukje",12,194,3,1,1,2,"yes","0",2,388,0
"1164",20220718,2,3,"a_chimp","fraukje",12,194,3,1,1,1,"yes","0",3,388,0
"1167",20220718,2,3,"a_chimp","maja",1,195,2,1,1,1,"yes","0",3,389,0
"1168",20220718,2,3,"a_chimp","maja",1,195,3,2,1,2,"yes","0",1,390,0
"1170",20220718,2,3,"a_chimp","maja",1,195,3,2,1,1,"yes","0",3,390,0
"1172",20220718,2,3,"a_chimp","maja",2,196,2,1,1,1,"yes","0",2,391,0
"1174",20220718,2,3,"a_chimp","maja",2,196,3,3,1,2,"yes","0",1,392,0
"1175",20220718,2,3,"a_chimp","maja",2,196,3,3,1,1,"yes","0",2,392,0
"1177",20220718,2,3,"a_chimp","maja",3,197,2,3,1,1,"yes","0",1,393,0
"1180",20220718,2,3,"a_chimp","maja",3,197,3,2,1,1,"yes","0",1,394,0
"1182",20220718,2,3,"a_chimp","maja",3,197,3,2,1,2,"yes","0",3,394,0
"1183",20220718,2,3,"a_chimp","youma",1,198,2,1,0,1,"yes","0",1,395,1
"1186",20220718,2,3,"a_chimp","youma",1,198,3,2,1,2,"no","1",1,396,0
"1189",20220718,2,3,"a_chimp","youma",2,199,2,1,0,1,"yes","0",1,397,1
"1192",20220718,2,3,"a_chimp","youma",2,199,3,1,0,2,"no","1",1,398,1
"1195",20220718,2,3,"a_chimp","youma",3,200,2,2,1,1,"yes","0",1,399,0
"1198",20220718,2,3,"a_chimp","youma",3,200,3,2,0,1,"yes","0",1,400,0
"1199",20220718,2,3,"a_chimp","youma",3,200,3,2,0,2,"yes","0",2,400,1
"1201",20220718,2,3,"a_chimp","youma",4,201,2,2,1,1,"yes","0",1,401,0
"1204",20220718,2,3,"a_chimp","youma",4,201,3,2,0,1,"yes","0",1,402,0
"1205",20220718,2,3,"a_chimp","youma",4,201,3,2,0,2,"yes","0",2,402,1
"1207",20220718,2,3,"a_chimp","youma",5,202,2,1,0,1,"yes","0",1,403,1
"1210",20220718,2,3,"a_chimp","youma",5,202,3,1,0,2,"no","1",1,404,1
"1213",20220718,2,3,"a_chimp","youma",6,203,2,1,0,1,"yes","0",1,405,1
"1216",20220718,2,3,"a_chimp","youma",6,203,3,1,0,2,"no","1",1,406,1
"1219",20220718,2,3,"a_chimp","makeni",1,204,2,1,0,1,"yes","0",1,407,1
"1222",20220718,2,3,"a_chimp","makeni",1,204,3,1,0,2,"no","1",1,408,1
