group,time_point,date,subject,task,trial,pick,code,code_reli,match_code
b_chimp,8,20230605,zira,reasoning,6,1,1,1,1
b_chimp,8,20230605,zira,reasoning,7,1,0,0,1
b_chimp,8,20230605,zira,reasoning,8,3,1,1,1
b_chimp,8,20230605,zira,reasoning,9,1,1,1,1
b_chimp,8,20230605,zira,reasoning,10,1,0,0,1
b_chimp,8,20230605,zira,reasoning,11,1,0,0,1
b_chimp,8,20230605,zira,reasoning,12,3,0,0,1
b_chimp,8,20230607,zira,communication,1,1,1,1,1
b_chimp,8,20230607,zira,communication,2,1,1,1,1
b_chimp,8,20230607,zira,communication,3,2,1,1,1
b_chimp,8,20230607,zira,communication,4,2,1,1,1
b_chimp,8,20230607,zira,communication,5,3,1,1,1
b_chimp,8,20230607,zira,communication,6,1,1,1,1
b_chimp,8,20230607,zira,communication,7,1,1,1,1
b_chimp,8,20230607,zira,communication,8,3,1,1,1
b_chimp,8,20230607,zira,communication,9,2,1,1,1
b_chimp,8,20230607,zira,communication,10,3,1,1,1
b_chimp,8,20230607,zira,communication,11,2,1,1,1
b_chimp,8,20230607,zira,communication,12,3,1,1,1
b_chimp,8,20230607,zira,visible_food,1,3,1,1,1
b_chimp,8,20230607,zira,visible_food,2,1,1,1,1
b_chimp,8,20230607,zira,visible_food,3,3,1,1,1
b_chimp,8,20230607,zira,visible_food,4,1,1,1,1
b_chimp,8,20230607,zira,visible_food,5,3,1,1,1
b_chimp,8,20230607,zira,visible_food,6,1,1,1,1
b_chimp,8,20230607,zira,visible_food,7,3,1,1,1
b_chimp,8,20230607,zira,visible_food,8,3,1,1,1
b_chimp,8,20230607,zira,visible_food,9,1,1,1,1
b_chimp,8,20230607,zira,visible_food,10,1,1,1,1
b_chimp,8,20230607,zira,visible_food,11,3,1,1,1
b_chimp,8,20230607,zira,visible_food,12,1,1,1,1
b_chimp,8,20230608,zira,inhibit_searched,1,NA,0,0,1
b_chimp,8,20230608,zira,inhibit_searched,2,NA,0,0,1
b_chimp,8,20230608,zira,inhibit_searched,3,NA,0,0,1
b_chimp,8,20230608,zira,inhibit_searched,4,NA,0,0,1
b_chimp,8,20230608,zira,inhibit_searched,5,NA,0,0,1
b_chimp,8,20230608,zira,inhibit_searched,6,NA,0,0,1
b_chimp,8,20230608,zira,inhibit_searched,7,NA,0,0,1
b_chimp,8,20230608,zira,inhibit_searched,8,NA,0,0,1
b_chimp,8,20230608,zira,inhibit_searched,9,NA,0,0,1
b_chimp,8,20230608,zira,inhibit_searched,10,NA,0,0,1
b_chimp,8,20230608,zira,inhibit_searched,11,NA,0,0,1
b_chimp,8,20230608,zira,inhibit_searched,12,NA,0,0,1
b_chimp,8,20230608,zira,attention,1,3,1,1,1
b_chimp,8,20230608,zira,attention,2,1,1,1,1
b_chimp,8,20230608,zira,attention,3,3,1,1,1
b_chimp,8,20230608,zira,attention,4,1,1,1,1
b_chimp,8,20230608,zira,attention,5,1,1,1,1
b_chimp,8,20230608,zira,attention,6,3,1,1,1
b_chimp,8,20230608,zira,attention,7,1,1,1,1
b_chimp,8,20230608,zira,attention,8,3,1,1,1
b_chimp,8,20230608,zira,attention,9,3,0,0,1
b_chimp,8,20230608,zira,attention,10,3,1,1,1
b_chimp,8,20230608,zira,attention,11,3,1,1,1
b_chimp,8,20230608,zira,attention,12,1,1,1,1
b_chimp,8,20230605,hope,population,1,1,1,1,1
b_chimp,8,20230605,hope,population,2,1,1,1,1
b_chimp,8,20230605,hope,population,3,3,1,1,1
b_chimp,8,20230605,hope,population,4,3,0,0,1
b_chimp,8,20230605,hope,population,5,3,1,1,1
b_chimp,8,20230605,hope,population,6,3,1,1,1
b_chimp,8,20230605,hope,population,7,1,1,1,1
b_chimp,8,20230605,hope,population,8,3,1,1,1
b_chimp,8,20230605,hope,population,9,3,1,1,1
b_chimp,8,20230605,hope,population,10,1,1,1,1
b_chimp,8,20230605,hope,population,11,3,1,1,1
b_chimp,8,20230605,hope,population,12,1,1,1,1
b_chimp,8,20230605,hope,reasoning,1,1,0,0,1
b_chimp,8,20230605,hope,reasoning,2,1,1,1,1
b_chimp,8,20230605,hope,reasoning,3,3,0,0,1
b_chimp,8,20230605,hope,reasoning,4,3,1,1,1
b_chimp,8,20230605,hope,reasoning,5,1,1,1,1
b_chimp,8,20230605,hope,reasoning,6,1,1,1,1
b_chimp,8,20230605,hope,reasoning,7,1,0,0,1
b_chimp,8,20230605,hope,reasoning,8,1,0,0,1
b_chimp,8,20230605,hope,reasoning,9,1,1,1,1
b_chimp,8,20230605,hope,reasoning,10,1,0,0,1
b_chimp,8,20230605,hope,reasoning,11,1,0,0,1
b_chimp,8,20230605,hope,reasoning,12,1,1,1,1
b_chimp,8,20230607,hope,communication,1,1,1,1,1
b_chimp,8,20230607,hope,communication,2,1,1,1,1
b_chimp,8,20230607,hope,communication,3,2,1,1,1
b_chimp,8,20230607,hope,communication,4,2,1,1,1
b_chimp,8,20230607,hope,communication,5,3,1,1,1
b_chimp,8,20230607,hope,communication,6,1,1,1,1
b_chimp,8,20230607,hope,communication,7,2,0,0,1
b_chimp,8,20230607,hope,communication,8,3,1,1,1
b_chimp,8,20230607,hope,communication,9,2,1,1,1
b_chimp,8,20230607,hope,communication,10,3,1,1,1
b_chimp,8,20230607,hope,communication,11,2,1,1,1
b_chimp,8,20230607,hope,communication,12,3,1,1,1
b_chimp,8,20230607,hope,visible_food,1,3,1,1,1
b_chimp,8,20230607,hope,visible_food,2,1,1,1,1
b_chimp,8,20230607,hope,visible_food,3,3,1,1,1
b_chimp,8,20230607,hope,visible_food,4,1,1,1,1
b_chimp,8,20230607,hope,visible_food,5,3,1,1,1
b_chimp,8,20230607,hope,visible_food,6,1,1,1,1
b_chimp,8,20230607,hope,visible_food,7,3,1,1,1
b_chimp,8,20230607,hope,visible_food,8,3,1,1,1
b_chimp,8,20230607,hope,visible_food,9,1,1,1,1
b_chimp,8,20230607,hope,visible_food,10,1,1,1,1
b_chimp,8,20230607,hope,visible_food,11,3,1,1,1
b_chimp,8,20230607,hope,visible_food,12,1,1,1,1
b_chimp,8,20230608,hope,inhibit_searched,1,NA,0,1,0
b_chimp,8,20230608,hope,inhibit_searched,2,NA,0,0,1
b_chimp,8,20230608,hope,inhibit_searched,3,NA,0,0,1
b_chimp,8,20230608,hope,inhibit_searched,4,NA,0,0,1
b_chimp,8,20230608,hope,inhibit_searched,5,NA,0,0,1
b_chimp,8,20230608,hope,inhibit_searched,6,NA,0,0,1
b_chimp,8,20230608,hope,inhibit_searched,7,NA,0,0,1
b_chimp,8,20230608,hope,inhibit_searched,8,NA,0,0,1
b_chimp,8,20230608,hope,inhibit_searched,9,NA,0,0,1
b_chimp,8,20230608,hope,inhibit_searched,10,NA,0,0,1
b_chimp,8,20230608,hope,inhibit_searched,11,NA,0,0,1
b_chimp,8,20230608,hope,inhibit_searched,12,NA,0,0,1
b_chimp,8,20230608,hope,attention,1,3,1,1,1
b_chimp,8,20230608,hope,attention,2,1,1,1,1
b_chimp,8,20230608,hope,attention,3,3,1,1,1
b_chimp,8,20230608,hope,attention,4,1,1,1,1
b_chimp,8,20230608,hope,attention,5,1,1,1,1
b_chimp,8,20230608,hope,attention,6,1,0,0,1
b_chimp,8,20230608,hope,attention,7,3,0,0,1
b_chimp,8,20230608,hope,attention,8,3,1,1,1
b_chimp,8,20230608,hope,attention,9,3,0,0,1
b_chimp,8,20230608,hope,attention,10,3,1,1,1
b_chimp,8,20230608,hope,attention,11,3,1,1,1
b_chimp,8,20230608,hope,attention,12,3,0,0,1
b_chimp,8,20230605,frederike,population,1,1,1,1,1
b_chimp,8,20230605,frederike,population,2,3,0,0,1
b_chimp,8,20230605,frederike,population,3,3,1,1,1
b_chimp,8,20230605,frederike,population,4,3,0,0,1
b_chimp,8,20230605,frederike,population,5,3,1,1,1
b_chimp,8,20230605,frederike,population,6,3,1,1,1
b_chimp,8,20230605,frederike,population,7,3,0,0,1
b_chimp,8,20230605,frederike,population,8,3,1,1,1
b_chimp,8,20230605,frederike,population,9,3,1,1,1
b_chimp,8,20230605,frederike,population,10,1,1,1,1
b_chimp,8,20230605,frederike,population,11,3,1,1,1
b_chimp,8,20230605,frederike,population,12,1,1,1,1
b_chimp,8,20230605,frederike,reasoning,1,3,1,1,1
b_chimp,8,20230605,frederike,reasoning,2,3,0,0,1
b_chimp,8,20230605,frederike,reasoning,3,1,1,1,1
b_chimp,8,20230605,frederike,reasoning,4,1,0,0,1
b_chimp,8,20230605,frederike,reasoning,5,1,1,1,1
b_chimp,8,20230605,frederike,reasoning,6,3,0,0,1
b_chimp,8,20230605,frederike,reasoning,7,1,0,0,1
b_chimp,8,20230605,frederike,reasoning,8,1,0,0,1
b_chimp,8,20230605,frederike,reasoning,9,3,0,0,1
b_chimp,8,20230605,frederike,reasoning,10,3,1,1,1
b_chimp,8,20230605,frederike,reasoning,11,3,1,1,1
b_chimp,8,20230605,frederike,reasoning,12,3,0,0,1
b_chimp,8,20230607,frederike,communication,1,1,1,1,1
b_chimp,8,20230607,frederike,communication,2,2,0,0,1
b_chimp,8,20230607,frederike,communication,3,2,1,1,1
b_chimp,8,20230607,frederike,communication,4,2,1,1,1
b_chimp,8,20230607,frederike,communication,5,3,1,1,1
b_chimp,8,20230607,frederike,communication,6,1,1,1,1
b_chimp,8,20230607,frederike,communication,7,1,1,1,1
b_chimp,8,20230607,frederike,communication,8,3,1,1,1
b_chimp,8,20230607,frederike,communication,9,2,1,1,1
b_chimp,8,20230607,frederike,communication,10,3,1,1,1
b_chimp,8,20230607,frederike,communication,11,2,1,1,1
b_chimp,8,20230607,frederike,communication,12,3,1,1,1
b_chimp,8,20230607,frederike,visible_food,1,3,1,1,1
b_chimp,8,20230607,frederike,visible_food,2,1,1,1,1
b_chimp,8,20230607,frederike,visible_food,3,3,1,1,1
b_chimp,8,20230607,frederike,visible_food,4,1,1,1,1
b_chimp,8,20230607,frederike,visible_food,5,3,1,1,1
b_chimp,8,20230607,frederike,visible_food,6,1,1,1,1
b_chimp,8,20230607,frederike,visible_food,7,3,1,1,1
b_chimp,8,20230607,frederike,visible_food,8,3,1,1,1
b_chimp,8,20230607,frederike,visible_food,9,1,1,1,1
b_chimp,8,20230607,frederike,visible_food,10,1,1,1,1
b_chimp,8,20230607,frederike,visible_food,11,3,1,1,1
b_chimp,8,20230607,frederike,visible_food,12,1,1,1,1
b_chimp,8,20230608,frederike,inhibit_searched,1,NA,0,0,1
b_chimp,8,20230608,frederike,inhibit_searched,2,NA,0,0,1
b_chimp,8,20230608,frederike,inhibit_searched,3,NA,0,0,1
b_chimp,8,20230608,frederike,inhibit_searched,4,NA,0,0,1
b_chimp,8,20230608,frederike,inhibit_searched,5,NA,0,0,1
b_chimp,8,20230608,frederike,inhibit_searched,6,NA,0,0,1
b_chimp,8,20230608,frederike,inhibit_searched,7,NA,0,0,1
b_chimp,8,20230608,frederike,inhibit_searched,8,NA,0,0,1
b_chimp,8,20230608,frederike,inhibit_searched,9,NA,0,0,1
b_chimp,8,20230608,frederike,inhibit_searched,10,NA,0,0,1
b_chimp,8,20230608,frederike,inhibit_searched,11,NA,0,0,1
b_chimp,8,20230608,frederike,inhibit_searched,12,NA,0,0,1
b_chimp,8,20230608,frederike,attention,1,1,0,0,1
b_chimp,8,20230608,frederike,attention,2,1,1,1,1
b_chimp,8,20230608,frederike,attention,3,3,1,1,1
b_chimp,8,20230608,frederike,attention,4,3,0,0,1
b_chimp,8,20230608,frederike,attention,5,1,1,1,1
b_chimp,8,20230608,frederike,attention,6,3,1,1,1
b_chimp,8,20230608,frederike,attention,7,1,1,1,1
b_chimp,8,20230608,frederike,attention,8,1,0,0,1
b_chimp,8,20230608,frederike,attention,9,3,0,0,1
b_chimp,8,20230608,frederike,attention,10,3,1,1,1
b_chimp,8,20230608,frederike,attention,11,1,0,0,1
b_chimp,8,20230608,frederike,attention,12,3,0,0,1
b_chimp,8,20230605,daza,population,1,1,1,1,1
b_chimp,8,20230605,daza,population,2,1,1,1,1
b_chimp,8,20230605,daza,population,3,3,1,1,1
b_chimp,8,20230605,daza,population,4,1,1,1,1
b_chimp,8,20230605,daza,population,5,3,1,1,1
b_chimp,8,20230605,daza,population,6,1,0,0,1
b_chimp,8,20230605,daza,population,7,3,0,0,1
b_chimp,8,20230605,daza,population,8,3,1,1,1
b_chimp,8,20230605,daza,population,9,3,1,1,1
b_chimp,8,20230605,daza,population,10,3,0,0,1
b_chimp,8,20230605,daza,population,11,1,0,0,1
b_chimp,8,20230605,daza,population,12,1,1,1,1
b_chimp,8,20230605,daza,reasoning,1,3,1,1,1
b_chimp,8,20230605,daza,reasoning,2,3,0,0,1
b_chimp,8,20230605,daza,reasoning,3,1,1,1,1
b_chimp,8,20230605,daza,reasoning,4,3,1,1,1
b_chimp,8,20230605,daza,reasoning,5,3,0,0,1
b_chimp,8,20230605,daza,reasoning,6,1,1,1,1
b_chimp,8,20230605,daza,reasoning,7,3,1,1,1
b_chimp,8,20230605,daza,reasoning,8,3,1,1,1
b_chimp,8,20230605,daza,reasoning,9,3,0,0,1
b_chimp,8,20230605,daza,reasoning,10,3,1,1,1
b_chimp,8,20230605,daza,reasoning,11,3,1,1,1
b_chimp,8,20230605,daza,reasoning,12,3,0,0,1
b_chimp,8,20230607,daza,communication,1,3,0,0,1
b_chimp,8,20230607,daza,communication,2,3,0,0,1
b_chimp,8,20230607,daza,communication,3,3,0,0,1
b_chimp,8,20230607,daza,communication,4,3,0,0,1
b_chimp,8,20230607,daza,communication,5,2,0,0,1
b_chimp,8,20230607,daza,communication,6,3,0,0,1
b_chimp,8,20230607,daza,communication,7,1,1,1,1
b_chimp,8,20230607,daza,communication,8,1,0,0,1
b_chimp,8,20230607,daza,communication,9,2,1,1,1
b_chimp,8,20230607,daza,communication,10,2,0,0,1
b_chimp,8,20230607,daza,communication,11,1,0,0,1
b_chimp,8,20230607,daza,communication,12,2,0,0,1
b_chimp,8,20230607,daza,visible_food,1,3,1,1,1
b_chimp,8,20230607,daza,visible_food,2,1,1,1,1
b_chimp,8,20230607,daza,visible_food,3,3,1,1,1
b_chimp,8,20230607,daza,visible_food,4,1,1,1,1
b_chimp,8,20230607,daza,visible_food,5,3,1,1,1
b_chimp,8,20230607,daza,visible_food,6,1,1,1,1
b_chimp,8,20230607,daza,visible_food,7,3,1,1,1
b_chimp,8,20230607,daza,visible_food,8,3,1,1,1
b_chimp,8,20230607,daza,visible_food,9,1,1,1,1
b_chimp,8,20230607,daza,visible_food,10,1,1,1,1
b_chimp,8,20230607,daza,visible_food,11,3,1,1,1
b_chimp,8,20230607,daza,visible_food,12,1,1,1,1
b_chimp,8,20230608,daza,inhibit_searched,1,NA,0,0,1
b_chimp,8,20230608,daza,inhibit_searched,2,NA,0,0,1
b_chimp,8,20230608,daza,inhibit_searched,3,NA,0,0,1
b_chimp,8,20230608,daza,inhibit_searched,4,NA,0,0,1
b_chimp,8,20230608,daza,inhibit_searched,5,NA,0,0,1
b_chimp,8,20230608,daza,inhibit_searched,6,NA,0,0,1
b_chimp,8,20230608,daza,inhibit_searched,7,NA,1,1,1
b_chimp,8,20230608,daza,inhibit_searched,8,NA,1,1,1
b_chimp,8,20230608,daza,inhibit_searched,9,NA,0,0,1
b_chimp,8,20230608,daza,inhibit_searched,10,NA,0,0,1
b_chimp,8,20230608,daza,inhibit_searched,11,NA,0,0,1
b_chimp,8,20230608,daza,inhibit_searched,12,NA,0,0,1
b_chimp,8,20230608,daza,attention,1,3,1,1,1
b_chimp,8,20230608,daza,attention,2,3,0,0,1
b_chimp,8,20230608,daza,attention,3,3,1,1,1
b_chimp,8,20230608,daza,attention,4,3,0,0,1
b_chimp,8,20230608,daza,attention,5,3,0,0,1
b_chimp,8,20230608,daza,attention,6,1,0,0,1
b_chimp,8,20230608,daza,attention,7,3,0,0,1
b_chimp,8,20230608,daza,attention,8,3,1,1,1
b_chimp,8,20230608,daza,attention,9,3,0,0,1
b_chimp,8,20230608,daza,attention,10,3,1,1,1
b_chimp,8,20230608,daza,attention,11,1,0,0,1
b_chimp,8,20230608,daza,attention,12,3,0,0,1
bonobos,7,20230517,luiza,communication,1,1,1,1,1
bonobos,7,20230517,luiza,communication,2,1,1,1,1
bonobos,7,20230517,luiza,communication,3,2,1,1,1
bonobos,7,20230517,luiza,communication,4,2,1,1,1
bonobos,7,20230517,luiza,communication,5,3,1,1,1
bonobos,7,20230517,luiza,communication,6,1,1,1,1
bonobos,7,20230517,luiza,communication,7,1,1,1,1
bonobos,7,20230517,luiza,communication,8,2,0,0,1
bonobos,7,20230517,luiza,communication,9,2,1,1,1
bonobos,7,20230517,luiza,communication,10,3,1,1,1
bonobos,7,20230517,luiza,communication,11,2,1,1,1
bonobos,7,20230517,luiza,communication,12,3,1,1,1
bonobos,8,20230719,joey,population,1,3,0,0,1
bonobos,8,20230719,joey,population,2,3,0,0,1
bonobos,8,20230719,joey,population,3,3,1,1,1
bonobos,8,20230719,joey,population,4,3,0,0,1
bonobos,8,20230719,joey,population,5,3,1,1,1
bonobos,8,20230719,joey,population,6,3,1,1,1
bonobos,8,20230719,joey,reasoning,1,3,1,1,1
bonobos,8,20230719,joey,reasoning,2,1,1,1,1
bonobos,8,20230719,joey,reasoning,3,3,0,0,1
bonobos,8,20230719,joey,reasoning,4,3,1,1,1
bonobos,8,20230719,joey,reasoning,5,1,1,1,1
bonobos,8,20230719,joey,reasoning,6,3,0,0,1
bonobos,8,20230719,joey,reasoning,7,3,1,1,1
bonobos,8,20230719,joey,reasoning,8,3,1,1,1
bonobos,8,20230719,joey,reasoning,9,3,0,0,1
bonobos,8,20230719,joey,reasoning,10,3,1,0,0
bonobos,8,20230719,joey,reasoning,11,3,1,1,1
bonobos,8,20230719,joey,reasoning,12,3,0,0,1
bonobos,8,20230720,joey,communication,1,3,0,0,1
bonobos,8,20230720,joey,communication,2,2,0,0,1
bonobos,8,20230720,joey,communication,3,2,1,1,1
bonobos,8,20230720,joey,visible_food,1,3,1,1,1
bonobos,8,20230720,joey,visible_food,2,3,0,0,1
bonobos,8,20230720,joey,visible_food,3,3,1,1,1
bonobos,8,20230720,joey,visible_food,4,1,1,1,1
bonobos,8,20230720,joey,visible_food,5,3,1,1,1
bonobos,8,20230720,joey,visible_food,6,1,1,1,1
bonobos,8,20230720,joey,visible_food,7,1,0,0,1
bonobos,8,20230720,joey,visible_food,8,3,1,1,1
bonobos,8,20230720,joey,visible_food,9,1,1,1,1
bonobos,8,20230720,joey,visible_food,10,1,1,1,1
bonobos,8,20230720,joey,visible_food,11,3,1,1,1
bonobos,8,20230720,joey,visible_food,12,1,1,1,1
bonobos,8,20230721,joey,inhibit_searched,1,NA,1,1,1
bonobos,8,20230721,joey,inhibit_searched,2,NA,0,0,1
bonobos,8,20230721,joey,inhibit_searched,3,NA,1,1,1
bonobos,8,20230721,joey,inhibit_searched,4,NA,0,0,1
bonobos,8,20230721,joey,inhibit_searched,5,NA,1,1,1
bonobos,8,20230721,joey,inhibit_searched,6,NA,0,0,1
bonobos,8,20230719,jasongo,population,1,1,1,1,1
bonobos,8,20230719,jasongo,population,2,3,0,0,1
bonobos,8,20230719,jasongo,population,3,3,1,1,1
bonobos,8,20230719,jasongo,population,4,3,0,0,1
bonobos,8,20230719,jasongo,population,5,3,1,1,1
bonobos,8,20230719,jasongo,population,6,3,1,1,1
bonobos,8,20230719,jasongo,population,7,3,0,0,1
bonobos,8,20230719,jasongo,population,8,3,1,1,1
bonobos,8,20230719,jasongo,population,9,3,1,1,1
bonobos,8,20230719,jasongo,population,10,3,0,0,1
bonobos,8,20230719,jasongo,population,11,1,0,0,1
bonobos,8,20230719,jasongo,population,12,1,1,1,1
bonobos,8,20230719,jasongo,reasoning,1,3,1,1,1
bonobos,8,20230719,jasongo,reasoning,2,3,0,0,1
bonobos,8,20230719,jasongo,reasoning,3,3,0,0,1
bonobos,8,20230719,jasongo,reasoning,4,3,1,1,1
bonobos,8,20230719,jasongo,reasoning,5,3,0,0,1
bonobos,8,20230719,jasongo,reasoning,6,3,0,0,1
bonobos,8,20230719,jasongo,reasoning,7,1,0,0,1
bonobos,8,20230719,jasongo,reasoning,8,3,1,1,1
bonobos,8,20230719,jasongo,reasoning,9,3,0,0,1
bonobos,8,20230719,jasongo,reasoning,10,1,0,0,1
bonobos,8,20230719,jasongo,reasoning,11,3,1,1,1
bonobos,8,20230719,jasongo,reasoning,12,3,0,0,1
bonobos,8,20230720,jasongo,communication,1,1,1,1,1
bonobos,8,20230720,jasongo,communication,2,1,1,1,1
bonobos,8,20230720,jasongo,communication,3,2,1,1,1
bonobos,8,20230720,jasongo,communication,4,2,1,1,1
bonobos,8,20230720,jasongo,communication,5,3,1,1,1
bonobos,8,20230720,jasongo,communication,6,1,1,1,1
bonobos,8,20230720,jasongo,communication,7,1,1,1,1
bonobos,8,20230720,jasongo,communication,8,3,1,1,1
bonobos,8,20230720,jasongo,communication,9,2,1,1,1
bonobos,8,20230720,jasongo,communication,10,3,1,1,1
bonobos,8,20230720,jasongo,communication,11,2,1,1,1
bonobos,8,20230720,jasongo,communication,12,3,1,1,1
bonobos,8,20230720,jasongo,visible_food,1,3,1,1,1
bonobos,8,20230720,jasongo,visible_food,2,1,1,1,1
bonobos,8,20230720,jasongo,visible_food,3,3,1,1,1
bonobos,8,20230720,jasongo,visible_food,4,1,1,1,1
bonobos,8,20230720,jasongo,visible_food,5,3,1,1,1
bonobos,8,20230720,jasongo,visible_food,6,1,1,1,1
bonobos,8,20230720,jasongo,visible_food,7,3,1,1,1
bonobos,8,20230720,jasongo,visible_food,8,3,1,1,1
bonobos,8,20230720,jasongo,visible_food,9,1,1,1,1
bonobos,8,20230720,jasongo,visible_food,10,1,1,1,1
bonobos,8,20230720,jasongo,visible_food,11,3,1,1,1
bonobos,8,20230720,jasongo,visible_food,12,1,1,1,1
bonobos,8,20230721,jasongo,inhibit_searched,1,NA,0,0,1
bonobos,8,20230721,jasongo,inhibit_searched,2,NA,0,0,1
bonobos,8,20230721,jasongo,inhibit_searched,3,NA,0,0,1
bonobos,8,20230721,jasongo,inhibit_searched,4,NA,0,0,1
bonobos,8,20230721,jasongo,inhibit_searched,5,NA,0,0,1
bonobos,8,20230721,jasongo,inhibit_searched,6,NA,0,0,1
bonobos,8,20230721,jasongo,inhibit_searched,7,NA,0,0,1
bonobos,8,20230721,jasongo,inhibit_searched,8,NA,0,0,1
bonobos,8,20230721,jasongo,inhibit_searched,9,NA,0,0,1
bonobos,8,20230721,jasongo,inhibit_searched,10,NA,0,0,1
bonobos,8,20230721,jasongo,inhibit_searched,11,NA,0,0,1
bonobos,8,20230721,jasongo,inhibit_searched,12,NA,0,0,1
bonobos,8,20230721,jasongo,attention,1,3,1,1,1
bonobos,8,20230721,jasongo,attention,2,3,0,0,1
bonobos,8,20230721,jasongo,attention,3,3,1,1,1
bonobos,8,20230721,jasongo,attention,4,3,0,0,1
bonobos,8,20230721,jasongo,attention,5,3,0,0,1
bonobos,8,20230721,jasongo,attention,6,3,1,1,1
bonobos,8,20230721,jasongo,attention,7,3,0,0,1
bonobos,8,20230721,jasongo,attention,8,3,1,1,1
bonobos,8,20230721,jasongo,attention,9,3,0,0,1
bonobos,8,20230721,jasongo,attention,10,3,1,1,1
bonobos,8,20230721,jasongo,attention,11,3,1,1,1
bonobos,8,20230721,jasongo,attention,12,3,0,0,1
bonobos,8,20230719,kuno,population,1,1,1,1,1
bonobos,8,20230719,kuno,population,2,1,1,1,1
bonobos,8,20230719,kuno,population,3,3,1,1,1
bonobos,8,20230719,kuno,population,4,1,1,1,1
bonobos,8,20230719,kuno,population,5,3,1,1,1
bonobos,8,20230719,kuno,population,6,3,1,1,1
bonobos,8,20230719,kuno,population,7,1,1,1,1
bonobos,8,20230719,kuno,population,8,3,1,1,1
bonobos,8,20230719,kuno,population,9,3,1,1,1
bonobos,8,20230719,kuno,population,10,1,1,1,1
bonobos,8,20230719,kuno,population,11,3,1,1,1
bonobos,8,20230719,kuno,population,12,1,1,1,1
bonobos,8,20230719,kuno,reasoning,1,3,1,1,1
bonobos,8,20230719,kuno,reasoning,2,1,1,1,1
bonobos,8,20230719,kuno,reasoning,3,3,0,0,1
bonobos,8,20230719,kuno,reasoning,4,1,0,0,1
bonobos,8,20230719,kuno,reasoning,5,1,1,1,1
bonobos,8,20230719,kuno,reasoning,6,1,1,1,1
bonobos,8,20230719,kuno,reasoning,7,3,1,1,1
bonobos,8,20230719,kuno,reasoning,8,1,0,0,1
bonobos,8,20230719,kuno,reasoning,9,1,1,1,1
bonobos,8,20230719,kuno,reasoning,10,1,0,0,1
bonobos,8,20230719,kuno,reasoning,11,1,0,0,1
bonobos,8,20230719,kuno,reasoning,12,1,1,1,1
bonobos,8,20230720,kuno,communication,1,1,1,1,1
bonobos,8,20230720,kuno,communication,2,3,0,0,1
bonobos,8,20230720,kuno,communication,3,1,0,0,1
bonobos,8,20230720,kuno,communication,4,2,1,1,1
bonobos,8,20230720,kuno,communication,5,1,0,0,1
bonobos,8,20230720,kuno,communication,6,1,1,1,1
bonobos,8,20230720,kuno,communication,7,2,0,0,1
bonobos,8,20230720,kuno,communication,8,3,1,1,1
bonobos,8,20230720,kuno,communication,9,2,1,1,1
bonobos,8,20230720,kuno,communication,10,3,1,1,1
bonobos,8,20230720,kuno,communication,11,2,1,1,1
bonobos,8,20230720,kuno,communication,12,3,1,1,1
bonobos,8,20230720,kuno,visible_food,1,1,0,0,1
bonobos,8,20230720,kuno,visible_food,2,3,0,0,1
bonobos,8,20230720,kuno,visible_food,3,3,1,1,1
bonobos,8,20230720,kuno,visible_food,4,1,1,1,1
bonobos,8,20230720,kuno,visible_food,5,3,1,1,1
bonobos,8,20230720,kuno,visible_food,6,1,1,1,1
bonobos,8,20230720,kuno,visible_food,7,3,1,1,1
bonobos,8,20230720,kuno,visible_food,8,3,1,1,1
bonobos,8,20230720,kuno,visible_food,9,1,1,1,1
bonobos,8,20230720,kuno,visible_food,10,1,1,1,1
bonobos,8,20230720,kuno,visible_food,11,3,1,1,1
bonobos,8,20230720,kuno,visible_food,12,1,1,1,1
bonobos,8,20230721,kuno,inhibit_searched,1,NA,0,0,1
bonobos,8,20230721,kuno,inhibit_searched,2,NA,0,0,1
bonobos,8,20230721,kuno,inhibit_searched,3,NA,0,0,1
bonobos,8,20230721,kuno,inhibit_searched,4,NA,0,0,1
bonobos,8,20230721,kuno,inhibit_searched,5,NA,0,0,1
bonobos,8,20230721,kuno,inhibit_searched,6,NA,0,0,1
bonobos,8,20230721,kuno,inhibit_searched,7,NA,0,0,1
bonobos,8,20230721,kuno,inhibit_searched,8,NA,0,0,1
bonobos,8,20230721,kuno,inhibit_searched,9,NA,0,0,1
bonobos,8,20230721,kuno,inhibit_searched,10,NA,0,0,1
bonobos,8,20230721,kuno,inhibit_searched,11,NA,0,0,1
bonobos,8,20230721,kuno,inhibit_searched,12,NA,0,0,1
bonobos,8,20230721,kuno,attention,1,3,1,1,1
bonobos,8,20230721,kuno,attention,2,1,1,1,1
bonobos,8,20230721,kuno,attention,3,3,1,1,1
bonobos,8,20230721,kuno,attention,4,1,1,1,1
bonobos,8,20230721,kuno,attention,5,1,1,1,1
bonobos,8,20230721,kuno,attention,6,3,1,1,1
bonobos,8,20230721,kuno,attention,7,1,1,1,1
bonobos,8,20230721,kuno,attention,8,3,1,1,1
bonobos,8,20230721,kuno,attention,9,1,1,1,1
bonobos,8,20230721,kuno,attention,10,3,1,1,1
bonobos,8,20230721,kuno,attention,11,3,1,1,1
bonobos,8,20230721,kuno,attention,12,1,1,1,1
bonobos,8,20230719,luiza,population,1,1,1,1,1
bonobos,8,20230719,luiza,population,2,1,1,1,1
bonobos,8,20230719,luiza,population,3,3,1,1,1
