date,time_point,session,group,subject,room,sick_severity,heat,test_day,test_tp,rank,observer,keeper,task,trial,correct_location,pick,search_1,search_2,search_3,condition,code,experimenter,comment,...25
20230608,8,3,b_chimp,zira,sleep_room,0,no,no,28,3,hope,rene,inhibit_searched,12,NA,NA,3,2,1,NA,0,nico,NA,NA
20230608,8,3,b_chimp,hope,sleep_room,0,no,yes,31,2,NA,rene,inhibit_searched,1,NA,NA,1,2,1,NA,0,nico,NA,NA
20230608,8,3,b_chimp,hope,sleep_room,0,no,yes,31,2,NA,rene,inhibit_searched,2,NA,NA,1,2,3,NA,0,nico,NA,NA
20230608,8,3,b_chimp,hope,sleep_room,0,no,yes,31,2,NA,rene,inhibit_searched,3,NA,NA,1,2,3,NA,0,nico,NA,NA
20230608,8,3,b_chimp,hope,sleep_room,0,no,yes,31,2,NA,rene,inhibit_searched,4,NA,NA,1,2,3,NA,0,nico,NA,NA
20230608,8,3,b_chimp,hope,sleep_room,0,no,yes,31,2,NA,rene,inhibit_searched,5,NA,NA,1,2,3,NA,0,nico,NA,NA
20230608,8,3,b_chimp,hope,sleep_room,0,no,yes,31,2,NA,rene,inhibit_searched,6,NA,NA,1,3,2,NA,0,nico,NA,NA
20230608,8,3,b_chimp,hope,sleep_room,0,no,yes,31,2,NA,rene,inhibit_searched,7,NA,NA,1,2,3,NA,0,nico,NA,NA
20230608,8,3,b_chimp,hope,sleep_room,0,no,yes,31,2,NA,rene,inhibit_searched,8,NA,NA,1,2,3,NA,0,nico,NA,NA
20230608,8,3,b_chimp,hope,sleep_room,0,no,yes,31,2,NA,rene,inhibit_searched,9,NA,NA,1,2,3,NA,0,nico,NA,NA
20230608,8,3,b_chimp,hope,sleep_room,0,no,yes,31,2,NA,rene,inhibit_searched,10,NA,NA,1,2,3,NA,0,nico,NA,NA
20230608,8,3,b_chimp,hope,sleep_room,0,no,yes,31,2,NA,rene,inhibit_searched,11,NA,NA,1,2,3,NA,0,nico,NA,NA
20230608,8,3,b_chimp,hope,sleep_room,0,no,yes,31,2,NA,rene,inhibit_searched,12,NA,NA,1,2,3,NA,0,nico,NA,NA
20230608,8,3,b_chimp,frederike,sleep_room,0,no,no,24,6,NA,rene,inhibit_searched,1,NA,NA,1,2,3,NA,0,nico,NA,NA
20230608,8,3,b_chimp,frederike,sleep_room,0,no,no,24,6,NA,rene,inhibit_searched,2,NA,NA,1,2,3,NA,0,nico,NA,NA
20230608,8,3,b_chimp,frederike,sleep_room,0,no,no,24,6,NA,rene,inhibit_searched,3,NA,NA,1,2,3,NA,0,nico,NA,NA
20230608,8,3,b_chimp,frederike,sleep_room,0,no,no,24,6,NA,rene,inhibit_searched,4,NA,NA,3,2,1,NA,0,nico,NA,NA
20230608,8,3,b_chimp,frederike,sleep_room,0,no,no,24,6,NA,rene,inhibit_searched,5,NA,NA,1,2,3,NA,0,nico,NA,NA
20230608,8,3,b_chimp,frederike,sleep_room,0,no,no,24,6,NA,rene,inhibit_searched,6,NA,NA,3,2,1,NA,0,nico,NA,NA
20230608,8,3,b_chimp,frederike,sleep_room,0,no,no,24,6,NA,rene,inhibit_searched,7,NA,NA,1,2,3,NA,0,nico,NA,NA
20230608,8,3,b_chimp,frederike,sleep_room,0,no,no,24,6,NA,rene,inhibit_searched,8,NA,NA,2,1,3,NA,0,nico,NA,NA
20230608,8,3,b_chimp,frederike,sleep_room,0,no,no,24,6,NA,rene,inhibit_searched,9,NA,NA,2,1,3,NA,0,nico,NA,NA
20230608,8,3,b_chimp,frederike,sleep_room,0,no,no,24,6,NA,rene,inhibit_searched,10,NA,NA,3,2,1,NA,0,nico,NA,NA
20230608,8,3,b_chimp,frederike,sleep_room,0,no,no,24,6,NA,rene,inhibit_searched,11,NA,NA,1,3,2,NA,0,nico,NA,NA
20230608,8,3,b_chimp,frederike,sleep_room,0,no,no,24,6,NA,rene,inhibit_searched,12,NA,NA,2,1,3,NA,0,nico,NA,NA
20230608,8,3,b_chimp,daza,sleep_room,0,yes,no,25,3,frederike,rene,inhibit_searched,1,NA,NA,3,2,1,NA,0,nico,NA,NA
20230608,8,3,b_chimp,daza,sleep_room,0,yes,no,25,3,frederike,rene,inhibit_searched,2,NA,NA,3,2,1,NA,0,nico,NA,NA
20230608,8,3,b_chimp,daza,sleep_room,0,yes,no,25,3,frederike,rene,inhibit_searched,3,NA,NA,3,2,1,NA,0,nico,NA,NA
20230608,8,3,b_chimp,daza,sleep_room,0,yes,no,25,3,frederike,rene,inhibit_searched,4,NA,NA,3,2,1,NA,0,nico,NA,NA
20230608,8,3,b_chimp,daza,sleep_room,0,yes,no,25,3,frederike,rene,inhibit_searched,5,NA,NA,3,2,1,NA,0,nico,NA,NA
20230608,8,3,b_chimp,daza,sleep_room,0,yes,no,25,3,frederike,rene,inhibit_searched,6,NA,NA,3,2,1,NA,0,nico,NA,NA
20230608,8,3,b_chimp,daza,sleep_room,0,yes,no,25,3,frederike,rene,inhibit_searched,7,NA,NA,3,2,2,NA,1,nico,NA,NA
20230608,8,3,b_chimp,daza,sleep_room,0,yes,no,25,3,frederike,rene,inhibit_searched,8,NA,NA,3,2,2,NA,1,nico,NA,NA
20230608,8,3,b_chimp,daza,sleep_room,0,yes,no,25,3,frederike,rene,inhibit_searched,9,NA,NA,3,2,1,NA,0,nico,NA,NA
20230608,8,3,b_chimp,daza,sleep_room,0,yes,no,25,3,frederike,rene,inhibit_searched,10,NA,NA,2,3,1,NA,0,nico,NA,NA
20230608,8,3,b_chimp,daza,sleep_room,0,yes,no,25,3,frederike,rene,inhibit_searched,11,NA,NA,3,2,1,NA,0,nico,NA,NA
20230608,8,3,b_chimp,daza,sleep_room,0,yes,no,25,3,frederike,rene,inhibit_searched,12,NA,NA,3,2,1,NA,0,nico,NA,NA
20230811,9,3,b_chimp,alex,sleep_room,0,yes,no,22,1,NA,rene,inhibit_searched,1,NA,NA,1,3,2,NA,0,nico,NA,NA
20230811,9,3,b_chimp,alex,sleep_room,0,yes,no,22,1,NA,rene,inhibit_searched,2,NA,NA,3,2,1,NA,0,nico,NA,NA
20230811,9,3,b_chimp,alex,sleep_room,0,yes,no,22,1,NA,rene,inhibit_searched,3,NA,NA,3,2,1,NA,0,nico,NA,NA
20230811,9,3,b_chimp,alex,sleep_room,0,yes,no,22,1,NA,rene,inhibit_searched,4,NA,NA,3,2,1,NA,0,nico,NA,NA
20230811,9,3,b_chimp,alex,sleep_room,0,yes,no,22,1,NA,rene,inhibit_searched,5,NA,NA,3,1,2,NA,0,nico,NA,NA
20230811,9,3,b_chimp,alex,sleep_room,0,yes,no,22,1,NA,rene,inhibit_searched,6,NA,NA,3,1,2,NA,0,nico,NA,NA
20230811,9,3,b_chimp,alex,sleep_room,0,yes,no,22,1,NA,rene,inhibit_searched,7,NA,NA,3,2,1,NA,0,nico,NA,NA
20230811,9,3,b_chimp,alex,sleep_room,0,yes,no,22,1,NA,rene,inhibit_searched,8,NA,NA,3,1,2,NA,0,nico,NA,NA
20230811,9,3,b_chimp,alex,sleep_room,0,yes,no,22,1,NA,rene,inhibit_searched,9,NA,NA,3,2,1,NA,0,nico,NA,NA
20230811,9,3,b_chimp,alex,sleep_room,0,yes,no,22,1,NA,rene,inhibit_searched,10,NA,NA,3,1,2,NA,0,nico,NA,NA
20230811,9,3,b_chimp,hope,sleep_room,2,no,no,30,2,NA,rene,inhibit_searched,1,NA,NA,1,2,3,NA,0,nico,NA,NA
20230811,9,3,b_chimp,hope,sleep_room,2,no,no,30,2,NA,rene,inhibit_searched,2,NA,NA,1,2,3,NA,0,nico,NA,NA
20230811,9,3,b_chimp,hope,sleep_room,2,no,no,30,2,NA,rene,inhibit_searched,3,NA,NA,1,2,3,NA,0,nico,NA,NA
20230811,9,3,b_chimp,hope,sleep_room,2,no,no,30,2,NA,rene,inhibit_searched,4,NA,NA,1,2,3,NA,0,nico,NA,NA
20230811,9,3,b_chimp,hope,sleep_room,2,no,no,30,2,NA,rene,inhibit_searched,5,NA,NA,2,3,1,NA,0,nico,NA,NA
20230811,9,3,b_chimp,hope,sleep_room,2,no,no,30,2,NA,rene,inhibit_searched,6,NA,NA,1,2,3,NA,0,nico,NA,NA
20230811,9,3,b_chimp,hope,sleep_room,2,no,no,30,2,NA,rene,inhibit_searched,7,NA,NA,1,2,3,NA,0,nico,NA,NA
20230811,9,3,b_chimp,hope,sleep_room,2,no,no,30,2,NA,rene,inhibit_searched,8,NA,NA,1,2,3,NA,0,nico,NA,NA
20230811,9,3,b_chimp,hope,sleep_room,2,no,no,30,2,NA,rene,inhibit_searched,9,NA,NA,1,2,3,NA,0,nico,NA,NA
20230811,9,3,b_chimp,hope,sleep_room,2,no,no,30,2,NA,rene,inhibit_searched,10,NA,NA,1,2,3,NA,0,nico,NA,NA
20230811,9,3,b_chimp,hope,sleep_room,2,no,no,30,2,NA,rene,inhibit_searched,11,NA,NA,1,2,3,NA,0,nico,NA,NA
20230811,9,3,b_chimp,hope,sleep_room,2,no,no,30,2,NA,rene,inhibit_searched,12,NA,NA,1,2,3,NA,0,nico,NA,NA
20231018,10,3,b_chimp,alex,sleep_room,0,no,no,20,1,NA,robert,inhibit_searched,1,NA,NA,3,2,1,NA,0,nico,NA,NA
20231018,10,3,b_chimp,alex,sleep_room,0,no,no,20,1,NA,robert,inhibit_searched,2,NA,NA,3,1,2,NA,0,nico,NA,NA
20231018,10,3,b_chimp,alex,sleep_room,0,no,no,20,1,NA,robert,inhibit_searched,3,NA,NA,2,1,3,NA,0,nico,NA,NA
20231018,10,3,b_chimp,alex,sleep_room,0,no,no,20,1,NA,robert,inhibit_searched,4,NA,NA,3,1,2,NA,0,nico,NA,NA
20231018,10,3,b_chimp,alex,sleep_room,0,no,no,20,1,NA,robert,inhibit_searched,5,NA,NA,3,2,1,NA,0,nico,NA,NA
20231018,10,3,b_chimp,alex,sleep_room,0,no,no,20,1,NA,robert,inhibit_searched,6,NA,NA,3,2,1,NA,0,nico,NA,NA
20231018,10,3,b_chimp,alex,sleep_room,0,no,no,20,1,NA,robert,inhibit_searched,7,NA,NA,3,1,2,NA,0,nico,NA,NA
20231018,10,3,b_chimp,alex,sleep_room,0,no,no,20,1,NA,robert,inhibit_searched,8,NA,NA,3,1,2,NA,0,nico,NA,NA
20231018,10,3,b_chimp,alex,sleep_room,0,no,no,20,1,NA,robert,inhibit_searched,9,NA,NA,3,2,1,NA,0,nico,NA,NA
20231018,10,3,b_chimp,alex,sleep_room,0,no,no,20,1,NA,robert,inhibit_searched,10,NA,NA,3,1,2,NA,0,nico,NA,NA
20231018,10,3,b_chimp,alex,sleep_room,0,no,no,20,1,NA,robert,inhibit_searched,11,NA,NA,2,1,3,NA,0,nico,NA,NA
20231018,10,3,b_chimp,alex,sleep_room,0,no,no,20,1,NA,robert,inhibit_searched,12,NA,NA,3,2,1,NA,0,nico,NA,NA
20231018,10,3,b_chimp,zira,sleep_room,0,no,no,20,3,NA,robert,inhibit_searched,1,NA,NA,2,3,1,NA,0,nico,NA,NA
20231018,10,3,b_chimp,zira,sleep_room,0,no,no,20,3,NA,robert,inhibit_searched,2,NA,NA,2,1,3,NA,0,nico,NA,NA
20231018,10,3,b_chimp,zira,sleep_room,0,no,no,20,3,NA,robert,inhibit_searched,3,NA,NA,3,2,1,NA,0,nico,NA,NA
20231018,10,3,b_chimp,zira,sleep_room,0,no,no,20,3,NA,robert,inhibit_searched,4,NA,NA,3,2,1,NA,0,nico,NA,NA
20231018,10,3,b_chimp,zira,sleep_room,0,no,no,20,3,NA,robert,inhibit_searched,5,NA,NA,2,3,1,NA,0,nico,NA,NA
20231018,10,3,b_chimp,zira,sleep_room,0,no,no,20,3,NA,robert,inhibit_searched,6,NA,NA,3,2,1,NA,0,nico,NA,NA
20231018,10,3,b_chimp,zira,sleep_room,0,no,no,20,3,NA,robert,inhibit_searched,7,NA,NA,2,3,1,NA,0,nico,NA,NA
20231018,10,3,b_chimp,zira,sleep_room,0,no,no,20,3,NA,robert,inhibit_searched,8,NA,NA,2,3,1,NA,0,nico,NA,NA
20231018,10,3,b_chimp,zira,sleep_room,0,no,no,20,3,NA,robert,inhibit_searched,9,NA,NA,3,2,1,NA,0,nico,NA,NA
20231018,10,3,b_chimp,zira,sleep_room,0,no,no,20,3,NA,robert,inhibit_searched,10,NA,NA,2,1,3,NA,0,nico,NA,NA
20231018,10,3,b_chimp,zira,sleep_room,0,no,no,20,3,NA,robert,inhibit_searched,11,NA,NA,2,3,1,NA,0,nico,NA,NA
20231018,10,3,b_chimp,zira,sleep_room,0,no,no,20,3,NA,robert,inhibit_searched,12,NA,NA,3,2,1,NA,0,nico,NA,NA
20231018,10,3,b_chimp,hope,sleep_room,0,no,no,20,2,alex,robert,inhibit_searched,1,NA,NA,2,1,3,NA,0,nico,NA,NA
20231018,10,3,b_chimp,hope,sleep_room,0,no,no,20,2,alex,robert,inhibit_searched,2,NA,NA,1,2,3,NA,0,nico,NA,NA
20231018,10,3,b_chimp,hope,sleep_room,0,no,no,20,2,alex,robert,inhibit_searched,3,NA,NA,1,2,3,NA,0,nico,NA,NA
20231018,10,3,b_chimp,hope,sleep_room,0,no,no,20,2,alex,robert,inhibit_searched,4,NA,NA,1,2,3,NA,0,nico,NA,NA
20231018,10,3,b_chimp,hope,sleep_room,0,no,no,20,2,alex,robert,inhibit_searched,5,NA,NA,1,2,3,NA,0,nico,NA,NA
20231018,10,3,b_chimp,hope,sleep_room,0,no,no,20,2,alex,robert,inhibit_searched,6,NA,NA,1,2,3,NA,0,nico,NA,NA
20231018,10,3,b_chimp,hope,sleep_room,0,no,no,20,2,alex,robert,inhibit_searched,7,NA,NA,1,2,3,NA,0,nico,NA,NA
20231018,10,3,b_chimp,hope,sleep_room,0,no,no,20,2,alex,robert,inhibit_searched,8,NA,NA,1,2,3,NA,0,nico,NA,NA
20231018,10,3,b_chimp,hope,sleep_room,0,no,no,20,2,alex,robert,inhibit_searched,9,NA,NA,1,2,3,NA,0,nico,NA,NA
20231018,10,3,b_chimp,hope,sleep_room,0,no,no,20,2,alex,robert,inhibit_searched,10,NA,NA,1,2,3,NA,0,nico,NA,NA
20231018,10,3,b_chimp,hope,sleep_room,0,no,no,20,2,alex,robert,inhibit_searched,11,NA,NA,1,2,3,NA,0,nico,NA,NA
20231018,10,3,b_chimp,hope,sleep_room,0,no,no,20,2,alex,robert,inhibit_searched,12,NA,NA,1,2,3,NA,0,nico,NA,NA
20231018,10,3,b_chimp,frederike,sleep_room,0,no,no,20,6,NA,robert,inhibit_searched,1,NA,NA,3,2,1,NA,0,nico,NA,NA
20231018,10,3,b_chimp,frederike,sleep_room,0,no,no,20,6,NA,robert,inhibit_searched,2,NA,NA,1,2,3,NA,0,nico,away,NA
20231018,10,3,b_chimp,frederike,sleep_room,0,no,no,20,6,NA,robert,inhibit_searched,3,NA,NA,3,2,1,NA,0,nico,NA,NA
20231018,10,3,b_chimp,frederike,sleep_room,0,no,no,20,6,NA,robert,inhibit_searched,4,NA,NA,1,2,3,NA,0,nico,NA,NA
20231018,10,3,b_chimp,frederike,sleep_room,0,no,no,20,6,NA,robert,inhibit_searched,5,NA,NA,3,2,1,NA,0,nico,NA,NA
20231018,10,3,b_chimp,frederike,sleep_room,0,no,no,20,6,NA,robert,inhibit_searched,6,NA,NA,3,1,2,NA,0,nico,NA,NA
20231018,10,3,b_chimp,frederike,sleep_room,0,no,no,20,6,NA,robert,inhibit_searched,7,NA,NA,3,1,2,NA,0,nico,NA,NA
20231018,10,3,b_chimp,frederike,sleep_room,0,no,no,20,6,NA,robert,inhibit_searched,8,NA,NA,1,2,1,NA,1,nico,was long away,NA
20231018,10,3,b_chimp,frederike,sleep_room,0,no,no,20,6,NA,robert,inhibit_searched,9,NA,NA,1,2,3,NA,0,nico,NA,NA
20231018,10,3,b_chimp,frederike,sleep_room,0,no,no,20,6,NA,robert,inhibit_searched,10,NA,NA,2,1,3,NA,0,nico,NA,NA
20231018,10,3,b_chimp,frederike,sleep_room,0,no,no,20,6,NA,robert,inhibit_searched,11,NA,NA,2,1,3,NA,0,nico,NA,NA
20231018,10,3,b_chimp,frederike,sleep_room,0,no,no,20,6,NA,robert,inhibit_searched,12,NA,NA,3,2,1,NA,0,nico,NA,NA
20231018,10,3,b_chimp,jeudi,sleep_room,0,no,no,20,5,"alex, frederike",robert,inhibit_searched,1,NA,NA,3,1,2,NA,0,nico,NA,NA
20231018,10,3,b_chimp,jeudi,sleep_room,0,no,no,20,5,"alex, frederike",robert,inhibit_searched,2,NA,NA,2,1,3,NA,0,nico,NA,NA
20231018,10,3,b_chimp,jeudi,sleep_room,0,no,no,20,5,"alex, frederike",robert,inhibit_searched,3,NA,NA,3,2,3,NA,1,nico,NA,NA
20231018,10,3,b_chimp,jeudi,sleep_room,0,no,no,20,5,"alex, frederike",robert,inhibit_searched,4,NA,NA,3,2,1,NA,0,nico,NA,NA
20231018,10,3,b_chimp,jeudi,sleep_room,0,no,no,20,5,"alex, frederike",robert,inhibit_searched,5,NA,NA,3,2,1,NA,0,nico,NA,NA
20231018,10,3,b_chimp,jeudi,sleep_room,0,no,no,20,5,"alex, frederike",robert,inhibit_searched,6,NA,NA,3,2,1,NA,0,nico,NA,NA
20231018,10,3,b_chimp,jeudi,sleep_room,0,no,no,20,5,"alex, frederike",robert,inhibit_searched,7,NA,NA,3,1,1,NA,1,nico,NA,NA
20231018,10,3,b_chimp,jeudi,sleep_room,0,no,no,20,5,"alex, frederike",robert,inhibit_searched,8,NA,NA,3,2,1,NA,0,nico,NA,NA
20231018,10,3,b_chimp,jeudi,sleep_room,0,no,no,20,5,"alex, frederike",robert,inhibit_searched,9,NA,NA,2,2,1,NA,1,nico,NA,NA
20231018,10,3,b_chimp,jeudi,sleep_room,0,no,no,20,5,"alex, frederike",robert,inhibit_searched,10,NA,NA,2,1,2,NA,1,nico,NA,NA
20231018,10,3,b_chimp,jeudi,sleep_room,0,no,no,20,5,"alex, frederike",robert,inhibit_searched,11,NA,NA,1,3,2,NA,0,nico,finger in mesh,NA
20231018,10,3,b_chimp,jeudi,sleep_room,0,no,no,20,5,"alex, frederike",robert,inhibit_searched,12,NA,NA,2,1,3,NA,0,nico,NA,NA
20220514,1,3,bonobos,jasongo,sleep_room,0,yes,no,33,7,joey,frank,inhibit_searched,1,NA,NA,3,1,2,NA,0,nico,NA,NA
20220514,1,3,bonobos,jasongo,sleep_room,0,yes,no,33,7,joey,frank,inhibit_searched,2,NA,NA,3,2,2,NA,1,nico,NA,NA
20220514,1,3,bonobos,jasongo,sleep_room,0,yes,no,33,7,joey,frank,inhibit_searched,3,NA,NA,2,3,2,NA,1,nico,NA,NA
20220514,1,3,bonobos,jasongo,sleep_room,0,yes,no,33,7,joey,frank,inhibit_searched,4,NA,NA,2,3,1,NA,0,nico,NA,NA
20220514,1,3,bonobos,jasongo,sleep_room,0,yes,no,33,7,joey,frank,inhibit_searched,5,NA,NA,3,2,1,NA,0,nico,NA,NA
20220514,1,3,bonobos,jasongo,sleep_room,0,yes,no,33,7,joey,frank,inhibit_searched,6,NA,NA,2,3,1,NA,0,nico,NA,NA
20220514,1,3,bonobos,jasongo,sleep_room,0,yes,no,33,7,joey,frank,inhibit_searched,7,NA,NA,1,2,3,NA,0,nico,NA,NA
20220514,1,3,bonobos,jasongo,sleep_room,0,yes,no,33,7,joey,frank,inhibit_searched,8,NA,NA,3,2,1,NA,0,nico,NA,NA
20220514,1,3,bonobos,jasongo,sleep_room,0,yes,no,33,7,joey,frank,inhibit_searched,9,NA,NA,2,3,1,NA,0,nico,NA,NA
20220514,1,3,bonobos,jasongo,sleep_room,0,yes,no,33,7,joey,frank,inhibit_searched,10,NA,NA,3,2,1,NA,0,nico,NA,NA
20220514,1,3,bonobos,jasongo,sleep_room,0,yes,no,33,7,joey,frank,inhibit_searched,11,NA,NA,3,2,1,NA,0,nico,NA,NA
20220514,1,3,bonobos,jasongo,sleep_room,0,yes,no,33,7,joey,frank,inhibit_searched,12,NA,NA,2,3,3,NA,1,nico,NA,NA
20220514,1,3,bonobos,yaro,sleep_room,0,yes,no,35,5,NA,frank,inhibit_searched,1,NA,NA,3,1,1,NA,1,nico,NA,NA
20220514,1,3,bonobos,yaro,sleep_room,0,yes,no,35,5,NA,frank,inhibit_searched,2,NA,NA,3,2,1,NA,0,nico,NA,NA
20220514,1,3,bonobos,yaro,sleep_room,0,yes,no,35,5,NA,frank,inhibit_searched,3,NA,NA,3,1,3,NA,1,nico,NA,NA
20220514,1,3,bonobos,yaro,sleep_room,0,yes,no,35,5,NA,frank,inhibit_searched,4,NA,NA,3,1,3,NA,1,nico,NA,NA
20220514,1,3,bonobos,yaro,sleep_room,0,yes,no,35,5,NA,frank,inhibit_searched,5,NA,NA,3,1,2,NA,0,nico,NA,NA
20220514,1,3,bonobos,yaro,sleep_room,0,yes,no,35,5,NA,frank,inhibit_searched,6,NA,NA,3,2,3,NA,1,nico,NA,NA
20220514,1,3,bonobos,yaro,sleep_room,0,yes,no,35,5,NA,frank,inhibit_searched,7,NA,NA,3,2,1,NA,0,nico,NA,NA
20220514,1,3,bonobos,yaro,sleep_room,0,yes,no,35,5,NA,frank,inhibit_searched,8,NA,NA,2,3,1,NA,0,nico,NA,NA
20220514,1,3,bonobos,yaro,sleep_room,0,yes,no,35,5,NA,frank,inhibit_searched,9,NA,NA,2,3,1,NA,0,nico,NA,NA
20220514,1,3,bonobos,yaro,sleep_room,0,yes,no,35,5,NA,frank,inhibit_searched,10,NA,NA,3,2,1,NA,0,nico,NA,NA
20220514,1,3,bonobos,yaro,sleep_room,0,yes,no,35,5,NA,frank,inhibit_searched,11,NA,NA,2,3,1,NA,0,nico,NA,NA
20220514,1,3,bonobos,yaro,sleep_room,0,yes,no,35,5,NA,frank,inhibit_searched,12,NA,NA,3,1,2,NA,0,nico,NA,NA
20220514,1,3,bonobos,lexi,sleep_room,0,yes,no,32,1,"hodari, yaro, amira, tayo",frank,inhibit_searched,1,NA,NA,3,1,3,NA,1,nico,away,NA
20220514,1,3,bonobos,lexi,sleep_room,0,yes,no,32,1,"hodari, yaro, amira, tayo",frank,inhibit_searched,2,NA,NA,3,2,3,NA,1,nico,away,NA
20220514,1,3,bonobos,lexi,sleep_room,0,yes,no,32,1,"hodari, yaro, amira, tayo",frank,inhibit_searched,3,NA,NA,2,2,3,NA,1,nico,away,NA
20220514,1,3,bonobos,lexi,sleep_room,0,yes,no,32,1,"hodari, yaro, amira, tayo",frank,inhibit_searched,4,NA,NA,1,3,2,NA,0,nico,NA,NA
20220514,1,3,bonobos,lexi,sleep_room,0,yes,no,32,1,"hodari, yaro, amira, tayo",frank,inhibit_searched,5,NA,NA,2,3,2,NA,1,nico,away,NA
20220514,1,3,bonobos,lexi,sleep_room,0,yes,no,32,1,"hodari, yaro, amira, tayo",frank,inhibit_searched,6,NA,NA,1,3,2,NA,0,nico,away,NA
20220514,1,3,bonobos,lexi,sleep_room,0,yes,no,32,1,"hodari, yaro, amira, tayo",frank,inhibit_searched,7,NA,NA,1,3,2,NA,0,nico,NA,NA
20220514,1,3,bonobos,lexi,sleep_room,0,yes,no,32,1,"hodari, yaro, amira, tayo",frank,inhibit_searched,8,NA,NA,1,2,3,NA,0,nico,NA,NA
20220514,1,3,bonobos,lexi,sleep_room,0,yes,no,32,1,"hodari, yaro, amira, tayo",frank,inhibit_searched,9,NA,NA,1,3,2,NA,0,nico,NA,NA
20220514,1,3,bonobos,lexi,sleep_room,0,yes,no,32,1,"hodari, yaro, amira, tayo",frank,inhibit_searched,10,NA,NA,1,3,2,NA,0,nico,NA,NA
20220514,1,3,bonobos,lexi,sleep_room,0,yes,no,32,1,"hodari, yaro, amira, tayo",frank,inhibit_searched,11,NA,NA,1,2,3,NA,0,nico,NA,NA
20220514,1,3,bonobos,lexi,sleep_room,0,yes,no,32,1,"hodari, yaro, amira, tayo",frank,inhibit_searched,12,NA,NA,1,2,3,NA,0,nico,NA,NA
20220514,1,3,bonobos,tayo,sleep_room,0,yes,no,35,6,"hodari, yaro, lexi, amira",frank,inhibit_searched,1,NA,NA,3,3,2,NA,1,nico,both sides problem,NA
20220514,1,3,bonobos,tayo,sleep_room,0,yes,no,35,6,"hodari, yaro, lexi, amira",frank,inhibit_searched,2,NA,NA,2,2,2,NA,2,nico,away,NA
20220514,1,3,bonobos,tayo,sleep_room,0,yes,no,35,6,"hodari, yaro, lexi, amira",frank,inhibit_searched,3,NA,NA,2,2,2,NA,2,nico,away,NA
20220514,1,3,bonobos,tayo,sleep_room,0,yes,no,35,6,"hodari, yaro, lexi, amira",frank,inhibit_searched,4,NA,NA,3,2,2,NA,1,nico,away,NA
20220514,1,3,bonobos,tayo,sleep_room,0,yes,no,35,6,"hodari, yaro, lexi, amira",frank,inhibit_searched,5,NA,NA,2,2,1,NA,1,nico,NA,NA
20220514,1,3,bonobos,tayo,sleep_room,0,yes,no,35,6,"hodari, yaro, lexi, amira",frank,inhibit_searched,6,NA,NA,2,2,3,NA,1,nico,NA,NA
20220514,1,3,bonobos,tayo,sleep_room,0,yes,no,35,6,"hodari, yaro, lexi, amira",frank,inhibit_searched,7,NA,NA,1,2,2,NA,1,nico,away,NA
20220514,1,3,bonobos,tayo,sleep_room,0,yes,no,35,6,"hodari, yaro, lexi, amira",frank,inhibit_searched,8,NA,NA,2,1,1,NA,1,nico,away,NA
20220514,1,3,bonobos,tayo,sleep_room,0,yes,no,35,6,"hodari, yaro, lexi, amira",frank,inhibit_searched,9,NA,NA,2,2,3,NA,1,nico,away,NA
20220514,1,3,bonobos,tayo,sleep_room,0,yes,no,35,6,"hodari, yaro, lexi, amira",frank,inhibit_searched,10,NA,NA,2,1,2,NA,1,nico,NA,NA
20220514,1,3,bonobos,tayo,sleep_room,0,yes,no,35,6,"hodari, yaro, lexi, amira",frank,inhibit_searched,11,NA,NA,1,1,2,NA,1,nico,NA,NA
20220514,1,3,bonobos,tayo,sleep_room,0,yes,no,35,6,"hodari, yaro, lexi, amira",frank,inhibit_searched,12,NA,NA,2,1,1,NA,1,nico,away,NA
20220514,1,3,bonobos,luiza,sleep_room,0,no,no,32,3,gerda,frank,inhibit_searched,1,NA,NA,3,2,1,NA,0,nico,NA,NA
20220514,1,3,bonobos,luiza,sleep_room,0,no,no,32,3,gerda,frank,inhibit_searched,2,NA,NA,3,2,1,NA,0,nico,NA,NA
20220514,1,3,bonobos,luiza,sleep_room,0,no,no,32,3,gerda,frank,inhibit_searched,3,NA,NA,3,2,1,NA,0,nico,NA,NA
20220514,1,3,bonobos,luiza,sleep_room,0,no,no,32,3,gerda,frank,inhibit_searched,4,NA,NA,1,2,3,NA,0,nico,NA,NA
20220514,1,3,bonobos,luiza,sleep_room,0,no,no,32,3,gerda,frank,inhibit_searched,5,NA,NA,3,2,1,NA,0,nico,NA,NA
20220514,1,3,bonobos,luiza,sleep_room,0,no,no,32,3,gerda,frank,inhibit_searched,6,NA,NA,3,2,1,NA,0,nico,NA,NA
20220514,1,3,bonobos,luiza,sleep_room,0,no,no,32,3,gerda,frank,inhibit_searched,7,NA,NA,3,2,1,NA,0,nico,NA,NA
20220514,1,3,bonobos,luiza,sleep_room,0,no,no,32,3,gerda,frank,inhibit_searched,8,NA,NA,3,2,1,NA,0,nico,NA,NA
20220514,1,3,bonobos,luiza,sleep_room,0,no,no,32,3,gerda,frank,inhibit_searched,9,NA,NA,3,2,1,NA,0,nico,NA,NA
20220514,1,3,bonobos,luiza,sleep_room,0,no,no,32,3,gerda,frank,inhibit_searched,10,NA,NA,3,2,1,NA,0,nico,NA,NA
20220514,1,3,bonobos,luiza,sleep_room,0,no,no,32,3,gerda,frank,inhibit_searched,11,NA,NA,3,2,1,NA,0,nico,NA,NA
