time_point,group,subject,task,rank,performance,trials,sex,rearing,age,time_in_leipzig,le_present,le_mean,le_max,dist_present,dist_mean,dist_max,time_outdoors
2,orangs,padana,inhibit_searched,4,0.08333333333333331,12,f,mother,24.61327857631759,24.61327857631759,no,0,0,yes,0.262295081967213,8,5.229508196721311
2,orangs,padana,population,4,1,12,f,mother,24.61327857631759,24.61327857631759,no,0,0,yes,0.262295081967213,8,5.229508196721311
2,orangs,padana,reasoning,4,0.6666666666666666,12,f,mother,24.61327857631759,24.61327857631759,no,0,0,yes,0.262295081967213,8,5.229508196721311
2,orangs,padana,visible_food,4,0.9166666666666666,12,f,mother,24.61327857631759,24.61327857631759,no,0,0,yes,0.262295081967213,8,5.229508196721311
2,orangs,pini,attention,2,0.6666666666666666,12,f,mother,33.998631074606436,33.998631074606436,no,0,0,yes,0.262295081967213,8,5.229508196721311
2,orangs,pini,communication,2,0.6666666666666667,12,f,mother,33.998631074606436,33.998631074606436,no,0,0,yes,0.262295081967213,8,5.229508196721311
2,orangs,pini,inhibit_searched,2,0,12,f,mother,33.998631074606436,33.998631074606436,no,0,0,yes,0.262295081967213,8,5.229508196721311
2,orangs,pini,population,2,0.9166666666666666,12,f,mother,33.998631074606436,33.998631074606436,no,0,0,yes,0.262295081967213,8,5.229508196721311
2,orangs,pini,reasoning,2,0.5,12,f,mother,33.998631074606436,33.998631074606436,no,0,0,yes,0.262295081967213,8,5.229508196721311
2,orangs,pini,visible_food,2,0.75,12,f,mother,33.998631074606436,33.998631074606436,no,0,0,yes,0.262295081967213,8,5.229508196721311
2,orangs,raja,attention,5,0.5714285714285714,7,f,mother,18.759753593429156,18.759753593429156,no,0,0,yes,0.262295081967213,8,5.229508196721311
2,orangs,raja,communication,5,0.75,4,f,mother,18.759753593429156,18.759753593429156,no,0,0,yes,0.262295081967213,8,5.229508196721311
2,orangs,raja,inhibit_searched,5,0,12,f,mother,18.759753593429156,18.759753593429156,no,0,0,yes,0.262295081967213,8,5.229508196721311
2,orangs,raja,population,5,0.5833333333333334,12,f,mother,18.759753593429156,18.759753593429156,no,0,0,yes,0.262295081967213,8,5.229508196721311
2,orangs,raja,reasoning,5,0.5,4,f,mother,18.759753593429156,18.759753593429156,no,0,0,yes,0.262295081967213,8,5.229508196721311
2,orangs,raja,visible_food,5,0.33333333333333337,6,f,mother,18.759753593429156,18.759753593429156,no,0,0,yes,0.262295081967213,8,5.229508196721311
3,a_chimp,azibo,attention,11,0.25,12,m,mother,7.389459274469542,7.389459274469542,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,azibo,communication,11,0.33333333333333337,12,m,mother,7.389459274469542,7.389459274469542,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,azibo,inhibit_searched,11,0,12,m,mother,7.389459274469542,7.389459274469542,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,azibo,population,11,0.5833333333333334,12,m,mother,7.389459274469542,7.389459274469542,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,azibo,reasoning,11,0.25,12,m,mother,7.389459274469542,7.389459274469542,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,azibo,visible_food,11,1,12,m,mother,7.389459274469542,7.389459274469542,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,bambari,communication,4,0.9166666666666666,12,f,mother,21.744010951403148,6.590006844626968,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,bambari,population,4,0.75,12,f,mother,21.744010951403148,6.590006844626968,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,bambari,reasoning,4,0.5,12,f,mother,21.744010951403148,6.590006844626968,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,bambari,visible_food,4,0.33333333333333337,12,f,mother,21.744010951403148,6.590006844626968,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,corrie,communication,6,0.5833333333333334,12,f,hand,45.73305954825462,21.519507186858316,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,corrie,population,6,0.5833333333333334,12,f,hand,45.73305954825462,21.519507186858316,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,corrie,reasoning,6,0.6666666666666666,12,f,hand,45.73305954825462,21.519507186858316,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,corrie,visible_food,6,0.41666666666666663,12,f,hand,45.73305954825462,21.519507186858316,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,fraukje,attention,8,0.33333333333333337,12,f,hand,46.417522245037645,21.519507186858316,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,fraukje,communication,8,0.9166666666666666,12,f,hand,46.417522245037645,21.519507186858316,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,fraukje,inhibit_searched,8,0.08333333333333334,12,f,hand,46.417522245037645,21.519507186858316,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,fraukje,population,8,1,12,f,hand,46.417522245037645,21.519507186858316,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,fraukje,reasoning,8,0.5,12,f,hand,46.417522245037645,21.519507186858316,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,fraukje,visible_food,8,0.41666666666666663,12,f,hand,46.417522245037645,21.519507186858316,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,frodo,attention,1,0.5833333333333334,12,m,mother,28.763860369609855,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,frodo,communication,1,0.9166666666666666,12,m,mother,28.763860369609855,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,frodo,inhibit_searched,1,0.08333333333333333,12,m,mother,28.763860369609855,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,frodo,population,1,1,12,m,mother,28.763860369609855,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,frodo,reasoning,1,0.5833333333333334,12,m,mother,28.763860369609855,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,frodo,visible_food,1,1,12,m,mother,28.763860369609855,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,kisha,attention,7,0.33333333333333337,12,f,mother,18.507871321013006,8.9637234770705,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,kisha,communication,7,0.41666666666666663,12,f,mother,18.507871321013006,8.9637234770705,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,kisha,inhibit_searched,7,0.5833333333333333,12,f,mother,18.507871321013006,8.9637234770705,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,kisha,population,7,0.6666666666666666,12,f,mother,18.507871321013006,8.9637234770705,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,kisha,reasoning,7,0.33333333333333337,12,f,mother,18.507871321013006,8.9637234770705,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,kisha,visible_food,7,0.5,12,f,mother,18.507871321013006,8.9637234770705,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,maja,attention,9,1,12,f,mother,36.35044490075291,6.590006844626968,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,maja,communication,9,0.75,12,f,mother,36.35044490075291,6.590006844626968,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,maja,inhibit_searched,9,0,12,f,mother,36.35044490075291,6.590006844626968,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,maja,population,9,0.75,12,f,mother,36.35044490075291,6.590006844626968,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,maja,reasoning,9,0.41666666666666663,12,f,mother,36.35044490075291,6.590006844626968,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,maja,visible_food,9,0.9166666666666666,12,f,mother,36.35044490075291,6.590006844626968,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,makeni,attention,13,0.41666666666666663,12,m,mother,4.473648186173854,4.473648186173854,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,makeni,communication,13,0.5,8,m,mother,4.473648186173854,4.473648186173854,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,makeni,inhibit_searched,13,0.5833333333333333,12,m,mother,4.473648186173854,4.473648186173854,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,makeni,population,13,0.6666666666666666,12,m,mother,4.473648186173854,4.473648186173854,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,makeni,reasoning,13,0.33333333333333337,12,m,mother,4.473648186173854,4.473648186173854,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,makeni,visible_food,13,0.75,12,m,mother,4.473648186173854,4.473648186173854,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,natascha,attention,5,0.75,12,f,hand,42.43394934976044,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,natascha,communication,5,0.8333333333333334,12,f,hand,42.43394934976044,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,natascha,inhibit_searched,5,0.16666666666666669,12,f,hand,42.43394934976044,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,natascha,population,5,0.41666666666666663,12,f,hand,42.43394934976044,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,natascha,reasoning,5,0.16666666666666669,12,f,hand,42.43394934976044,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,natascha,visible_food,5,0.75,12,f,hand,42.43394934976044,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,ohini,attention,12,0.8333333333333334,12,m,mother,6.450376454483231,6.450376454483231,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,ohini,communication,12,0.9166666666666666,12,m,mother,6.450376454483231,6.450376454483231,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,ohini,inhibit_searched,12,0,12,m,mother,6.450376454483231,6.450376454483231,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,ohini,population,12,0.5,12,m,mother,6.450376454483231,6.450376454483231,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,ohini,reasoning,12,0.5,12,m,mother,6.450376454483231,6.450376454483231,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,ohini,visible_food,12,0.9166666666666666,12,m,mother,6.450376454483231,6.450376454483231,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,riet,attention,2,0.5833333333333334,12,f,hand,44.8104038329911,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,riet,communication,2,0.6666666666666666,12,f,hand,44.8104038329911,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,riet,inhibit_searched,2,0,12,f,hand,44.8104038329911,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,riet,population,2,0.9166666666666666,12,f,hand,44.8104038329911,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,riet,reasoning,2,0.9166666666666666,12,f,hand,44.8104038329911,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,riet,visible_food,2,0.75,12,f,hand,44.8104038329911,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,sandra,attention,5,0.16666666666666669,12,f,mother,29.234770704996578,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,sandra,communication,5,0.75,12,f,mother,29.234770704996578,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,sandra,inhibit_searched,5,0.08333333333333333,12,f,mother,29.234770704996578,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,sandra,population,5,0.8333333333333334,12,f,mother,29.234770704996578,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,sandra,reasoning,5,0.5833333333333334,12,f,mother,29.234770704996578,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,sandra,visible_food,5,1,12,f,mother,29.234770704996578,21.51129363449692,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,shanga,attention,10,0.6,5,f,mother,11.50444900752909,2.732375085557837,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,shanga,communication,10,0.8333333333333334,12,f,mother,11.50444900752909,2.732375085557837,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,shanga,inhibit_searched,10,0.25,12,f,mother,11.50444900752909,2.732375085557837,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,shanga,population,10,0.6666666666666667,12,f,mother,11.50444900752909,2.732375085557837,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,shanga,reasoning,10,0.5,12,f,mother,11.50444900752909,2.732375085557837,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,shanga,visible_food,10,0.8333333333333334,12,f,mother,11.50444900752909,2.732375085557837,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,swela,attention,6,0.5,12,f,mother,26.910335386721425,17.478439425051334,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,swela,communication,6,0.4,5,f,mother,26.910335386721425,17.478439425051334,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,swela,inhibit_searched,6,0.25,12,f,mother,26.910335386721425,17.478439425051334,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,swela,population,6,0.75,12,f,mother,26.910335386721425,17.478439425051334,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,swela,reasoning,6,0.5,12,f,mother,26.910335386721425,17.478439425051334,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,tai,attention,3,0.75,12,f,mother,20.060232717316907,20.060232717316907,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,tai,inhibit_searched,3,0,12,f,mother,20.060232717316907,20.060232717316907,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,tai,population,3,0.9166666666666666,12,f,mother,20.060232717316907,20.060232717316907,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,tai,reasoning,3,0.6666666666666666,12,f,mother,20.060232717316907,20.060232717316907,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,youma,attention,13,1,1,f,mother,4.4435318275154,4.4435318275154,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,youma,communication,13,0.41666666666666663,12,f,mother,4.4435318275154,4.4435318275154,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,youma,inhibit_searched,13,1.1666666666666667,6,f,mother,4.4435318275154,4.4435318275154,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,youma,population,13,0.5,12,f,mother,4.4435318275154,4.4435318275154,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,youma,reasoning,13,0.5,12,f,mother,4.4435318275154,4.4435318275154,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,a_chimp,youma,visible_food,13,0.42857142857142855,7,f,mother,4.4435318275154,4.4435318275154,yes,0.022222222222222216,1,no,0,0,2.3755555555555548
3,b_chimp,alex,attention,1,0,3,m,hand,21.530458590006845,20.369609856262834,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,alex,communication,1,0.6666666666666666,12,m,hand,21.530458590006845,20.369609856262834,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,alex,inhibit_searched,1,0.25,12,m,hand,21.530458590006845,20.369609856262834,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,alex,reasoning,1,0.5833333333333334,12,m,hand,21.530458590006845,20.369609856262834,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,alex,visible_food,1,0.8333333333333334,12,m,hand,21.530458590006845,20.369609856262834,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,daza,attention,3,0.5833333333333334,12,f,unknown,36.71731690622861,9.316906228610542,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,daza,communication,3,0.2857142857142857,7,f,unknown,36.71731690622861,9.316906228610542,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,daza,inhibit_searched,3,0,12,f,unknown,36.71731690622861,9.316906228610542,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,daza,population,3,0.5,12,f,unknown,36.71731690622861,9.316906228610542,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,daza,reasoning,3,0.5833333333333334,12,f,unknown,36.71731690622861,9.316906228610542,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,daza,visible_food,3,0.8333333333333333,12,f,unknown,36.71731690622861,9.316906228610542,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,frederike,attention,6,0,1,f,unknown,48.71731690622861,9.316906228610542,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,frederike,communication,6,1,2,f,unknown,48.71731690622861,9.316906228610542,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,frederike,population,6,0.5833333333333334,12,f,unknown,48.71731690622861,9.316906228610542,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,frederike,reasoning,6,0.41666666666666663,12,f,unknown,48.71731690622861,9.316906228610542,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,hope,attention,2,0.6666666666666666,12,f,mother,31.76728268309377,6.628336755646817,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,hope,communication,2,0.75,12,f,mother,31.76728268309377,6.628336755646817,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,hope,inhibit_searched,2,0,12,f,mother,31.76728268309377,6.628336755646817,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,hope,population,2,0.9166666666666666,12,f,mother,31.76728268309377,6.628336755646817,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,hope,reasoning,2,0.41666666666666663,12,f,mother,31.76728268309377,6.628336755646817,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,hope,visible_food,2,0.6666666666666666,12,f,mother,31.76728268309377,6.628336755646817,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,jeudi,communication,5,1,3,f,unknown,56.72279260780287,9.322381930184806,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,zira,attention,3,0.5833333333333334,12,f,mother,25.297741273100616,6.628336755646817,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,zira,communication,3,0.8333333333333333,12,f,mother,25.297741273100616,6.628336755646817,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,zira,inhibit_searched,3,0,12,f,mother,25.297741273100616,6.628336755646817,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,zira,population,3,0.6666666666666666,12,f,mother,25.297741273100616,6.628336755646817,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,zira,reasoning,3,0.5,12,f,mother,25.297741273100616,6.628336755646817,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,b_chimp,zira,visible_food,3,0.9166666666666666,12,f,mother,25.297741273100616,6.628336755646817,no,0,0,yes,0.06060606060606064,2,1.8333333333333335
3,bonobos,amira,attention,7,0.6666666666666666,9,f,mother,5.295003422313484,5.295003422313484,no,0,0,no,0,0,1.5111111111111097
3,bonobos,amira,inhibit_searched,7,1.75,4,f,mother,5.295003422313484,5.295003422313484,no,0,0,no,0,0,1.5111111111111097
3,bonobos,amira,population,7,0.6666666666666666,12,f,mother,5.295003422313484,5.295003422313484,no,0,0,no,0,0,1.5111111111111097
3,bonobos,amira,reasoning,7,0.625,8,f,mother,5.295003422313484,5.295003422313484,no,0,0,no,0,0,1.5111111111111097
3,bonobos,jasongo,attention,8,0.33333333333333337,12,m,mother,32.07939767282683,11.271731690622861,no,0,0,no,0,0,1.5111111111111097
3,bonobos,jasongo,communication,8,0.8333333333333334,12,m,mother,32.07939767282683,11.271731690622861,no,0,0,no,0,0,1.5111111111111097
3,bonobos,jasongo,inhibit_searched,8,0.41666666666666663,12,m,mother,32.07939767282683,11.271731690622861,no,0,0,no,0,0,1.5111111111111097
3,bonobos,jasongo,population,8,0.75,12,m,mother,32.07939767282683,11.271731690622861,no,0,0,no,0,0,1.5111111111111097
3,bonobos,jasongo,reasoning,8,0.25,12,m,mother,32.07939767282683,11.271731690622861,no,0,0,no,0,0,1.5111111111111097
3,bonobos,jasongo,visible_food,8,1,12,m,mother,32.07939767282683,11.271731690622861,no,0,0,no,0,0,1.5111111111111097
3,bonobos,joey,attention,8,0,1,m,hand,39.715263518138265,21.489390828199863,no,0,0,no,0,0,1.5111111111111097
3,bonobos,joey,communication,8,0.8333333333333333,12,m,hand,39.715263518138265,21.489390828199863,no,0,0,no,0,0,1.5111111111111097
3,bonobos,joey,inhibit_searched,8,1.6666666666666667,3,m,hand,39.715263518138265,21.489390828199863,no,0,0,no,0,0,1.5111111111111097
3,bonobos,joey,population,8,0.5,6,m,hand,39.715263518138265,21.489390828199863,no,0,0,no,0,0,1.5111111111111097
3,bonobos,joey,reasoning,8,0.6666666666666666,12,m,hand,39.715263518138265,21.489390828199863,no,0,0,no,0,0,1.5111111111111097
3,bonobos,joey,visible_food,8,0.25,12,m,hand,39.715263518138265,21.489390828199863,no,0,0,no,0,0,1.5111111111111097
3,bonobos,kasai,attention,4,0.6666666666666666,12,m,mother,9.639972621492129,9.639972621492129,no,0,0,no,0,0,1.5111111111111097
3,bonobos,kasai,communication,4,0.5833333333333334,12,m,mother,9.639972621492129,9.639972621492129,no,0,0,no,0,0,1.5111111111111097
3,bonobos,kasai,inhibit_searched,4,0.08333333333333334,12,m,mother,9.639972621492129,9.639972621492129,no,0,0,no,0,0,1.5111111111111097
3,bonobos,kasai,population,4,0.8333333333333334,12,m,mother,9.639972621492129,9.639972621492129,no,0,0,no,0,0,1.5111111111111097
3,bonobos,kasai,reasoning,4,0.16666666666666669,12,m,mother,9.639972621492129,9.639972621492129,no,0,0,no,0,0,1.5111111111111097
3,bonobos,kasai,visible_food,4,0.9166666666666666,12,m,mother,9.639972621492129,9.639972621492129,no,0,0,no,0,0,1.5111111111111097
3,bonobos,kuno,population,5,0.9166666666666666,12,m,hand,25.760438056125942,21.481177275838466,no,0,0,no,0,0,1.5111111111111097
3,bonobos,kuno,reasoning,5,0.5,12,m,hand,25.760438056125942,21.481177275838466,no,0,0,no,0,0,1.5111111111111097
3,bonobos,lexi,attention,1,0.5833333333333334,12,f,hand,22.965092402464066,10.275154004106776,no,0,0,no,0,0,1.5111111111111097
3,bonobos,lexi,communication,1,0.5,6,f,hand,22.965092402464066,10.275154004106776,no,0,0,no,0,0,1.5111111111111097
3,bonobos,lexi,inhibit_searched,1,0.33333333333333337,9,f,hand,22.965092402464066,10.275154004106776,no,0,0,no,0,0,1.5111111111111097
3,bonobos,lexi,population,1,0.8333333333333334,12,f,hand,22.965092402464066,10.275154004106776,no,0,0,no,0,0,1.5111111111111097
3,bonobos,lexi,reasoning,1,0.5,6,f,hand,22.965092402464066,10.275154004106776,no,0,0,no,0,0,1.5111111111111097
3,bonobos,lexi,visible_food,1,0.75,12,f,hand,22.965092402464066,10.275154004106776,no,0,0,no,0,0,1.5111111111111097
3,bonobos,luiza,attention,3,0.6666666666666666,12,f,mother,17.590691307323752,17.590691307323752,no,0,0,no,0,0,1.5111111111111097
3,bonobos,luiza,communication,3,0.9166666666666666,12,f,mother,17.590691307323752,17.590691307323752,no,0,0,no,0,0,1.5111111111111097
3,bonobos,luiza,inhibit_searched,3,0.33333333333333337,12,f,mother,17.590691307323752,17.590691307323752,no,0,0,no,0,0,1.5111111111111097
3,bonobos,luiza,population,3,1,12,f,mother,17.590691307323752,17.590691307323752,no,0,0,no,0,0,1.5111111111111097
3,bonobos,luiza,reasoning,3,0.33333333333333337,12,f,mother,17.590691307323752,17.590691307323752,no,0,0,no,0,0,1.5111111111111097
3,bonobos,luiza,visible_food,3,1,12,f,mother,17.590691307323752,17.590691307323752,no,0,0,no,0,0,1.5111111111111097
3,bonobos,sumai,communication,7,0.9166666666666666,12,m,mother,4.202600958247776,4.202600958247776,no,0,0,no,0,0,1.5111111111111097
3,bonobos,sumai,visible_food,7,0.5833333333333334,12,m,mother,4.202600958247776,4.202600958247776,no,0,0,no,0,0,1.5111111111111097
3,bonobos,tayo,attention,7,0.5833333333333334,12,m,mother,6.108145106091718,6.108145106091718,no,0,0,no,0,0,1.5111111111111097
3,bonobos,tayo,communication,7,0.6666666666666666,12,m,mother,6.108145106091718,6.108145106091718,no,0,0,no,0,0,1.5111111111111097
3,bonobos,tayo,inhibit_searched,7,1.0833333333333333,12,m,mother,6.108145106091718,6.108145106091718,no,0,0,no,0,0,1.5111111111111097
3,bonobos,tayo,population,7,0.75,12,m,mother,6.108145106091718,6.108145106091718,no,0,0,no,0,0,1.5111111111111097
3,bonobos,tayo,reasoning,7,0.41666666666666663,12,m,mother,6.108145106091718,6.108145106091718,no,0,0,no,0,0,1.5111111111111097
3,bonobos,tayo,visible_food,7,0.5,12,m,mother,6.108145106091718,6.108145106091718,no,0,0,no,0,0,1.5111111111111097
3,bonobos,yaro,attention,6,0.8333333333333334,12,m,mother,9.36892539356605,9.36892539356605,no,0,0,no,0,0,1.5111111111111097
3,bonobos,yaro,communication,6,0.33333333333333337,12,m,mother,9.36892539356605,9.36892539356605,no,0,0,no,0,0,1.5111111111111097
3,bonobos,yaro,inhibit_searched,6,0,12,m,mother,9.36892539356605,9.36892539356605,no,0,0,no,0,0,1.5111111111111097
3,bonobos,yaro,population,6,1,12,m,mother,9.36892539356605,9.36892539356605,no,0,0,no,0,0,1.5111111111111097
3,bonobos,yaro,reasoning,6,0.5,12,m,mother,9.36892539356605,9.36892539356605,no,0,0,no,0,0,1.5111111111111097
3,bonobos,yaro,visible_food,6,1,12,m,mother,9.36892539356605,9.36892539356605,no,0,0,no,0,0,1.5111111111111097
3,bonobos,yasa,attention,2,0.41666666666666663,12,f,mother,25.010266940451746,18.26420260095825,no,0,0,no,0,0,1.5111111111111097
3,bonobos,yasa,communication,2,0.25,12,f,mother,25.010266940451746,18.26420260095825,no,0,0,no,0,0,1.5111111111111097
3,bonobos,yasa,inhibit_searched,2,0,12,f,mother,25.010266940451746,18.26420260095825,no,0,0,no,0,0,1.5111111111111097
3,bonobos,yasa,population,2,1,12,f,mother,25.010266940451746,18.26420260095825,no,0,0,no,0,0,1.5111111111111097
3,bonobos,yasa,reasoning,2,0.41666666666666663,12,f,mother,25.010266940451746,18.26420260095825,no,0,0,no,0,0,1.5111111111111097
3,bonobos,yasa,visible_food,2,0.6666666666666666,12,f,mother,25.010266940451746,18.26420260095825,no,0,0,no,0,0,1.5111111111111097
