4 2 0 0 -99 0 0 0 0 0 -99 0 0 1 -99 0 1 1 0 0 -99 0 1 1 -99 1 0 0 0 1 -99 1 1 1 -99 0 1 1 0 0 -99 0 1 1 -99 0 0 0 1 1 -99 0 1 0 -99 1 1 1 1 1 -99 0 1 1 -99 0 0 1 1 1 -99 1 1 1 -99 1 1 1 1 1 -99 0 0 1 -99 0 0 1 1 0 -99 0 1 0 -99 0 1 0 1 0 -99 1 1 1 -99 0 1 1 1 1 -99 1 1 1 -99 1 0 1 1 1 -99 1
4 6 1 0 0 0 0 0 0 0 -99 0 0 -99 0 0 0 1 -99 0 -99 0 -99 -99 0 0 0 0 -99 0 -99 0 -99 -99 0 0 0 0 -99 0 -99 0 1 0 0 0 0 0 0 0 -99 0 1 0 0 0 0 0 0 0 -99 0 1 0 0 0 1 0 0 1 -99 0 1 0 0 0 0 0 0 0 -99 0 0 0 0 0 0 0 0 0 -99 0 0 0 0 0 0 0 -99 0 -99 0 1 0 0 0 0 0 -99 0 -99 0 1 -99 0 0 0 0 -99 0 -99 0
4 5 0 1 -99 1 1 1 1 1 -99 1 1 -99 -99 1 1 1 -99 -99 -99 1 1 -99 -99 1 1 1 -99 -99 -99 1 0 -99 -99 0 0 0 -99 -99 -99 0 0 0 -99 0 0 0 0 0 -99 0 1 1 -99 1 1 0 1 0 -99 0 1 0 -99 0 0 0 0 0 -99 0 0 1 -99 1 1 0 1 1 -99 0 1 1 -99 1 1 1 1 1 -99 1 1 1 -99 0 0 1 -99 1 -99 1 1 1 -99 0 1 1 -99 -99 -99 0 1 -99 -99 1 1 1 -99 -99 -99 1
4 3 0 0 -99 0 0 1 0 1 -99 0 0 -99 -99 1 0 1 -99 -99 -99 0 1 -99 -99 0 0 0 -99 -99 -99 0 1 -99 -99 0 0 0 -99 -99 -99 0 1 0 -99 0 0 0 0 0 -99 0 1 0 -99 0 0 0 0 0 -99 0 0 0 -99 1 0 1 0 1 -99 0 1 0 -99 1 0 0 0 0 -99 0 1 1 -99 0 0 0 0 1 -99 1 0 1 -99 0 1 0 -99 -99 -99 0 0 0 -99 0 0 0 -99 -99 -99 0 1 -99 -99 0 1 0 -99 -99 -99 1
4 4 0 1 -99 1 1 1 1 0 -99 0 1 1 -99 1 1 1 1 1 -99 1 1 1 -99 1 1 1 1 1 -99 1 1 1 -99 1 1 1 1 1 -99 1 0 1 -99 1 1 1 1 1 -99 1 0 1 -99 1 1 1 1 1 -99 1 0 1 -99 1 1 1 1 1 -99 1 0 1 -99 1 1 1 1 0 -99 1 0 1 -99 1 1 1 1 1 -99 1 1 1 -99 1 1 1 1 1 -99 1 1 1 -99 1 1 1 1 1 -99 1 0 1 -99 1 1 1 1 1 -99 1
5 1 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99
5 2 -99 -99 -99 1 1 -99 -99 -99 -99 -99 -99 -99 -99 1 1 -99 -99 -99 -99 -99 -99 -99 -99 1 1 -99 -99 -99 -99 -99 -99 -99 -99 0 1 -99 -99 -99 -99 -99 -99 -99 -99 1 1 -99 -99 -99 -99 -99 -99 -99 -99 1 1 -99 -99 -99 -99 -99 -99 -99 -99 1 1 -99 -99 -99 -99 -99 -99 -99 -99 1 1 -99 -99 -99 -99 -99 -99 -99 -99 1 0 -99 -99 -99 -99 -99 -99 -99 -99 1 1 -99 -99 -99 -99 -99 -99 -99 -99 1 1 -99 -99 -99 -99 -99 -99 -99 -99 1 1 -99 -99 -99 -99 -99
5 6 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99
5 5 -99 1 -99 0 -99 1 -99 -99 -99 -99 -99 -99 -99 1 -99 1 -99 -99 -99 -99 -99 -99 -99 1 -99 1 -99 -99 -99 -99 -99 -99 -99 0 -99 0 -99 -99 -99 -99 -99 1 -99 0 -99 0 -99 -99 -99 -99 -99 1 -99 1 -99 1 -99 -99 -99 -99 -99 1 -99 1 -99 0 -99 -99 -99 -99 -99 1 -99 1 -99 1 -99 -99 -99 -99 -99 1 -99 1 -99 1 -99 -99 -99 -99 -99 -99 -99 1 -99 0 -99 -99 -99 -99 -99 -99 -99 1 -99 0 -99 -99 -99 -99 -99 -99 -99 1 -99 1 -99 -99 -99 -99
5 3 -99 0 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 0 -99 0 -99 -99 -99 -99 -99 -99 -99 0 -99 0 -99 -99 -99 -99 -99 -99 -99 1 -99 1 -99 -99 -99 -99 -99 -99 -99 0 -99 1 -99 -99 -99 -99 -99 -99 -99 0 -99 1 -99 -99 -99 -99 -99 -99 -99 0 -99 0 -99 -99 -99 -99 -99 -99 -99 0 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99
5 4 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99 -99 -99 -99 0 -99 -99 -99 -99 -99 -99
6 1 1 1 1 1 -99 0 1 1 1 1 1 1 1 1 -99 1 1 1 1 1 1 0 1 1 -99 0 1 1 1 1 0 0 0 1 -99 0 1 0 0 1 0 1 0 0 -99 1 0 0 0 0 1 1 1 0 -99 1 1 1 1 1 0 0 0 0 -99 0 1 1 0 0 0 0 1 0 -99 0 0 1 0 0 1 1 1 0 -99 1 1 1 1 0 0 0 0 1 -99 1 0 0 0 0 1 1 1 1 -99 0 1 1 1 1 0 1 0 1 -99 1 0 0 0 1
6 2 0 1 1 1 -99 0 1 1 1 1 0 0 1 1 -99 1 1 1 1 1 0 0 1 1 -99 1 1 1 1 1 1 1 0 1 -99 1 1 1 1 1 0 0 1 0 -99 1 1 0 1 0 1 1 0 0 -99 1 0 1 0 1 1 1 0 1 -99 0 1 1 1 0 0 1 1 1 -99 0 1 1 1 1 1 1 1 0 -99 0 1 1 1 1 0 1 0 0 -99 1 1 1 1 1 0 1 0 1 -99 1 1 1 1 1 0 1 1 1 -99 1 1 1 1 0
6 6 0 -99 1 -99 -99 0 -99 -99 0 1 0 -99 -99 -99 -99 0 -99 -99 0 -99 0 -99 -99 -99 -99 0 -99 -99 1 -99 0 -99 -99 -99 -99 0 -99 -99 0 -99 0 -99 1 -99 -99 0 -99 -99 0 0 0 -99 1 -99 -99 0 -99 -99 0 0 0 -99 1 -99 -99 0 -99 -99 0 0 0 -99 1 -99 -99 0 -99 -99 0 0 0 -99 0 -99 -99 0 -99 -99 0 0 0 -99 1 -99 -99 0 -99 -99 1 0 0 -99 0 -99 -99 0 -99 -99 0 -99 0 -99 0 -99 -99 0 -99 -99 0 -99
6 5 0 1 -99 -99 -99 1 1 1 1 1 1 1 -99 -99 -99 1 1 1 1 0 1 1 -99 -99 -99 1 1 1 1 1 1 1 -99 -99 -99 1 1 1 1 1 1 1 -99 -99 -99 1 1 1 1 1 1 1 -99 -99 -99 1 1 1 1 1 1 1 -99 -99 -99 1 1 1 1 1 1 1 -99 -99 -99 1 1 1 1 1 0 1 -99 -99 -99 1 1 1 1 1 1 1 -99 -99 -99 1 1 1 1 1 1 0 -99 -99 -99 1 1 0 1 1 1 1 -99 -99 -99 1 1 1 1 1
6 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 1 0 1 0 1 0 1 0 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 0 1 0 0 0 0 0 0 1 0 0 0
6 4 1 1 0 1 -99 0 1 0 1 1 0 1 1 1 -99 0 1 1 1 1 1 1 1 1 -99 0 1 1 1 1 0 1 1 1 -99 1 1 1 1 1 0 1 0 0 -99 1 0 0 1 0 1 1 0 0 -99 1 0 1 1 1 1 1 1 0 -99 1 1 1 1 1 1 1 1 0 -99 1 1 1 1 1 0 1 1 1 -99 1 1 1 1 1 1 1 1 1 -99 1 1 1 1 1 1 1 1 1 -99 0 1 1 1 1 0 1 1 1 -99 0 1 1 1 1
7 1 -99 0 1 -99 0 1 -99 -99 0 1 -99 0 1 -99 1 1 -99 -99 1 1 -99 1 1 -99 1 0 -99 -99 1 1 -99 0 0 -99 1 0 -99 -99 1 0 -99 1 1 -99 1 1 -99 -99 1 1 -99 0 1 -99 1 1 -99 -99 1 1 -99 1 0 -99 1 1 -99 -99 1 0 -99 1 1 -99 1 1 -99 -99 0 1 -99 0 1 -99 1 1 -99 -99 1 1 -99 1 1 -99 1 0 -99 -99 0 0 -99 0 1 -99 1 1 -99 -99 1 1 -99 1 1 -99 1 1 -99 -99 1 1
7 2 -99 1 -99 1 1 1 -99 1 1 1 -99 1 -99 1 1 0 -99 0 0 1 -99 1 -99 1 1 0 -99 1 1 1 -99 1 -99 1 1 0 -99 0 0 0 -99 1 -99 1 0 1 -99 1 0 0 -99 1 -99 1 1 1 -99 1 1 0 -99 1 -99 0 1 1 -99 1 0 1 -99 1 -99 0 1 0 -99 0 0 0 -99 1 -99 0 0 0 -99 1 1 1 -99 1 -99 0 0 1 -99 1 1 0 -99 0 -99 0 1 0 -99 1 0 1 -99 1 -99 1 1 0 -99 1 1 1
7 6 -99 2 -99 -99 2 -99 -99 -99 1 1 -99 0 -99 -99 0 -99 -99 -99 0 0 -99 0 -99 -99 0 -99 -99 -99 0 0 -99 0 -99 -99 0 -99 -99 -99 1 0 -99 0 -99 -99 1 -99 -99 -99 0 0 -99 0 -99 -99 1 -99 -99 -99 0 0 -99 0 -99 -99 1 -99 -99 -99 1 0 -99 0 -99 -99 1 -99 -99 -99 0 0 -99 0 -99 -99 1 -99 -99 -99 0 0 -99 0 -99 -99 0 -99 -99 -99 0 0 -99 0 -99 -99 0 -99 -99 -99 0 0 -99 0 -99 -99 0 -99 -99 -99 0 0
7 5 -99 1 1 1 1 0 1 1 -99 1 -99 1 1 1 1 0 1 0 -99 1 -99 1 1 0 1 0 1 1 -99 0 -99 1 0 0 0 1 1 0 -99 1 -99 0 0 1 1 1 1 0 -99 0 -99 1 0 0 1 1 0 1 -99 1 -99 1 0 1 0 0 1 1 -99 1 -99 1 0 0 1 1 1 1 -99 0 -99 1 1 1 1 1 1 1 -99 1 -99 1 1 1 1 1 0 0 -99 1 -99 1 1 0 1 1 0 1 -99 1 -99 1 0 1 1 1 1 1 -99 1
7 3 0 0 0 1 0 0 1 0 -99 0 0 0 0 1 0 0 1 0 -99 0 0 0 1 1 1 0 0 0 -99 0 0 1 0 1 0 0 1 1 -99 1 1 0 1 0 0 0 0 0 -99 1 1 1 1 1 1 1 0 0 -99 1 0 0 0 0 0 0 0 0 -99 0 1 0 1 1 1 0 1 1 -99 1 1 1 1 1 0 1 1 0 -99 1 0 0 0 0 0 0 1 1 -99 0 1 1 0 0 0 0 0 0 -99 0 0 0 1 1 1 1 0 1 -99 1
7 4 -99 1 -99 0 0 1 -99 1 1 1 -99 1 -99 0 1 0 -99 1 1 1 -99 1 -99 1 1 1 -99 1 1 1 -99 1 -99 0 1 1 -99 0 1 1 -99 1 -99 0 0 0 -99 0 1 1 -99 1 -99 1 1 1 -99 1 1 1 -99 1 -99 0 0 0 -99 0 1 1 -99 1 -99 1 1 1 -99 1 1 1 -99 1 -99 0 1 0 -99 0 1 1 -99 1 -99 1 1 1 -99 1 1 1 -99 1 -99 1 1 1 -99 1 1 1 -99 1 -99 0 1 1 -99 1 1 1
8 1 1 -99 -99 1 1 1 1 -99 1 -99 1 -99 -99 0 1 -99 -99 -99 1 -99 0 -99 -99 1 1 -99 -99 -99 0 -99 0 -99 -99 0 0 -99 -99 -99 0 -99 0 -99 -99 0 0 0 0 -99 0 -99 1 -99 -99 1 1 1 0 -99 1 -99 1 -99 -99 0 0 1 0 -99 0 -99 0 -99 -99 1 0 0 0 -99 0 -99 1 -99 -99 1 1 1 1 -99 0 -99 0 -99 -99 0 0 -99 0 -99 0 -99 1 -99 -99 1 1 -99 1 -99 1 -99 0 -99 -99 1 1 -99 -99 -99 0 -99
8 2 -99 0 -99 0 0 0 0 -99 0 -99 -99 -99 -99 -99 1 0 0 -99 0 -99 -99 -99 -99 -99 1 1 1 -99 0 -99 -99 -99 -99 -99 1 -99 0 -99 0 -99 -99 1 -99 0 0 1 0 -99 0 -99 -99 1 -99 1 1 1 0 -99 0 -99 -99 1 -99 0 1 1 1 -99 0 -99 -99 0 -99 1 1 0 0 -99 0 -99 -99 1 -99 0 0 0 0 -99 0 -99 -99 -99 -99 0 0 1 0 -99 1 -99 -99 -99 -99 -99 1 0 0 -99 0 -99 -99 -99 -99 -99 1 1 1 -99 1 -99
8 6 0 -99 -99 0 0 1 0 0 0 -99 0 -99 -99 0 0 0 0 1 0 -99 0 -99 -99 0 1 0 0 0 0 -99 1 -99 -99 0 1 0 1 0 0 -99 0 -99 -99 0 0 0 0 1 0 -99 1 -99 -99 0 0 0 0 1 0 -99 1 -99 -99 0 1 1 0 1 0 -99 0 -99 -99 0 1 0 0 0 0 -99 0 -99 -99 0 0 0 0 0 0 -99 0 -99 -99 0 1 0 0 0 1 -99 0 -99 -99 0 1 0 0 0 1 -99 1 -99 -99 0 1 0 0 0 0 -99
8 5 -99 -99 0 0 1 1 1 0 1 -99 -99 -99 0 0 1 1 0 0 0 -99 -99 -99 0 0 0 1 0 0 0 -99 -99 -99 -99 1 0 0 0 0 1 -99 -99 -99 1 1 0 1 1 1 1 -99 -99 -99 1 1 1 0 1 1 1 -99 -99 -99 1 1 1 1 1 1 1 -99 -99 -99 1 1 1 1 1 1 1 -99 -99 -99 0 0 1 0 0 0 0 -99 -99 -99 0 0 1 1 0 1 0 -99 -99 -99 1 1 1 1 1 1 1 -99 -99 -99 0 0 0 1 0 0 1 -99
8 3 -99 1 -99 1 1 1 1 1 1 -99 -99 -99 -99 1 0 1 1 -99 1 -99 -99 -99 -99 1 0 1 0 -99 1 -99 -99 -99 -99 0 0 0 0 -99 0 -99 -99 0 -99 0 0 0 0 0 0 -99 -99 0 -99 0 0 0 0 0 1 -99 -99 1 -99 1 1 0 0 0 1 -99 -99 0 -99 0 0 1 0 0 0 -99 -99 0 -99 1 0 0 0 1 1 -99 -99 -99 -99 1 0 0 0 -99 1 -99 -99 -99 -99 1 1 0 0 -99 1 -99 -99 -99 -99 0 0 0 0 -99 0 -99
